id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e0460,xiling_wujia,xiaohongshu,2025-01-07T22:06:47+08:00,2025-01-07T22:06:47+08:00,井盖松动没人处理，差点绊倒,"井盖,绊倒,松动,差点,处理,年夜饭",4,urban_governance,facility,失望,2,negative,0.35,low,0.8,True,宜昌,relevant,餐饮服务,0,1,中餐厅,,T1,瑜儿腊货馆@埋点,ermalu,111.28445737382532,30.69526898330656,527252.95,3397224.29,瑜儿腊货馆,餐饮服务
e0461,xiling_wujia,weibo,2025-01-18T22:24:26+08:00,2025-01-18T22:24:26+08:00,营业十二小时,"十二,营业,小时,春节",6,urban_renewal,facility,中性,1,neutral,0.49,high,0.83,True,宜昌,relevant,餐饮服务,22,0,中餐厅,,T1,把把烧(恒大步行街店),ermalu,111.27834003806285,30.69970929486778,526665.65,3397715.1,把把烧(恒大步行街店),餐饮服务
e0462,xiling_wujia,12345,2025-01-23T09:47:13+08:00,2025-01-23T09:47:13+08:00,江边垃圾没人清理，味道难闻,"难闻,江边,垃圾,清理,味道",13,urban_governance,environment,愤怒,4,negative,0.72,medium,0.98,True,宜昌,relevant,金融保险服务,0,0,中国工商银行,,T1,中国工商银行(三峡云集支行),ermalu,111.2815712170794,30.69650937669912,526976.09,3397361.11,中国工商银行(三峡云集支行),金融保险服务
e0463,xiling_wujia,weibo,2025-01-10T11:36:03+08:00,2025-01-10T11:36:03+08:00,充电桩坏了好几个一直没人修,"没人修,充电,好几个,一直",13,urban_operation,facility,愤怒,5,negative,0.91,low,0.9,True,宜昌,relevant,科教文化服务,10,2,文化宫,,T1,宜昌市工人文化宫,ermalu,111.28733817627429,30.696146899527662,527528.7,3397322.32,宜昌市工人文化宫,科教文化服务
e0464,xiling_wujia,12345,2025-01-21T22:09:59+08:00,2025-01-21T22:09:59+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度,春节",12,urban_planning,service,愤怒,5,negative,0.87,high,0.97,True,宜昌,relevant,购物服务,6,7,步行街,,T1,宜昌解放路步行街@埋点,ermalu,111.27959187722065,30.699199208410395,526785.72,3397658.84,宜昌解放路步行街,购物服务
e0465,xiling_wujia,dianping,2025-01-18T03:00:46+08:00,2025-01-18T03:00:46+08:00,广场舞噪音扰民，没法休息,"扰民,噪音,没法,广场,休息,年夜饭",12,urban_renewal,environment,失望,5,negative,0.73,medium,0.88,True,宜昌,relevant,休闲娱乐,12,1,酒吧,,T1,Nine.籁Whisky&cocktail bar,ermalu,111.28199428124334,30.69379965192069,527017.38,3397060.8,Nine.籁Whisky&cocktail bar,休闲娱乐
e0466,xiling_wujia,dianping,2025-01-07T15:36:27+08:00,2025-01-07T15:36:27+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅,春节",11,urban_operation,service,愤怒,5,negative,0.86,high,0.97,True,宜昌,relevant,餐饮服务,9,0,中餐厅,,T1,瑜儿腊货馆@埋点,ermalu,111.28447095392573,30.69522250432546,527254.26,3397219.14,瑜儿腊货馆,餐饮服务
e0467,xiling_wujia,dianping,2025-01-10T23:42:14+08:00,2025-01-10T23:42:14+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_governance,service,满足,4,positive,0.74,low,0.93,True,宜昌,relevant,体育休闲服务,5,0,口腔医院,,T1,宜昌牙管家口腔(隆康路总院),ermalu,111.28741897293555,30.694579612695694,527536.89,3397148.59,宜昌牙管家口腔(隆康路总院),体育休闲服务
e0468,xiling_wujia,meituan,2025-01-23T14:39:25+08:00,2025-01-23T14:39:25+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会,年夜饭",14,urban_renewal,service,失望,4,negative,0.84,high,0.88,True,宜昌,relevant,休闲娱乐,3,2,酒吧,,T1,神话酒吧(大南门店),ermalu,111.27580189160052,30.698846800647342,526422.72,3397618.87,神话酒吧(大南门店),休闲娱乐
e0469,xiling_wujia,weibo,2025-01-18T03:23:37+08:00,2025-01-18T03:23:37+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_renewal,service,喜爱,4,positive,0.95,low,0.85,True,宜昌,relevant,交通设施服务,8,3,公交车站相关,,T1,市政府(公交站),ermalu,111.27986209652545,30.694087628299464,526813.02,3397092.21,市政府(公交站),交通设施服务
e0470,xiling_wujia,weibo,2025-01-05T10:34:13+08:00,2025-01-05T10:34:13+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,满足,4,positive,0.86,high,0.84,True,宜昌,relevant,餐饮服务,3,0,中餐厅,,T1,阿杜菜馆,ermalu,111.28151095012306,30.696254436325447,526970.39,3397332.83,阿杜菜馆,餐饮服务
e0471,xiling_wujia,xiaohongshu,2025-01-12T11:41:37+08:00,2025-01-12T11:41:37+08:00,空气清新，适合晨练,"晨练,空气清新,适合",9,urban_governance,environment,期待,5,positive,0.8,high,0.79,True,宜昌,relevant,交通设施服务,13,0,公交车站相关,,T1,一马路(公交站),ermalu,111.28441737815551,30.69197821054949,527250.04,3396859.45,一马路(公交站),交通设施服务
e0472,xiling_wujia,xiaohongshu,2025-01-24T12:10:09+08:00,2025-01-24T12:10:09+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢",12,urban_operation,environment,失望,5,negative,0.78,high,0.94,True,宜昌,relevant,餐饮服务,0,8,中餐厅,,T1,瑜儿腊货馆@埋点,ermalu,111.28443844584912,30.695483250515835,527251.08,3397248.04,瑜儿腊货馆,餐饮服务
e0473,xiling_wujia,meituan,2025-01-21T07:48:11+08:00,2025-01-21T07:48:11+08:00,井盖松动没人处理，差点绊倒,"井盖,绊倒,松动,差点,处理",13,urban_governance,facility,愤怒,5,negative,0.91,high,0.93,True,宜昌,relevant,交通设施服务,9,1,公交车站相关,,T1,市政府(公交站),ermalu,111.2795797555217,30.693633861849285,526786.09,3397041.84,市政府(公交站),交通设施服务
e0474,xiling_wujia,xiaohongshu,2025-01-15T12:23:46+08:00,2025-01-15T12:23:46+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上",15,urban_operation,facility,愤怒,5,negative,0.91,high,0.91,True,宜昌,relevant,住宿服务,2,0,宾馆酒店,,T1,宜昌丽锦快捷假日酒店,ermalu,111.28150373303653,30.698032972466798,526969.2,3397530.01,宜昌丽锦快捷假日酒店,住宿服务
e0475,xiling_wujia,weibo,2025-01-14T21:02:04+08:00,2025-01-14T21:02:04+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,event,好奇,1,neutral,0.34,high,0.83,True,宜昌,relevant,交通设施服务,3,0,公共停车场,,T1,宜昌城市地面停车场,ermalu,111.27755030251352,30.6954104250795,526591.17,3397238.31,宜昌城市地面停车场,交通设施服务
e0476,xiling_wujia,meituan,2025-01-18T21:16:31+08:00,2025-01-18T21:16:31+08:00,二马路施工封路，绕行太折腾了,"二马路,封路,绕行,折腾,施工,年货",14,urban_operation,facility,愤怒,5,negative,0.68,medium,0.97,True,宜昌,relevant,住宿服务,2,0,宾馆酒店,,T1,宜昌丽锦快捷假日酒店,ermalu,111.28317537703751,30.69815658727993,527129.32,3397544.11,宜昌丽锦快捷假日酒店,住宿服务
e0477,xiling_wujia,meituan,2025-01-06T06:54:05+08:00,2025-01-06T06:54:05+08:00,普通水平,"普通,水平",4,urban_operation,facility,好奇,1,neutral,0.34,high,0.92,True,宜昌,relevant,休闲娱乐,1,8,酒吧,,T1,ANOTHERLIFE来生·咖啡清吧,ermalu,111.27887769403013,30.696657894555564,526717.99,3397376.93,ANOTHERLIFE来生·咖啡清吧,休闲娱乐
e0478,xiling_wujia,meituan,2025-01-05T15:39:33+08:00,2025-01-05T15:39:33+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时,春运",14,urban_renewal,service,失望,5,negative,0.83,low,0.93,True,宜昌,relevant,休闲娱乐,15,7,酒吧,,T1,神话酒吧(大南门店),ermalu,111.2753761938447,30.698423166048336,526382.05,3397571.81,神话酒吧(大南门店),休闲娱乐
e0479,xiling_wujia,xiaohongshu,2025-01-15T05:53:10+08:00,2025-01-15T05:53:10+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢",11,urban_operation,environment,失望,5,negative,0.67,high,0.81,True,宜昌,relevant,交通设施服务,0,3,停车场相关,,T1,陶珠路停车场,ermalu,111.27744428043856,30.696658509699315,526580.67,3397376.66,陶珠路停车场,交通设施服务
e0480,xiling_wujia,xiaohongshu,2025-01-24T20:44:55+08:00,2025-01-24T20:44:55+08:00,就这样吧,"这样,春节",4,urban_renewal,service,好奇,3,neutral,0.22,medium,0.84,True,宜昌,relevant,科教文化服务,5,1,文化宫,,T1,宜昌市工人文化宫,ermalu,111.28704998813623,30.69677305195265,527500.92,3397391.67,宜昌市工人文化宫,科教文化服务
e0481,xiling_wujia,dianping,2025-01-09T09:16:41+08:00,2025-01-09T09:16:41+08:00,这条路坑坑洼洼半年没人修,"没人修,坑坑洼洼,半年,这条",18,urban_operation,facility,失望,4,negative,0.97,medium,0.89,True,宜昌,relevant,餐饮服务,3,1,中餐厅,,T1,把把烧(恒大步行街店)@埋点,ermalu,111.2788901558282,30.698660615683675,526718.64,3397598.96,把把烧(恒大步行街店),餐饮服务
e0482,xiling_wujia,dianping,2025-01-23T07:52:02+08:00,2025-01-23T07:52:02+08:00,没什么亮点,"亮点,没什么",5,urban_governance,environment,中性,3,neutral,0.21,low,0.89,True,宜昌,relevant,体育休闲服务,17,2,口腔医院,,T1,宜昌牙管家口腔(隆康路总院),ermalu,111.28722160127762,30.69430829242461,527518.06,3397118.46,宜昌牙管家口腔(隆康路总院),体育休闲服务
e0483,xiling_wujia,weibo,2025-01-07T19:38:12+08:00,2025-01-07T19:38:12+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_renewal,service,失望,5,negative,0.61,high,0.95,True,宜昌,relevant,住宿服务,1,0,宾馆酒店,,T1,宜昌丽锦快捷假日酒店,ermalu,111.28094794190302,30.698259389666283,526915.89,3397554.97,宜昌丽锦快捷假日酒店,住宿服务
e0484,xiling_wujia,dianping,2025-01-09T02:59:18+08:00,2025-01-09T02:59:18+08:00,活动结束垃圾满地没人扫，太乱,"太乱,满地,垃圾,没人,结束",10,urban_renewal,event,失望,4,negative,0.72,high,0.84,True,宜昌,relevant,交通设施服务,9,1,公共停车场,,T1,宜昌解放路步行街@埋点,ermalu,111.27979193508575,30.69870807297822,526805.02,3397604.44,宜昌解放路步行街地下停车场,交通设施服务
e0485,xiling_wujia,meituan,2025-01-14T15:05:06+08:00,2025-01-14T15:05:06+08:00,施工噪音半夜还在响，扰民,"扰民,噪音,半夜,施工,年货",12,urban_operation,facility,愤怒,4,negative,0.92,medium,0.91,True,宜昌,relevant,交通设施服务,52,10,停车场相关,,T1,陶珠路停车场,ermalu,111.2782966098016,30.69754555202249,526662.08,3397475.2,陶珠路停车场,交通设施服务
e0486,xiling_wujia,meituan,2025-01-18T10:06:20+08:00,2025-01-18T10:06:20+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐",11,urban_governance,culture,满足,4,positive,0.85,low,0.8,True,宜昌,relevant,住宿服务,6,1,宾馆酒店,,T1,宜昌丽锦快捷假日酒店,ermalu,111.28193990716909,30.697893470719258,527011.03,3397514.64,宜昌丽锦快捷假日酒店,住宿服务
e0487,xiling_wujia,xiaohongshu,2025-01-15T05:57:38+08:00,2025-01-15T05:57:38+08:00,也就那样吧,那样,5,urban_governance,service,中性,3,neutral,0.37,medium,0.79,True,宜昌,relevant,交通设施服务,6,2,公交车站相关,,T1,市政府(公交站),ermalu,111.27992049452587,30.694854104689636,526818.4,3397177.2,市政府(公交站),交通设施服务
e0488,xiling_wujia,dianping,2025-01-23T00:40:25+08:00,2025-01-23T00:40:25+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑,年货",11,urban_renewal,environment,愤怒,4,negative,0.68,medium,0.94,True,宜昌,relevant,风景名胜,14,2,热点地名,,T1,南湖公园,ermalu,111.28505932906094,30.695830962244877,527310.46,3397286.74,南湖公园,风景名胜
e0489,xiling_wujia,xiaohongshu,2025-01-12T18:29:02+08:00,2025-01-12T18:29:02+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",10,urban_governance,service,愤怒,4,negative,0.68,medium,0.93,True,宜昌,relevant,交通设施服务,13,4,公交车站相关,,T1,一马路(公交站),ermalu,111.28337981660493,30.691504931396093,527150.77,3396806.73,一马路(公交站),交通设施服务
e0490,xiling_wujia,meituan,2025-01-13T13:42:44+08:00,2025-01-13T13:42:44+08:00,一般水平,"水平,一般",4,urban_renewal,service,好奇,2,neutral,0.27,low,0.79,True,宜昌,relevant,科教文化服务,3,3,文化宫,,T1,宜昌市工人文化宫,ermalu,111.28725322052505,30.696565932723928,527520.44,3397368.76,宜昌市工人文化宫,科教文化服务
e0491,xiling_wujia,weibo,2025-01-15T19:58:48+08:00,2025-01-15T19:58:48+08:00,井盖松动没人处理，差点绊倒,"井盖,绊倒,松动,差点,处理,年夜饭",13,urban_operation,facility,失望,4,negative,1.0,high,0.95,True,宜昌,relevant,科教文化服务,26,6,文化宫,,T1,宜昌市工人文化宫,ermalu,111.28596900609506,30.697132543851144,527397.25,3397431.26,宜昌市工人文化宫,科教文化服务
e0492,xiling_wujia,dianping,2025-01-07T00:57:12+08:00,2025-01-07T00:57:12+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_renewal,facility,期待,4,positive,0.88,low,0.84,True,宜昌,relevant,科教文化服务,28,5,文化宫,,T1,宜昌市工人文化宫,ermalu,111.28592213104133,30.69575712278147,527393.15,3397278.76,宜昌市工人文化宫,科教文化服务
e0493,xiling_wujia,meituan,2025-01-09T01:27:20+08:00,2025-01-09T01:27:20+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,失望,4,negative,0.82,low,0.88,True,宜昌,relevant,金融保险服务,11,0,中国农业银行,,T1,中国农业银行(三峡西陵支行营业部),ermalu,111.27958096775195,30.698044095418446,526784.99,3397530.78,中国农业银行(三峡西陵支行营业部),金融保险服务
e0494,xiling_wujia,dianping,2025-01-22T01:57:41+08:00,2025-01-22T01:57:41+08:00,没什么亮点,"亮点,没什么",5,urban_operation,environment,好奇,3,neutral,0.36,high,0.96,True,宜昌,relevant,住宿服务,0,0,宾馆酒店,,T1,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.27705869154332,30.698381466746643,526543.25,3397567.58,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0495,xiling_wujia,dianping,2025-01-11T13:38:13+08:00,2025-01-11T13:38:13+08:00,演出取消也没提前通知，坑,"演出,取消,提前,通知",12,urban_governance,event,愤怒,4,negative,0.7,low,0.89,True,宜昌,relevant,餐饮服务,13,1,中餐厅,,T1,瑜儿腊货馆@埋点,ermalu,111.28412893490464,30.695964131021558,527221.29,3397301.28,瑜儿腊货馆,餐饮服务
e0496,xiling_wujia,dianping,2025-01-15T13:08:11+08:00,2025-01-15T13:08:11+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别",12,urban_governance,environment,满足,4,positive,0.88,low,0.99,True,宜昌,relevant,交通设施服务,18,0,公交车站相关,,T1,解放路(公交站),ermalu,111.27971931862822,30.69755394690422,526798.38,3397476.47,解放路(公交站),交通设施服务
e0497,xiling_wujia,weibo,2025-01-07T00:47:05+08:00,2025-01-07T00:47:05+08:00,没什么亮点,"亮点,没什么",5,urban_governance,service,中性,2,neutral,0.32,medium,0.79,True,宜昌,relevant,住宿服务,9,1,宾馆酒店,,T1,宜昌丽锦快捷假日酒店,ermalu,111.2824943232707,30.698416607410657,527064.0,3397572.78,宜昌丽锦快捷假日酒店,住宿服务
e0498,xiling_wujia,meituan,2025-01-17T22:02:26+08:00,2025-01-17T22:02:26+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_governance,service,失望,5,negative,0.83,medium,0.96,True,宜昌,relevant,餐饮服务,16,9,中餐厅,,T1,把把烧(恒大步行街店)@埋点,ermalu,111.2788446815933,30.69867532997217,526714.28,3397600.58,把把烧(恒大步行街店),餐饮服务
e0499,xiling_wujia,meituan,2025-01-07T15:58:49+08:00,2025-01-07T15:58:49+08:00,井盖松动没人处理，差点绊倒,"井盖,绊倒,松动,差点,处理",13,urban_renewal,facility,愤怒,5,negative,0.8,medium,0.83,True,宜昌,relevant,休闲娱乐,2,5,酒吧,,T1,神话酒吧(大南门店),ermalu,111.27592134571552,30.69811389248111,526434.36,3397537.65,神话酒吧(大南门店),休闲娱乐
e0500,xiling_wujia,weibo,2025-01-20T21:24:45+08:00,2025-01-20T21:24:45+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合",11,urban_operation,culture,喜爱,5,positive,0.91,high,0.92,True,宜昌,relevant,住宿服务,2,5,宾馆酒店,,T1,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.27678894734274,30.698768454126345,526517.3,3397610.42,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0501,xiling_wujia,weibo,2025-01-24T14:53:27+08:00,2025-01-24T14:53:27+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",14,urban_renewal,service,愤怒,5,negative,0.75,medium,0.99,True,宜昌,relevant,休闲娱乐,9,3,酒吧,,T1,二马路历史文化街区@埋点,ermalu,111.27974186593411,30.695367061240766,526801.14,3397234.03,山丘酒吧,休闲娱乐
e0502,xiling_wujia,weibo,2025-01-05T00:54:10+08:00,2025-01-05T00:54:10+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,期待,5,positive,0.68,high,0.83,True,宜昌,relevant,交通设施服务,8,4,公交车站相关,,T1,一马路(公交站),ermalu,111.28433957137985,30.691086083073575,527242.84,3396760.52,一马路(公交站),交通设施服务
e0503,xiling_wujia,weibo,2025-01-12T06:57:12+08:00,2025-01-12T06:57:12+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑",11,urban_renewal,environment,愤怒,5,negative,0.75,low,0.92,True,宜昌,relevant,体育休闲服务,11,0,三级甲等医院,,T1,宜昌市中心人民医院西陵院区体检中心,ermalu,111.28303230870915,30.695799223689278,527116.27,3397282.73,宜昌市中心人民医院西陵院区体检中心,体育休闲服务
e0504,xiling_wujia,xiaohongshu,2025-01-23T03:17:36+08:00,2025-01-23T03:17:36+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅",10,urban_renewal,service,愤怒,5,negative,0.91,high,0.92,True,宜昌,relevant,体育休闲服务,10,0,药房,,T1,圆心大药房(宜昌第一人民医院店),ermalu,111.28522506359718,30.69665086418634,527326.11,3397377.68,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0505,xiling_wujia,weibo,2025-01-05T00:54:40+08:00,2025-01-05T00:54:40+08:00,维修预约了一周都没人上门,"预约,上门,维修,没人,一周",13,urban_renewal,service,愤怒,5,negative,0.97,low,0.91,True,宜昌,relevant,餐饮服务,9,5,中餐厅,,T1,阿杜菜馆@埋点,ermalu,111.28213844089358,30.696360345858402,527030.48,3397344.72,阿杜菜馆,餐饮服务
e0506,xiling_wujia,weibo,2025-01-13T11:42:40+08:00,2025-01-13T11:42:40+08:00,普通,"普通,春运",2,urban_renewal,environment,中性,1,neutral,0.45,low,0.86,True,宜昌,relevant,交通设施服务,13,2,公交车站相关,,T1,一马路(公交站),ermalu,111.28485654632883,30.69147584976584,527292.26,3396803.86,一马路(公交站),交通设施服务
e0507,xiling_wujia,dianping,2025-01-12T08:37:23+08:00,2025-01-12T08:37:23+08:00,一般般,一般般,3,urban_operation,event,好奇,1,neutral,0.26,medium,0.92,True,宜昌,relevant,购物服务,7,1,步行街,,T1,恒大步行街,ermalu,111.27785481360301,30.69948841090078,526619.22,3397690.49,恒大步行街,购物服务
e0508,xiling_wujia,weibo,2025-01-13T05:42:58+08:00,2025-01-13T05:42:58+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容",14,urban_governance,culture,满足,4,positive,0.65,low,0.78,True,宜昌,relevant,休闲娱乐,8,1,酒吧,,T1,Nine.籁Whisky&cocktail bar,ermalu,111.28198295771512,30.692901124711668,527016.54,3396961.18,Nine.籁Whisky&cocktail bar,休闲娱乐
e0509,xiling_wujia,dianping,2025-01-19T03:42:45+08:00,2025-01-19T03:42:45+08:00,下水道堵了，路上全是积水没人管,"没人管,下水道,积水,全是,路上,年夜饭",15,urban_renewal,facility,失望,5,negative,0.95,high,0.8,True,宜昌,relevant,体育休闲服务,7,1,诊所,,T1,刘勇中医诊所,ermalu,111.2784966208045,30.69574256532361,526681.74,3397275.36,刘勇中医诊所,体育休闲服务
e0510,xiling_wujia,xiaohongshu,2025-01-05T18:42:40+08:00,2025-01-05T18:42:40+08:00,普普通通,普普通通,4,urban_governance,service,好奇,2,neutral,0.24,high,0.79,True,宜昌,relevant,金融保险服务,3,1,中国建设银行,,T1,中国建设银行(西陵支行),ermalu,111.28316863958283,30.696012754876875,527129.27,3397306.44,中国建设银行(西陵支行),金融保险服务
e0511,xiling_wujia,dianping,2025-01-15T18:33:47+08:00,2025-01-15T18:33:47+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅,年夜饭",10,urban_operation,service,失望,4,negative,0.85,low,0.92,True,宜昌,relevant,科教文化服务,2,6,文化宫,,T1,宜昌市工人文化宫,ermalu,111.28611687395389,30.697186759125863,527411.4,3397437.31,宜昌市工人文化宫,科教文化服务
e0512,xiling_wujia,meituan,2025-01-18T01:49:19+08:00,2025-01-18T01:49:19+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时,年货",14,urban_renewal,service,愤怒,5,negative,0.68,high,0.91,True,宜昌,relevant,休闲娱乐,14,0,酒吧,,T1,Nine.籁Whisky&cocktail bar,ermalu,111.28219909224408,30.69356347635975,527037.07,3397034.66,Nine.籁Whisky&cocktail bar,休闲娱乐
e0513,xiling_wujia,12345,2025-01-14T22:13:04+08:00,2025-01-14T22:13:04+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服",14,urban_governance,service,愤怒,5,negative,0.62,high,0.91,True,宜昌,relevant,餐饮服务,0,2,中餐厅,,T1,瑜儿腊货馆@埋点,ermalu,111.28435903824283,30.694920578995056,527243.63,3397185.64,瑜儿腊货馆,餐饮服务
e0514,xiling_wujia,meituan,2025-01-14T16:15:56+08:00,2025-01-14T16:15:56+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅,春运",10,urban_renewal,service,愤怒,5,negative,0.73,high,0.96,True,宜昌,relevant,科教文化服务,1,2,中学,,T1,宜昌市五中,ermalu,111.28470708297684,30.69435641169285,527277.13,3397123.18,宜昌市五中,科教文化服务
e0515,xiling_wujia,weibo,2025-01-11T12:42:41+08:00,2025-01-11T12:42:41+08:00,文物修缮太敷衍，丢了原味，可惜,"原味,修缮,敷衍,文物,可惜",15,urban_governance,culture,失望,4,negative,0.7,high,0.85,True,宜昌,relevant,体育休闲服务,2,5,诊所,,T1,刘勇中医诊所,ermalu,111.27857715234187,30.69623778460957,526689.32,3397330.28,刘勇中医诊所,体育休闲服务
e0516,xiling_wujia,dianping,2025-01-19T19:37:31+08:00,2025-01-19T19:37:31+08:00,一般水平,"水平,一般",4,urban_governance,service,好奇,2,neutral,0.37,medium,0.86,True,宜昌,relevant,体育休闲服务,15,0,三级甲等医院,,T1,宜昌市中心人民医院西陵院区体检中心,ermalu,111.28246013232005,30.69541884396019,527061.56,3397240.42,宜昌市中心人民医院西陵院区体检中心,体育休闲服务
e0517,xiling_wujia,dianping,2025-01-08T15:30:36+08:00,2025-01-08T15:30:36+08:00,文创市集周末很火，氛围好,"文创,很火,市集,氛围,周末",12,urban_governance,event,满足,5,positive,0.92,low,0.88,True,宜昌,relevant,购物服务,1,1,步行街,,T1,恒大步行街,ermalu,111.27816353557499,30.697782151445566,526649.27,3397501.4,恒大步行街,购物服务
e0518,xiling_wujia,xiaohongshu,2025-01-08T18:32:52+08:00,2025-01-08T18:32:52+08:00,公交站牌更新了，线路清楚多了,"公交站,线路,更新,清楚,年货",14,urban_operation,facility,喜爱,4,positive,1.0,high,0.84,True,宜昌,relevant,休闲娱乐,11,0,网吧,,T1,奥汀电竞,ermalu,111.2809940012804,30.69502945084606,526921.2,3397196.9,奥汀电竞,休闲娱乐
e0519,xiling_wujia,weibo,2025-01-20T19:28:16+08:00,2025-01-20T19:28:16+08:00,维修预约了一周都没人上门,"预约,上门,维修,没人,一周",12,urban_renewal,service,愤怒,5,negative,0.73,medium,0.92,True,宜昌,relevant,交通设施服务,7,2,公交车站相关,,T1,市政府(公交站),ermalu,111.27973168226909,30.69442116893175,526800.43,3397129.16,市政府(公交站),交通设施服务
e0520,xiling_wujia,12345,2025-01-23T18:17:26+08:00,2025-01-23T18:17:26+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,愤怒,5,negative,0.7,low,0.96,True,宜昌,relevant,交通设施服务,5,1,公共停车场,,T1,宜昌城市地面停车场,ermalu,111.27807551850717,30.696406990316014,526641.21,3397348.92,宜昌城市地面停车场,交通设施服务
e0521,xiling_wujia,weibo,2025-01-08T10:12:09+08:00,2025-01-08T10:12:09+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅,年夜饭",10,urban_renewal,service,失望,4,negative,0.79,medium,0.85,True,宜昌,relevant,休闲娱乐,3,3,酒吧,,T1,Sober.醒Club酒吧,ermalu,111.28375860448716,30.694399926214203,527186.25,3397127.77,Sober.醒Club酒吧,休闲娱乐
e0522,xiling_wujia,meituan,2025-01-20T16:55:53+08:00,2025-01-20T16:55:53+08:00,演出取消也没提前通知，坑,"演出,取消,提前,通知",12,urban_operation,event,失望,4,negative,0.84,medium,0.87,True,宜昌,relevant,体育休闲服务,6,4,诊所,,T1,刘勇中医诊所,ermalu,111.27847626876206,30.695287916081046,526679.91,3397224.95,刘勇中医诊所,体育休闲服务
e0523,xiling_wujia,12345,2025-01-16T15:55:01+08:00,2025-01-16T15:55:01+08:00,施工噪音半夜还在响，扰民,"扰民,噪音,半夜,施工",12,urban_renewal,facility,失望,4,negative,0.98,high,0.93,True,宜昌,relevant,科教文化服务,0,0,小学,,T1,红星路小学,ermalu,111.2841137246033,30.693527134088676,527220.52,3397031.1,红星路小学,科教文化服务
e0524,xiling_wujia,xiaohongshu,2025-01-17T08:26:51+08:00,2025-01-17T08:26:51+08:00,一般水平,"水平,一般,春节",4,urban_governance,facility,中性,1,neutral,0.32,low,0.88,True,宜昌,relevant,金融保险服务,1,0,银行,,T1,湖北银行(南湖支行),ermalu,111.28746885991936,30.69274076252938,527542.19,3396944.73,湖北银行(南湖支行),金融保险服务
e0525,xiling_wujia,dianping,2025-01-23T02:20:20+08:00,2025-01-23T02:20:20+08:00,充电桩坏了好几个一直没人修,"没人修,充电,好几个,一直,春运",13,urban_governance,facility,愤怒,5,negative,0.76,high,0.82,True,宜昌,relevant,金融保险服务,0,2,银行,,T1,湖北银行(南湖支行),ermalu,111.287668647359,30.693058840198027,527561.24,3396980.05,湖北银行(南湖支行),金融保险服务
