id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e0210,xiling_wujia,weibo,2025-10-04T07:12:41+08:00,2025-10-04T07:12:41+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_renewal,service,失望,5,negative,0.72,high,0.81,True,宜昌,relevant,科教文化服务,0,1,培训机构,,T2,宜昌市青少年宫,ermalu,111.28541801720931,30.693628254427512,527345.45,3397042.62,宜昌市青少年宫,科教文化服务
e0211,xiling_wujia,meituan,2025-09-26T12:47:31+08:00,2025-09-26T12:47:31+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹",13,urban_governance,culture,喜爱,5,positive,1.0,low,0.99,True,宜昌,relevant,体育休闲服务,9,0,诊所,,T2,刘勇中医诊所,ermalu,111.27889945896074,30.695533268228456,526720.39,3397252.25,刘勇中医诊所,体育休闲服务
e0212,xiling_wujia,weibo,2025-09-26T18:44:17+08:00,2025-09-26T18:44:17+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合",11,urban_operation,culture,期待,4,positive,0.96,high,0.91,True,宜昌,relevant,购物服务,7,2,步行街,,T2,宜昌解放路步行街,ermalu,111.27959092662611,30.701495191203353,526784.99,3397913.39,宜昌解放路步行街,购物服务
e0213,xiling_wujia,weibo,2025-09-15T12:53:56+08:00,2025-09-15T12:53:56+08:00,没什么特别,"没什么,特别",5,urban_governance,culture,好奇,2,neutral,0.38,low,0.89,True,宜昌,relevant,交通设施服务,9,0,公交车站相关,,T2,市政府(公交站),ermalu,111.27887780835309,30.69494193897103,526718.48,3397186.69,市政府(公交站),交通设施服务
e0214,xiling_wujia,xiaohongshu,2025-09-16T10:20:18+08:00,2025-09-16T10:20:18+08:00,公交等了四十分钟不来，太差了,"四十分钟,太差,公交,银杏",14,urban_operation,facility,愤怒,5,negative,0.9,high,0.83,True,宜昌,relevant,交通设施服务,0,1,公共停车场,,T2,滨江公园地面停车场,ermalu,111.28312742094522,30.691523596532424,527126.58,3396808.74,滨江公园地面停车场,交通设施服务
e0215,xiling_wujia,dianping,2025-09-15T16:04:12+08:00,2025-09-15T16:04:12+08:00,博物馆展览内容丰富，值得一看,"值得一看,展览,博物馆,丰富,内容",14,urban_renewal,culture,满足,5,positive,0.72,medium,0.94,True,宜昌,relevant,商务住宅,5,1,住宅小区,,T2,紫晶城天御,ermalu,111.27745913193164,30.697710504055117,526581.8,3397493.29,紫晶城天御,商务住宅
e0216,xiling_wujia,xiaohongshu,2025-09-21T15:48:12+08:00,2025-09-21T15:48:12+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑",11,urban_governance,environment,失望,4,negative,0.61,low,0.82,True,宜昌,relevant,交通设施服务,7,2,公共停车场,,T2,滨江公园地面停车场,ermalu,111.28262555720869,30.69200858026021,527078.36,3396862.38,滨江公园地面停车场,交通设施服务
e0217,xiling_wujia,dianping,2025-09-20T09:16:48+08:00,2025-09-20T09:16:48+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,喜爱,5,positive,1.0,high,0.84,True,宜昌,relevant,休闲娱乐,0,0,酒吧,,T2,Nine.籁Whisky&cocktail bar,ermalu,111.28182103015126,30.693523916441087,527000.86,3397030.19,Nine.籁Whisky&cocktail bar,休闲娱乐
e0218,xiling_wujia,xiaohongshu,2025-09-29T08:11:15+08:00,2025-09-29T08:11:15+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院",13,urban_operation,service,期待,4,positive,0.67,medium,0.92,True,宜昌,relevant,交通设施服务,5,1,停车场相关,,T2,陶珠路停车场,ermalu,111.27778253311314,30.696785103034486,526613.04,3397390.77,陶珠路停车场,交通设施服务
e0219,xiling_wujia,meituan,2025-09-15T10:32:35+08:00,2025-09-15T10:32:35+08:00,普通水平,"普通,水平",4,urban_renewal,culture,好奇,2,neutral,0.21,low,0.88,True,宜昌,relevant,交通设施服务,0,0,公共停车场,,T2,滨江公园地面停车场,ermalu,111.28301714427383,30.692462404202665,527115.75,3396912.79,滨江公园地面停车场,交通设施服务
e0220,xiling_wujia,xiaohongshu,2025-09-19T05:48:50+08:00,2025-09-19T05:48:50+08:00,普普通通,普普通通,4,urban_operation,culture,中性,3,neutral,0.47,low,0.98,True,宜昌,relevant,体育休闲服务,0,10,三级甲等医院,,T2,宜昌市中心人民医院西陵院区体检中心,ermalu,111.28248522054999,30.695291649017662,527064.0,3397226.33,宜昌市中心人民医院西陵院区体检中心,体育休闲服务
e0221,xiling_wujia,meituan,2025-09-19T14:37:02+08:00,2025-09-19T14:37:02+08:00,灯光秀很震撼，点赞,"点赞,震撼,灯光",9,urban_planning,event,期待,5,positive,0.61,low,0.78,True,宜昌,relevant,金融保险服务,5,5,银行,,T2,湖北银行(南湖支行),ermalu,111.28730815090702,30.692666756897673,527526.81,3396936.49,湖北银行(南湖支行),金融保险服务
e0222,xiling_wujia,xiaohongshu,2025-09-30T11:33:36+08:00,2025-09-30T11:33:36+08:00,普普通通,"普普通通,文创",4,urban_planning,service,中性,1,neutral,0.38,medium,0.89,True,宜昌,relevant,生活服务,12,4,美容美发店,,T2,季域足道·采耳·SPA(陶珠路店),ermalu,111.27863925450967,30.697917488303837,526694.8,3397516.52,季域足道·采耳·SPA(陶珠路店),生活服务
e0223,xiling_wujia,12345,2025-09-16T06:36:20+08:00,2025-09-16T06:36:20+08:00,普通水平,"普通,水平",4,urban_operation,facility,中性,2,neutral,0.45,low,0.94,True,宜昌,relevant,政府机构及社会团体,2,3,地市级政府及事业单位,,T2,宜昌市人民政府,ermalu,111.28193778833496,30.69412689254498,527011.87,3397097.06,宜昌市人民政府,政府机构及社会团体
e0224,xiling_wujia,weibo,2025-09-15T05:23:07+08:00,2025-09-15T05:23:07+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品,国庆",13,urban_operation,culture,愤怒,5,negative,0.87,medium,0.99,True,宜昌,relevant,交通设施服务,17,0,公交车站相关,,T2,市政府(公交站),ermalu,111.27890327988044,30.694276880134172,526721.1,3397112.96,市政府(公交站),交通设施服务
e0225,xiling_wujia,12345,2025-09-20T17:28:23+08:00,2025-09-20T17:28:23+08:00,设双向四车道,"车道,双向",6,urban_operation,event,好奇,2,neutral,0.39,high,0.98,True,宜昌,relevant,住宿服务,3,0,宾馆酒店,,T2,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.27698253949133,30.69815661409719,526536.02,3397542.64,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0226,xiling_wujia,xiaohongshu,2025-10-04T18:58:25+08:00,2025-10-04T18:58:25+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_operation,service,愤怒,4,negative,0.65,high,0.87,True,宜昌,relevant,体育休闲服务,18,6,药房,,T2,圆心大药房(宜昌第一人民医院店),ermalu,111.28525210610816,30.69774529584259,527328.39,3397499.02,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0227,xiling_wujia,dianping,2025-09-28T19:40:00+08:00,2025-09-28T19:40:00+08:00,街区活动吸引很多人，有活力,"街区,活力,吸引,很多,活动",13,urban_renewal,event,满足,5,positive,0.72,low,0.82,True,宜昌,relevant,住宿服务,3,6,宾馆酒店,,T2,宜昌丽锦快捷假日酒店,ermalu,111.2817943436054,30.698730941911297,526996.85,3397607.46,宜昌丽锦快捷假日酒店,住宿服务
e0228,xiling_wujia,dianping,2025-09-26T04:22:34+08:00,2025-09-26T04:22:34+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅,国庆",10,urban_governance,service,失望,4,negative,0.81,medium,0.99,True,宜昌,relevant,公司企业,7,14,公司,,T2,国家电网湖北省电力公司宜昌供电公司,ermalu,111.28409145652915,30.692591746734347,527218.64,3396927.39,国家电网湖北省电力公司宜昌供电公司,公司企业
e0229,xiling_wujia,dianping,2025-09-27T18:40:08+08:00,2025-09-27T18:40:08+08:00,普普通通,"普普通通,国庆",4,urban_operation,event,中性,1,neutral,0.36,medium,0.84,True,宜昌,relevant,体育休闲服务,0,7,口腔医院,,T2,宜昌牙管家口腔(隆康路总院),ermalu,111.28682812600576,30.694462626679908,527480.31,3397135.47,宜昌牙管家口腔(隆康路总院),体育休闲服务
e0230,xiling_wujia,12345,2025-09-19T02:45:48+08:00,2025-09-19T02:45:48+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_renewal,service,期待,4,positive,0.87,high,0.92,True,宜昌,relevant,金融保险服务,3,2,银行,,T2,湖北银行(南湖支行),ermalu,111.28699190456338,30.694058964556685,527496.12,3397090.76,湖北银行(南湖支行),金融保险服务
e0231,xiling_wujia,dianping,2025-09-28T17:09:54+08:00,2025-09-28T17:09:54+08:00,节日人多拥挤差点出事,"人多,出事,拥挤,差点,节日",10,urban_renewal,event,愤怒,5,negative,0.86,medium,0.8,True,宜昌,relevant,住宿服务,6,0,宾馆酒店,,T2,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.2769514695919,30.700244740403274,526532.47,3397774.13,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0232,xiling_wujia,meituan,2025-09-16T00:52:58+08:00,2025-09-16T00:52:58+08:00,文物修缮太敷衍，丢了原味，可惜,"原味,修缮,敷衍,文物,可惜",15,urban_planning,culture,失望,4,negative,0.92,high,0.84,True,宜昌,relevant,交通设施服务,1,8,公交车站相关,,T2,解放路(公交站),ermalu,111.28082547404848,30.69736283891104,526904.41,3397455.55,解放路(公交站),交通设施服务
e0233,xiling_wujia,xiaohongshu,2025-09-24T10:44:22+08:00,2025-09-24T10:44:22+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_governance,service,失望,4,negative,0.67,medium,0.82,True,宜昌,relevant,科教文化服务,0,0,小学,,T2,红星路小学,ermalu,111.28372617260311,30.693721293970373,527183.33,3397052.53,红星路小学,科教文化服务
e0234,xiling_wujia,xiaohongshu,2025-10-01T00:29:30+08:00,2025-10-01T00:29:30+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_operation,service,期待,5,positive,0.87,low,0.81,True,宜昌,relevant,科教文化服务,10,0,小学,,T2,红星路小学,ermalu,111.2830405949944,30.693754060958227,527117.64,3397055.99,红星路小学,科教文化服务
e0235,xiling_wujia,xiaohongshu,2025-09-20T21:47:47+08:00,2025-09-20T21:47:47+08:00,设双向四车道,"车道,双向",11,urban_operation,event,好奇,5,neutral,0.83,high,0.93,True,宜昌,relevant,金融保险服务,2,2,中国工商银行,,T2,阿杜菜馆@埋点,ermalu,111.28177639338661,30.697008047672934,526995.61,3397416.44,中国工商银行(三峡云集支行),金融保险服务
e0236,xiling_wujia,weibo,2025-09-25T21:26:52+08:00,2025-09-25T21:26:52+08:00,夜市开市了，烟火气十足，热闹,"夜市,烟火,十足,开市,热闹",14,urban_operation,event,满足,5,positive,0.91,medium,0.83,True,宜昌,relevant,政府机构及社会团体,5,1,地市级政府及事业单位,,T2,宜昌市人民政府,ermalu,111.2817186079594,30.694347342661562,526990.81,3397121.45,宜昌市人民政府,政府机构及社会团体
e0237,xiling_wujia,dianping,2025-09-28T21:44:33+08:00,2025-09-28T21:44:33+08:00,普普通通,普普通通,12,urban_governance,event,好奇,4,neutral,0.8,low,0.97,True,宜昌,relevant,购物服务,5,1,步行街,,T2,宜昌解放路步行街@埋点,ermalu,111.27956499540204,30.699248029973937,526783.13,3397664.25,宜昌解放路步行街,购物服务
e0238,xiling_wujia,meituan,2025-10-02T03:30:31+08:00,2025-10-02T03:30:31+08:00,一般水平,"水平,一般",4,urban_operation,service,好奇,3,neutral,0.25,high,0.97,True,宜昌,relevant,餐饮服务,1,3,中餐厅,,T2,阿杜菜馆@埋点,ermalu,111.28290909874308,30.697113775294977,527104.1,3397428.44,阿杜菜馆,餐饮服务
e0239,xiling_wujia,meituan,2025-10-04T00:26:48+08:00,2025-10-04T00:26:48+08:00,没什么特别,"没什么,特别,文创",5,urban_governance,facility,好奇,3,neutral,0.36,medium,0.85,True,宜昌,relevant,住宿服务,18,4,宾馆酒店,,T2,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.27680802567565,30.698305965544154,526519.26,3397559.15,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0240,xiling_wujia,meituan,2025-09-19T02:16:55+08:00,2025-09-19T02:16:55+08:00,营业十二小时,"十二,营业,小时",6,urban_renewal,facility,中性,3,neutral,0.28,medium,0.9,True,宜昌,relevant,金融保险服务,4,3,银行,,T2,湖北银行(南湖支行),ermalu,111.28776673110275,30.693033983092025,527570.65,3396977.31,湖北银行(南湖支行),金融保险服务
e0241,xiling_wujia,weibo,2025-10-04T22:28:04+08:00,2025-10-04T22:28:04+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院,打卡",13,urban_governance,service,满足,5,positive,0.64,medium,0.82,True,宜昌,relevant,金融保险服务,9,1,中国工商银行,,T2,中国工商银行(三峡云集支行),ermalu,111.28132112005396,30.696526263159026,526952.13,3397362.92,中国工商银行(三峡云集支行),金融保险服务
e0242,xiling_wujia,weibo,2025-09-30T06:06:10+08:00,2025-09-30T06:06:10+08:00,小区绿化维护得好，住着舒心,"舒心,绿化,小区,维护,文创",13,urban_governance,environment,喜爱,5,positive,0.61,low,0.8,True,宜昌,relevant,住宿服务,0,1,宾馆酒店,,T2,宜昌丽锦快捷假日酒店,ermalu,111.28202298200752,30.698335425040682,527018.86,3397563.66,宜昌丽锦快捷假日酒店,住宿服务
e0243,xiling_wujia,dianping,2025-09-18T21:42:58+08:00,2025-09-18T21:42:58+08:00,没什么特别,"没什么,特别",12,urban_operation,service,好奇,5,neutral,0.65,low,0.93,True,宜昌,relevant,交通设施服务,1,5,公共停车场,,T2,宜昌解放路步行街@埋点,ermalu,111.27971124512023,30.698700987790897,526797.29,3397603.64,宜昌解放路步行街地下停车场,交通设施服务
e0244,xiling_wujia,meituan,2025-09-20T23:07:43+08:00,2025-09-20T23:07:43+08:00,停车场收费贵还找不到位，真坑,"真坑,停车场,收费,到位",14,urban_renewal,facility,愤怒,5,negative,0.64,low,0.83,True,宜昌,relevant,休闲娱乐,0,0,网吧,,T2,奥汀电竞,ermalu,111.2812373334185,30.69502739116449,526944.51,3397196.73,奥汀电竞,休闲娱乐
e0245,xiling_wujia,meituan,2025-10-04T18:50:06+08:00,2025-10-04T18:50:06+08:00,路灯坏了几天没人修，晚上黑得可怕,"没人修,黑得,路灯,可怕,晚上,文创",16,urban_operation,facility,失望,4,negative,0.8,high,0.87,True,宜昌,relevant,交通设施服务,1,0,公交车站相关,,T2,一马路(公交站),ermalu,111.28529921116844,30.69190965208782,527334.55,3396852.06,一马路(公交站),交通设施服务
e0246,xiling_wujia,dianping,2025-09-17T19:52:55+08:00,2025-09-17T19:52:55+08:00,价格普通,"普通,价格",10,urban_planning,culture,中性,5,neutral,0.86,low,0.9,True,宜昌,relevant,餐饮服务,2,2,中餐厅,,T2,瑜儿腊货馆@埋点,ermalu,111.28421388636411,30.696148588162245,527229.38,3397321.75,瑜儿腊货馆,餐饮服务
e0247,xiling_wujia,xiaohongshu,2025-10-04T12:46:38+08:00,2025-10-04T12:46:38+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_operation,facility,期待,4,positive,0.64,low,0.81,True,宜昌,relevant,休闲娱乐,16,2,酒吧,,T2,神话酒吧(大南门店),ermalu,111.27478739584714,30.697944471394205,526325.77,3397518.6,神话酒吧(大南门店),休闲娱乐
e0248,xiling_wujia,xiaohongshu,2025-09-16T01:10:37+08:00,2025-09-16T01:10:37+08:00,普普通通,"普普通通,国庆",4,urban_renewal,service,好奇,1,neutral,0.21,medium,0.98,True,宜昌,relevant,科教文化服务,7,3,培训机构,,T2,宜昌市青少年宫,ermalu,111.28576919296746,30.693604105912446,527379.1,3397040.03,宜昌市青少年宫,科教文化服务
e0249,xiling_wujia,meituan,2025-09-26T16:03:21+08:00,2025-09-26T16:03:21+08:00,感觉一般,"感觉,一般,国庆",12,urban_governance,service,中性,4,neutral,0.82,high,0.86,True,宜昌,relevant,休闲娱乐,4,5,酒吧,,T2,二马路历史文化街区@埋点,ermalu,111.28029780138316,30.695153081647344,526854.47,3397210.44,山丘酒吧,休闲娱乐
e0250,xiling_wujia,weibo,2025-09-18T02:23:34+08:00,2025-09-18T02:23:34+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_renewal,service,期待,5,positive,0.84,medium,0.79,True,宜昌,relevant,政府机构及社会团体,6,4,地市级政府及事业单位,,T2,宜昌市人民政府,ermalu,111.28109323024057,30.69486389128867,526930.75,3397178.57,宜昌市人民政府,政府机构及社会团体
e0251,xiling_wujia,meituan,2025-09-25T18:08:17+08:00,2025-09-25T18:08:17+08:00,一般水平,"水平,一般",17,urban_renewal,environment,好奇,4,neutral,0.9,low,0.82,True,宜昌,relevant,餐饮服务,2,1,中餐厅,,T2,瑜儿腊货馆@埋点,ermalu,111.28425610257132,30.695565852188764,527233.58,3397257.15,瑜儿腊货馆,餐饮服务
e0252,xiling_wujia,xiaohongshu,2025-09-29T01:09:53+08:00,2025-09-29T01:09:53+08:00,滨江公园散步看江景很惬意，环境真好,"江景,滨江,惬意,散步,公园,国庆",17,urban_planning,environment,喜爱,5,positive,0.68,medium,0.93,True,宜昌,relevant,生活服务,6,0,美容美发店,,T2,季域足道·采耳·SPA(陶珠路店),ermalu,111.27850847467916,30.697633059266682,526682.35,3397484.95,季域足道·采耳·SPA(陶珠路店),生活服务
e0253,xiling_wujia,weibo,2025-09-28T18:36:42+08:00,2025-09-28T18:36:42+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_governance,service,满足,4,positive,0.69,high,0.86,True,宜昌,relevant,体育休闲服务,6,0,三级甲等医院,,T2,宜昌市中心人民医院西陵院区体检中心,ermalu,111.28185229928529,30.695801729168874,527003.22,3397282.72,宜昌市中心人民医院西陵院区体检中心,体育休闲服务
e0254,xiling_wujia,meituan,2025-09-29T05:15:56+08:00,2025-09-29T05:15:56+08:00,价格普通,"普通,价格",4,urban_renewal,facility,中性,1,neutral,0.29,medium,0.9,True,宜昌,relevant,休闲娱乐,13,4,酒吧,,T2,Sober.醒Club酒吧,ermalu,111.28298835863409,30.695097577310776,527112.26,3397204.93,Sober.醒Club酒吧,休闲娱乐
e0255,xiling_wujia,meituan,2025-09-17T19:22:02+08:00,2025-09-17T19:22:02+08:00,普通水平,"普通,水平",4,urban_renewal,service,好奇,1,neutral,0.21,high,0.87,True,宜昌,relevant,金融保险服务,1,2,银行,,T2,湖北银行(南湖支行),ermalu,111.28677651670675,30.693579425569702,527475.62,3397037.54,湖北银行(南湖支行),金融保险服务
e0256,xiling_wujia,dianping,2025-09-18T20:27:06+08:00,2025-09-18T20:27:06+08:00,普普通通,普普通通,4,urban_renewal,service,好奇,1,neutral,0.27,medium,0.91,True,宜昌,relevant,科教文化服务,1,1,文化宫,,T2,宜昌市工人文化宫,ermalu,111.28555167118017,30.695973308654757,527357.59,3397302.64,宜昌市工人文化宫,科教文化服务
e0257,xiling_wujia,dianping,2025-09-17T06:12:55+08:00,2025-09-17T06:12:55+08:00,就这样吧,这样,4,urban_renewal,service,中性,1,neutral,0.42,high,0.91,True,宜昌,relevant,金融保险服务,10,3,中国建设银行,,T2,中国建设银行(西陵支行),ermalu,111.28345346272546,30.69708019243135,527156.26,3397424.85,中国建设银行(西陵支行),金融保险服务
e0258,xiling_wujia,dianping,2025-10-04T14:17:57+08:00,2025-10-04T14:17:57+08:00,也就那样吧,那样,5,urban_operation,event,中性,1,neutral,0.4,medium,0.84,True,宜昌,relevant,交通设施服务,0,0,公交车站相关,,T2,解放路(公交站),ermalu,111.28037383538314,30.698378092734796,526860.86,3397568.0,解放路(公交站),交通设施服务
e0259,xiling_wujia,meituan,2025-10-04T02:14:09+08:00,2025-10-04T02:14:09+08:00,解放路天桥修好了，过街安全,"解放路,天桥,修好,安全,打卡",13,urban_operation,facility,满足,5,positive,0.66,high,0.93,True,宜昌,relevant,购物服务,4,3,步行街,,T2,宜昌解放路步行街,ermalu,111.27901431562704,30.701364007143535,526729.79,3397898.71,宜昌解放路步行街,购物服务
e0260,xiling_wujia,dianping,2025-09-22T21:13:01+08:00,2025-09-22T21:13:01+08:00,普通水平,"普通,水平",4,urban_renewal,service,中性,1,neutral,0.49,high,0.95,True,宜昌,relevant,休闲娱乐,3,0,酒吧,,T2,Nine.籁Whisky&cocktail bar,ermalu,111.28206381098357,30.692725697447518,527024.34,3396941.75,Nine.籁Whisky&cocktail bar,休闲娱乐
e0261,xiling_wujia,meituan,2025-09-20T00:38:12+08:00,2025-09-20T00:38:12+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断,文创",11,urban_operation,event,失望,5,negative,0.95,high,0.9,True,宜昌,relevant,科教文化服务,4,3,培训机构,,T2,宜昌市青少年宫,ermalu,111.28555990501852,30.693713006618804,527359.02,3397052.05,宜昌市青少年宫,科教文化服务
e0262,xiling_wujia,dianping,2025-09-15T07:56:39+08:00,2025-09-15T07:56:39+08:00,设双向四车道,"车道,双向",6,urban_renewal,facility,好奇,1,neutral,0.46,medium,0.9,True,宜昌,relevant,体育休闲服务,5,4,药房,,T2,圆心大药房(宜昌第一人民医院店),ermalu,111.28401867101938,30.69730923818431,527210.35,3397450.38,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0263,xiling_wujia,dianping,2025-10-01T04:36:09+08:00,2025-10-01T04:36:09+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服,文创",11,urban_renewal,service,失望,4,negative,0.68,low,0.92,True,宜昌,relevant,休闲娱乐,6,2,酒吧,,T2,神话酒吧(大南门店),ermalu,111.27500227061458,30.700031887902213,526345.79,3397750.07,神话酒吧(大南门店),休闲娱乐
e0264,xiling_wujia,meituan,2025-09-25T00:10:44+08:00,2025-09-25T00:10:44+08:00,普通水平,"普通,水平,国庆",4,urban_governance,event,中性,2,neutral,0.42,low,0.83,True,宜昌,relevant,金融保险服务,2,2,中国农业银行,,T2,宜昌解放路步行街@埋点,ermalu,111.27995430441314,30.69850133452552,526820.63,3397581.56,中国农业银行(三峡西陵支行营业部),金融保险服务
e0265,xiling_wujia,meituan,2025-09-30T04:46:17+08:00,2025-09-30T04:46:17+08:00,一般水平,"水平,一般,文创",4,urban_operation,service,好奇,2,neutral,0.29,medium,0.8,True,宜昌,relevant,住宿服务,28,7,宾馆酒店,,T2,宜昌丽锦快捷假日酒店,ermalu,111.28101938817147,30.69888311536266,526922.56,3397624.14,宜昌丽锦快捷假日酒店,住宿服务
e0266,xiling_wujia,xiaohongshu,2025-09-26T04:13:43+08:00,2025-09-26T04:13:43+08:00,维修预约了一周都没人上门,"预约,上门,维修,没人,一周,国庆",12,urban_renewal,service,愤怒,5,negative,0.76,low,0.89,True,宜昌,relevant,住宿服务,0,7,宾馆酒店,,T2,宜昌丽锦快捷假日酒店,ermalu,111.2817968488938,30.697770870834045,526997.36,3397501.02,宜昌丽锦快捷假日酒店,住宿服务
e0267,xiling_wujia,xiaohongshu,2025-09-17T07:31:12+08:00,2025-09-17T07:31:12+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,喜爱,5,positive,0.69,medium,0.93,True,宜昌,relevant,休闲娱乐,50,1,酒吧,,T2,神话酒吧(大南门店),ermalu,111.27618590062247,30.699106180437315,526459.44,3397647.72,神话酒吧(大南门店),休闲娱乐
e0268,xiling_wujia,xiaohongshu,2025-09-29T04:04:01+08:00,2025-09-29T04:04:01+08:00,剧院演出水准很高，推荐,"水准,剧院,演出,推荐",11,urban_operation,culture,满足,4,positive,0.74,medium,0.96,True,宜昌,relevant,休闲娱乐,0,2,酒吧,,T2,Nine.籁Whisky&cocktail bar,ermalu,111.28166926040004,30.693159262215435,526986.42,3396989.72,Nine.籁Whisky&cocktail bar,休闲娱乐
e0269,xiling_wujia,dianping,2025-09-24T02:02:13+08:00,2025-09-24T02:02:13+08:00,就这样吧,这样,4,urban_governance,facility,好奇,2,neutral,0.32,low,0.97,True,宜昌,relevant,生活服务,0,7,电力营业厅,,T2,宜昌市国家电网供电局,ermalu,111.28506547166118,30.692378680099235,527312.02,3396904.0,宜昌市国家电网供电局,生活服务
e0270,xiling_wujia,xiaohongshu,2025-09-16T09:50:10+08:00,2025-09-16T09:50:10+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",15,urban_operation,facility,期待,5,positive,0.85,high,0.99,True,宜昌,relevant,体育休闲服务,0,2,药房,,T2,圆心大药房(宜昌第一人民医院店),ermalu,111.28409864866553,30.69658708255032,527218.21,3397370.33,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0271,xiling_wujia,xiaohongshu,2025-09-20T11:36:04+08:00,2025-09-20T11:36:04+08:00,窗口排队两小时，办事效率太低,"办事效率,太低,排队,窗口,小时",14,urban_planning,service,愤怒,4,negative,0.94,medium,0.84,True,宜昌,relevant,住宿服务,7,10,宾馆酒店,,T2,宜昌丽锦快捷假日酒店,ermalu,111.28114151266381,30.698590706929195,526934.34,3397591.75,宜昌丽锦快捷假日酒店,住宿服务
e0272,xiling_wujia,dianping,2025-10-01T12:26:00+08:00,2025-10-01T12:26:00+08:00,二马路施工封路，绕行太折腾了,"二马路,封路,绕行,折腾,施工",14,urban_operation,facility,愤怒,4,negative,0.96,low,0.89,True,宜昌,relevant,科教文化服务,1,3,培训机构,,T2,宜昌市青少年宫,ermalu,111.28639729944688,30.692203526953232,527439.68,3396884.91,宜昌市青少年宫,科教文化服务
e0273,xiling_wujia,12345,2025-09-28T13:35:26+08:00,2025-09-28T13:35:26+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢,打卡",11,urban_renewal,environment,愤怒,5,negative,0.63,low,0.98,True,宜昌,relevant,金融保险服务,0,1,银行,,T2,湖北银行(南湖支行),ermalu,111.28721690929369,30.69283783141651,527518.02,3396955.43,湖北银行(南湖支行),金融保险服务
e0274,xiling_wujia,meituan,2025-09-23T20:01:21+08:00,2025-09-23T20:01:21+08:00,普通,普通,2,urban_renewal,facility,好奇,1,neutral,0.34,medium,0.89,True,宜昌,relevant,政府机构及社会团体,0,0,地市级政府及事业单位,,T2,宜昌市人民政府,ermalu,111.28201828268053,30.69400442276925,527019.62,3397083.5,宜昌市人民政府,政府机构及社会团体
e0275,xiling_wujia,meituan,2025-09-23T14:16:53+08:00,2025-09-23T14:16:53+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为,银杏",11,urban_planning,service,失望,5,negative,0.88,high,0.84,True,宜昌,relevant,科教文化服务,2,0,文化宫,,T2,宜昌市工人文化宫,ermalu,111.28629992431077,30.695671826694078,527429.37,3397269.4,宜昌市工人文化宫,科教文化服务
e0276,xiling_wujia,dianping,2025-09-20T19:07:36+08:00,2025-09-20T19:07:36+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_renewal,service,满足,5,positive,0.79,high,0.8,True,宜昌,relevant,生活服务,0,1,美容美发店,,T2,季域足道·采耳·SPA(陶珠路店),ermalu,111.27837983119295,30.69787443206823,526669.96,3397511.68,季域足道·采耳·SPA(陶珠路店),生活服务
