id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e0148,xiling_wujia,weibo,2026-04-25T17:17:32+08:00,2026-04-25T17:17:32+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时,防汛",14,urban_operation,service,期待,4,positive,0.94,medium,0.8,True,宜昌,relevant,住宿服务,7,0,宾馆酒店,,T3,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.27765790879864,30.698534399648143,526600.62,3397584.68,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0149,xiling_wujia,meituan,2026-04-27T14:48:21+08:00,2026-04-27T14:48:21+08:00,普通水平,"普通,水平",4,urban_operation,culture,中性,1,neutral,0.33,high,0.92,True,宜昌,relevant,体育休闲服务,1,1,诊所,,T3,刘勇中医诊所,ermalu,111.27805993218232,30.695237349499095,526640.04,3397219.25,刘勇中医诊所,体育休闲服务
e0150,xiling_wujia,meituan,2026-04-19T07:49:30+08:00,2026-04-19T07:49:30+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",12,urban_operation,service,期待,5,positive,0.63,low,0.85,True,宜昌,relevant,餐饮服务,14,1,中餐厅,,T3,瑜儿腊货馆@埋点,ermalu,111.28373926311522,30.69593578312497,527183.96,3397298.04,瑜儿腊货馆,餐饮服务
e0151,xiling_wujia,xiaohongshu,2026-04-28T23:28:54+08:00,2026-04-28T23:28:54+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时,夜经济",11,urban_operation,service,满足,5,positive,0.94,medium,0.79,True,宜昌,relevant,交通设施服务,7,1,公共停车场,,T3,宜昌解放路步行街@埋点,ermalu,111.27982639759507,30.69865513283813,526808.33,3397598.58,宜昌解放路步行街地下停车场,交通设施服务
e0152,xiling_wujia,xiaohongshu,2026-04-15T05:51:43+08:00,2026-04-15T05:51:43+08:00,文化节组织有序，体验棒,"文化节,有序,体验,组织",9,urban_operation,event,满足,4,positive,0.83,high,0.83,True,宜昌,relevant,餐饮服务,9,1,中餐厅,,T3,瑜儿腊货馆@埋点,ermalu,111.28401162516225,30.69589661841615,527210.07,3397293.76,瑜儿腊货馆,餐饮服务
e0153,xiling_wujia,dianping,2026-04-13T08:02:27+08:00,2026-04-13T08:02:27+08:00,设双向四车道,"车道,双向",6,urban_operation,service,中性,2,neutral,0.2,medium,0.96,True,宜昌,relevant,住宿服务,3,7,宾馆酒店,,T3,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.27674476322765,30.70027672096144,526512.66,3397777.62,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0154,xiling_wujia,dianping,2026-04-25T18:52:49+08:00,2026-04-25T18:52:49+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,满足,5,positive,0.96,medium,0.79,True,宜昌,relevant,科教文化服务,1,3,培训机构,,T3,宜昌市青少年宫,ermalu,111.28600151916707,30.692622761301006,527401.64,3396931.29,宜昌市青少年宫,科教文化服务
e0155,xiling_wujia,meituan,2026-04-10T06:57:31+08:00,2026-04-10T06:57:31+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹,文旅复苏",10,urban_governance,culture,期待,4,positive,0.79,low,0.94,True,宜昌,relevant,金融保险服务,6,1,中国工商银行,,T3,阿杜菜馆@埋点,ermalu,111.28216923243781,30.697149268352714,527033.21,3397432.19,中国工商银行(三峡云集支行),金融保险服务
e0156,xiling_wujia,xiaohongshu,2026-04-27T23:18:59+08:00,2026-04-27T23:18:59+08:00,历史建筑修缮得很用心,"修缮,用心,建筑,历史",13,urban_renewal,culture,满足,4,positive,0.63,medium,0.8,True,宜昌,relevant,餐饮服务,6,0,中餐厅,,T3,瑜儿腊货馆@埋点,ermalu,111.28452550947549,30.694914388771465,527259.58,3397184.99,瑜儿腊货馆,餐饮服务
e0157,xiling_wujia,weibo,2026-04-24T16:06:34+08:00,2026-04-24T16:06:34+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子,防汛",14,urban_operation,service,喜爱,4,positive,0.8,low,0.84,True,宜昌,relevant,体育休闲服务,6,0,口腔医院,,T3,宜昌牙管家口腔(隆康路总院),ermalu,111.28707963908303,30.695106644007165,527504.23,3397206.93,宜昌牙管家口腔(隆康路总院),体育休闲服务
e0158,xiling_wujia,dianping,2026-04-27T20:57:31+08:00,2026-04-27T20:57:31+08:00,解放路天桥修好了，过街安全,"解放路,天桥,修好,安全",13,urban_renewal,facility,喜爱,5,positive,0.94,low,0.98,True,宜昌,relevant,科教文化服务,3,10,中学,,T3,宜昌市五中,ermalu,111.28494206060452,30.694308452142856,527299.66,3397117.92,宜昌市五中,科教文化服务
e0159,xiling_wujia,weibo,2026-04-15T23:13:47+08:00,2026-04-15T23:13:47+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时,防汛",11,urban_governance,service,满足,4,positive,0.71,medium,0.89,True,宜昌,relevant,交通设施服务,0,0,公交车站相关,,T3,一马路(公交站),ermalu,111.28458118114114,30.691245919481766,527265.94,3396778.3,一马路(公交站),交通设施服务
e0160,xiling_wujia,dianping,2026-04-13T15:28:30+08:00,2026-04-13T15:28:30+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子,防汛",14,urban_governance,service,喜爱,5,positive,0.93,medium,0.91,True,宜昌,relevant,交通设施服务,5,8,停车场相关,,T3,陶珠路停车场,ermalu,111.27647730263332,30.696123760261763,526488.17,3397317.14,陶珠路停车场,交通设施服务
e0161,xiling_wujia,dianping,2026-04-29T15:45:13+08:00,2026-04-29T15:45:13+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,喜爱,4,positive,0.86,medium,0.85,True,宜昌,relevant,休闲娱乐,1,0,酒吧,,T3,神话酒吧(大南门店),ermalu,111.27596969991811,30.69932434735186,526438.67,3397671.86,神话酒吧(大南门店),休闲娱乐
e0162,xiling_wujia,xiaohongshu,2026-04-22T08:28:08+08:00,2026-04-22T08:28:08+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_operation,facility,喜爱,4,positive,0.82,high,0.8,True,宜昌,relevant,金融保险服务,4,0,银行,,T3,湖北银行(南湖支行),ermalu,111.28644466679197,30.693438833572003,527443.87,3397021.87,湖北银行(南湖支行),金融保险服务
e0163,xiling_wujia,xiaohongshu,2026-04-22T06:25:24+08:00,2026-04-22T06:25:24+08:00,磨基山公园绿化做得漂亮,"磨基山,绿化,公园,漂亮",11,urban_operation,environment,喜爱,5,positive,0.91,low,0.83,True,宜昌,relevant,科教文化服务,6,6,培训机构,,T3,宜昌市青少年宫,ermalu,111.2854043398703,30.693260146762256,527344.24,3397001.81,宜昌市青少年宫,科教文化服务
e0164,xiling_wujia,meituan,2026-04-16T02:44:44+08:00,2026-04-16T02:44:44+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌,踏青",12,urban_renewal,service,期待,5,positive,0.87,high,0.98,True,宜昌,relevant,住宿服务,10,2,宾馆酒店,,T3,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.27731867753957,30.69838517202482,526568.16,3397568.05,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0165,xiling_wujia,weibo,2026-04-20T10:42:48+08:00,2026-04-20T10:42:48+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",15,urban_operation,facility,期待,5,positive,0.77,high,0.88,True,宜昌,relevant,风景名胜,6,0,公园,,T3,滨江公园,ermalu,111.28091871335121,30.693211660849425,526914.49,3396995.35,滨江公园,风景名胜
e0166,xiling_wujia,meituan,2026-04-14T15:31:29+08:00,2026-04-14T15:31:29+08:00,广场舞噪音扰民，没法休息,"扰民,噪音,没法,广场,休息",12,urban_operation,environment,失望,5,negative,0.74,medium,0.92,True,宜昌,relevant,风景名胜,13,1,公园,,T3,滨江公园,ermalu,111.28148813878482,30.69281945376329,526969.16,3396952.01,滨江公园,风景名胜
e0167,xiling_wujia,12345,2026-04-16T12:38:09+08:00,2026-04-16T12:38:09+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_renewal,service,喜爱,5,positive,0.9,medium,0.93,True,宜昌,relevant,交通设施服务,6,1,公交车站相关,,T3,解放路(公交站),ermalu,111.28004712015333,30.697412871289483,526829.82,3397460.91,解放路(公交站),交通设施服务
e0168,xiling_wujia,12345,2026-04-24T12:16:46+08:00,2026-04-24T12:16:46+08:00,空气清新，适合晨练,"晨练,空气清新,适合,防汛",9,urban_planning,environment,满足,4,positive,0.62,medium,0.84,True,宜昌,relevant,科教文化服务,1,2,小学,,T3,红星路小学,ermalu,111.28295206649962,30.693108734736285,527109.34,3396984.43,红星路小学,科教文化服务
e0169,xiling_wujia,12345,2026-04-26T12:48:25+08:00,2026-04-26T12:48:25+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服,防汛",11,urban_operation,service,愤怒,5,negative,0.88,low,0.83,True,宜昌,relevant,政府机构及社会团体,8,2,地市级政府及事业单位,,T3,宜昌市人民政府,ermalu,111.28143726821551,30.694748594543192,526963.75,3397165.87,宜昌市人民政府,政府机构及社会团体
e0170,xiling_wujia,dianping,2026-04-20T14:33:58+08:00,2026-04-20T14:33:58+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子,文旅复苏",14,urban_governance,service,喜爱,4,positive,0.63,high,0.96,True,宜昌,relevant,休闲娱乐,2,8,酒吧,,T3,Nine.籁Whisky&cocktail bar,ermalu,111.28232783658744,30.69349899426115,527049.42,3397027.54,Nine.籁Whisky&cocktail bar,休闲娱乐
e0171,xiling_wujia,dianping,2026-04-26T10:53:32+08:00,2026-04-26T10:53:32+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,满足,5,positive,0.98,medium,0.97,True,宜昌,relevant,交通设施服务,9,0,公交车站相关,,T3,解放路(公交站),ermalu,111.28083025341797,30.69735894197613,526904.87,3397455.12,解放路(公交站),交通设施服务
e0172,xiling_wujia,meituan,2026-04-14T11:11:09+08:00,2026-04-14T11:11:09+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_renewal,service,满足,4,positive,0.67,medium,0.88,True,宜昌,relevant,体育休闲服务,4,1,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,111.28639118546111,30.697921120359705,527437.47,3397518.79,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0173,xiling_wujia,meituan,2026-04-15T23:02:59+08:00,2026-04-15T23:02:59+08:00,办事大厅工作人员态度冷漠,"冷漠,大厅,办事,工作人员,态度",12,urban_renewal,service,愤怒,4,negative,0.73,medium,0.84,True,宜昌,relevant,体育休闲服务,11,1,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,111.28475062408504,30.697509118095162,527280.42,3397472.71,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0174,xiling_wujia,dianping,2026-04-21T04:06:51+08:00,2026-04-21T04:06:51+08:00,长江沿线景观带做得漂亮，喜欢,"景观带,沿线,漂亮,长江,喜欢",14,urban_operation,environment,喜爱,5,positive,0.7,low,0.89,True,宜昌,relevant,住宿服务,20,12,宾馆酒店,,T3,宜昌丽锦快捷假日酒店,ermalu,111.28162986589719,30.697829337752587,526981.34,3397507.46,宜昌丽锦快捷假日酒店,住宿服务
e0175,xiling_wujia,12345,2026-04-14T21:13:23+08:00,2026-04-14T21:13:23+08:00,公交站牌更新了，线路清楚多了,"公交站,线路,更新,清楚",14,urban_operation,facility,满足,5,positive,1.0,medium,0.89,True,宜昌,relevant,生活服务,3,5,电力营业厅,,T3,宜昌市国家电网供电局,ermalu,111.28435613645507,30.69288898502061,527243.92,3396960.41,宜昌市国家电网供电局,生活服务
e0176,xiling_wujia,dianping,2026-04-27T11:45:01+08:00,2026-04-27T11:45:01+08:00,街区活动吸引很多人，有活力,"街区,活力,吸引,很多,活动",13,urban_operation,event,满足,5,positive,0.74,low,0.98,True,宜昌,relevant,交通设施服务,4,3,公交车站相关,,T3,一马路(公交站),ermalu,111.28378607509543,30.691915363822773,527189.58,3396852.33,一马路(公交站),交通设施服务
e0177,xiling_wujia,dianping,2026-04-14T10:24:16+08:00,2026-04-14T10:24:16+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_governance,service,喜爱,4,positive,0.83,low,0.94,True,宜昌,relevant,休闲娱乐,0,7,酒吧,,T3,神话酒吧(大南门店),ermalu,111.2754496723441,30.700443924011733,526388.54,3397795.86,神话酒吧(大南门店),休闲娱乐
e0178,xiling_wujia,meituan,2026-04-22T11:01:38+08:00,2026-04-22T11:01:38+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",14,urban_operation,facility,期待,4,positive,0.69,high,0.85,True,宜昌,relevant,交通设施服务,5,5,公共停车场,,T3,宜昌解放路步行街@埋点,ermalu,111.28001262875596,30.698689085821073,526826.17,3397602.39,宜昌解放路步行街地下停车场,交通设施服务
e0179,xiling_wujia,weibo,2026-04-18T09:49:08+08:00,2026-04-18T09:49:08+08:00,也就那样吧,那样,5,urban_operation,facility,中性,3,neutral,0.34,medium,0.92,True,宜昌,relevant,住宿服务,7,1,宾馆酒店,,T3,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.277500290527,30.69969936781588,526585.2,3397713.8,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0180,xiling_wujia,dianping,2026-04-26T14:36:52+08:00,2026-04-26T14:36:52+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别",12,urban_operation,environment,期待,4,positive,0.98,high,0.78,True,宜昌,relevant,餐饮服务,28,5,中餐厅,,T3,宜昌解放路步行街@埋点,ermalu,111.27914829801665,30.699103064943785,526743.25,3397648.08,把把烧(恒大步行街店),餐饮服务
e0181,xiling_wujia,weibo,2026-04-23T03:13:59+08:00,2026-04-23T03:13:59+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合",11,urban_operation,culture,满足,4,positive,0.87,low,0.8,True,宜昌,relevant,生活服务,9,1,美容美发店,,T3,季域足道·采耳·SPA(陶珠路店),ermalu,111.27890332508223,30.69806742538511,526720.06,3397533.2,季域足道·采耳·SPA(陶珠路店),生活服务
e0182,xiling_wujia,meituan,2026-04-28T06:25:40+08:00,2026-04-28T06:25:40+08:00,夜经济让城市更有活力了,"活力,城市,经济",11,urban_operation,event,满足,5,positive,0.92,high,0.87,True,宜昌,relevant,政府机构及社会团体,1,1,地市级政府及事业单位,,T3,宜昌市人民政府,ermalu,111.28211917895118,30.694140221820824,527029.25,3397098.58,宜昌市人民政府,政府机构及社会团体
e0183,xiling_wujia,weibo,2026-04-24T14:23:22+08:00,2026-04-24T14:23:22+08:00,历史建筑修缮得很用心,"修缮,用心,建筑,历史",10,urban_operation,culture,期待,5,positive,0.88,medium,0.84,True,宜昌,relevant,交通设施服务,6,1,公交车站相关,,T3,市政府(公交站),ermalu,111.27860695788905,30.69503483987843,526692.5,3397196.93,市政府(公交站),交通设施服务
e0184,xiling_wujia,weibo,2026-04-16T23:40:19+08:00,2026-04-16T23:40:19+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,失望,5,negative,0.64,low,0.87,True,宜昌,relevant,交通设施服务,4,0,公交车站相关,,T3,一马路(公交站),ermalu,111.2838770288305,30.692314325798225,527198.18,3396896.58,一马路(公交站),交通设施服务
e0185,xiling_wujia,meituan,2026-04-16T01:18:09+08:00,2026-04-16T01:18:09+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,喜爱,5,positive,0.79,high,0.79,True,宜昌,relevant,金融保险服务,58,0,中国建设银行,,T3,中国建设银行(西陵支行),ermalu,111.28372970861383,30.69692278155651,527182.77,3397407.46,中国建设银行(西陵支行),金融保险服务
e0186,xiling_wujia,meituan,2026-04-15T00:34:23+08:00,2026-04-15T00:34:23+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",11,urban_operation,service,喜爱,5,positive,0.6,low,0.92,True,宜昌,relevant,餐饮服务,13,3,中餐厅,,T3,瑜儿腊货馆@埋点,ermalu,111.2836937208455,30.694868326560695,527179.9,3397179.69,瑜儿腊货馆,餐饮服务
e0187,xiling_wujia,12345,2026-04-29T16:04:50+08:00,2026-04-29T16:04:50+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验",12,urban_operation,service,期待,5,positive,0.61,medium,0.86,True,宜昌,relevant,生活服务,12,3,电力营业厅,,T3,宜昌市国家电网供电局,ermalu,111.2841481644607,30.693136005452075,527223.92,3396987.74,宜昌市国家电网供电局,生活服务
e0188,xiling_wujia,weibo,2026-04-12T00:23:01+08:00,2026-04-12T00:23:01+08:00,公交站牌更新了，线路清楚多了,"公交站,线路,更新,清楚",14,urban_governance,facility,期待,5,positive,0.68,high,0.8,True,宜昌,relevant,休闲娱乐,7,0,酒吧,,T3,Sober.醒Club酒吧,ermalu,111.28388415013248,30.69447550470216,527198.25,3397136.18,Sober.醒Club酒吧,休闲娱乐
e0189,xiling_wujia,dianping,2026-04-17T03:10:39+08:00,2026-04-17T03:10:39+08:00,普通,普通,2,urban_operation,service,好奇,3,neutral,0.27,high,0.91,True,宜昌,relevant,风景名胜,15,3,热点地名,,T3,南湖公园,ermalu,111.28548437433116,30.695029307518315,527351.41,3397197.97,南湖公园,风景名胜
e0190,xiling_wujia,dianping,2026-04-29T03:32:26+08:00,2026-04-29T03:32:26+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌,防汛",11,urban_renewal,service,喜爱,4,positive,0.79,low,0.85,True,宜昌,relevant,体育休闲服务,0,0,三级甲等医院,,T3,阿杜菜馆@埋点,ermalu,111.28204298320773,30.695848875557704,527021.47,3397288.0,宜昌市中心人民医院西陵院区体检中心,体育休闲服务
e0191,xiling_wujia,xiaohongshu,2026-04-20T21:23:12+08:00,2026-04-20T21:23:12+08:00,公交等了四十分钟不来，太差了,"四十分钟,太差,公交",14,urban_governance,facility,失望,4,negative,0.92,high,0.94,True,宜昌,relevant,休闲娱乐,5,5,网吧,,T3,奥汀电竞,ermalu,111.2810879892574,30.694981454139157,526930.22,3397191.6,奥汀电竞,休闲娱乐
e0192,xiling_wujia,12345,2026-04-25T09:49:11+08:00,2026-04-25T09:49:11+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别",12,urban_operation,environment,满足,4,positive,0.9,high,0.87,True,宜昌,relevant,体育休闲服务,9,2,诊所,,T3,刘勇中医诊所,ermalu,111.27867025879125,30.695782128635894,526698.36,3397279.79,刘勇中医诊所,体育休闲服务
e0193,xiling_wujia,xiaohongshu,2026-04-25T00:24:19+08:00,2026-04-25T00:24:19+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时,文旅复苏",14,urban_renewal,service,喜爱,5,positive,0.87,high,0.87,True,宜昌,relevant,餐饮服务,12,0,特色/地方风味餐厅,,T3,花果牛魔王高品质烤牛肉@埋点,ermalu,111.28013799800854,30.69669644061339,526838.73,3397381.5,花果牛魔王高品质烤牛肉,餐饮服务
e0194,xiling_wujia,xiaohongshu,2026-04-16T18:22:58+08:00,2026-04-16T18:22:58+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑,文旅复苏",11,urban_renewal,environment,失望,4,negative,0.89,high,0.78,True,宜昌,relevant,交通设施服务,2,1,停车场相关,,T3,陶珠路停车场,ermalu,111.2780721315674,30.69729478763084,526640.64,3397447.35,陶珠路停车场,交通设施服务
e0195,xiling_wujia,weibo,2026-04-12T03:17:49+08:00,2026-04-12T03:17:49+08:00,小区绿化维护得好，住着舒心,"舒心,绿化,小区,维护",13,urban_governance,environment,喜爱,4,positive,0.85,low,0.87,True,宜昌,relevant,购物服务,13,0,步行街,,T3,恒大步行街,ermalu,111.27812477825415,30.69781899421866,526645.54,3397505.48,恒大步行街,购物服务
e0196,xiling_wujia,meituan,2026-04-16T01:42:41+08:00,2026-04-16T01:42:41+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_governance,service,期待,4,positive,0.7,low,0.94,True,宜昌,relevant,交通设施服务,8,0,公交车站相关,,T3,解放路(公交站),ermalu,111.28027344387561,30.69747430298802,526851.49,3397467.77,解放路(公交站),交通设施服务
e0197,xiling_wujia,xiaohongshu,2026-04-17T00:34:31+08:00,2026-04-17T00:34:31+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹",13,urban_operation,culture,满足,5,positive,0.88,low,0.88,True,宜昌,relevant,住宿服务,10,0,宾馆酒店,,T3,宜昌丽锦快捷假日酒店,ermalu,111.28137523339512,30.699192230606172,526956.57,3397658.5,宜昌丽锦快捷假日酒店,住宿服务
e0198,xiling_wujia,dianping,2026-04-21T20:55:22+08:00,2026-04-21T20:55:22+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",11,urban_operation,service,喜爱,5,positive,0.87,medium,0.9,True,宜昌,relevant,交通设施服务,2,1,公共停车场,,T3,宜昌解放路步行街@埋点,ermalu,111.27963259739188,30.69874198926071,526789.74,3397608.16,宜昌解放路步行街地下停车场,交通设施服务
e0199,xiling_wujia,meituan,2026-04-26T12:42:42+08:00,2026-04-26T12:42:42+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家,踏青",14,urban_operation,service,期待,4,positive,0.98,medium,0.89,True,宜昌,relevant,生活服务,3,0,电力营业厅,,T3,宜昌市国家电网供电局,ermalu,111.28443744482463,30.692747044457505,527251.75,3396944.69,宜昌市国家电网供电局,生活服务
e0200,xiling_wujia,12345,2026-04-10T08:55:43+08:00,2026-04-10T08:55:43+08:00,空气清新，适合晨练,"晨练,空气清新,适合",9,urban_operation,environment,期待,4,positive,0.83,high,0.92,True,宜昌,relevant,购物服务,9,14,步行街,,T3,宜昌解放路步行街,ermalu,111.27882336412287,30.700049611483973,526711.86,3397752.94,宜昌解放路步行街,购物服务
e0201,xiling_wujia,weibo,2026-04-11T21:37:39+08:00,2026-04-11T21:37:39+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",12,urban_operation,service,期待,4,positive,0.64,high,0.87,True,宜昌,relevant,餐饮服务,1,4,特色/地方风味餐厅,,T3,花果牛魔王高品质烤牛肉@埋点,ermalu,111.2807532492482,30.696904876880403,526897.62,3397404.76,花果牛魔王高品质烤牛肉,餐饮服务
e0202,xiling_wujia,weibo,2026-04-24T11:38:40+08:00,2026-04-24T11:38:40+08:00,长江沿线景观带做得漂亮，喜欢,"景观带,沿线,漂亮,长江,喜欢",14,urban_operation,environment,满足,5,positive,0.8,high,0.93,True,宜昌,relevant,购物服务,36,2,步行街,,T3,宜昌解放路步行街,ermalu,111.28002628162439,30.700597912064485,526826.95,3397814.01,宜昌解放路步行街,购物服务
e0203,xiling_wujia,xiaohongshu,2026-04-19T06:24:28+08:00,2026-04-19T06:24:28+08:00,普普通通,普普通通,4,urban_operation,culture,中性,2,neutral,0.28,low,0.97,True,宜昌,relevant,交通设施服务,4,2,停车场相关,,T3,陶珠路停车场,ermalu,111.2766841070762,30.69603418928215,526508.01,3397307.26,陶珠路停车场,交通设施服务
e0204,xiling_wujia,12345,2026-04-17T19:38:03+08:00,2026-04-17T19:38:03+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院,文旅复苏",13,urban_operation,service,满足,5,positive,0.68,high,0.9,True,宜昌,relevant,风景名胜,18,2,公园,,T3,滨江公园,ermalu,111.28157572565466,30.69281816274862,526977.55,3396951.88,滨江公园,风景名胜
e0205,xiling_wujia,xiaohongshu,2026-04-18T06:03:51+08:00,2026-04-18T06:03:51+08:00,磨基山公园绿化做得漂亮,"磨基山,绿化,公园,漂亮",11,urban_operation,environment,期待,4,positive,0.69,high,0.95,True,宜昌,relevant,住宿服务,19,8,宾馆酒店,,T3,宜昌丽锦快捷假日酒店,ermalu,111.28183589589031,30.69822901130827,527000.97,3397551.82,宜昌丽锦快捷假日酒店,住宿服务
e0206,xiling_wujia,xiaohongshu,2026-04-16T01:15:00+08:00,2026-04-16T01:15:00+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",12,urban_renewal,event,期待,5,positive,0.65,medium,0.95,True,宜昌,relevant,餐饮服务,2,3,中餐厅,,T3,阿杜菜馆@埋点,ermalu,111.28274583126566,30.696649072055415,527088.59,3397376.88,阿杜菜馆,餐饮服务
e0207,xiling_wujia,meituan,2026-04-11T21:35:38+08:00,2026-04-11T21:35:38+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时,防汛",11,urban_governance,service,喜爱,4,positive,0.85,high,0.92,True,宜昌,relevant,住宿服务,0,3,宾馆酒店,,T3,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,111.2767912301981,30.69993429935788,526517.2,3397739.67,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0208,xiling_wujia,meituan,2026-04-18T00:26:36+08:00,2026-04-18T00:26:36+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,喜爱,4,positive,0.68,low,0.93,True,宜昌,relevant,体育休闲服务,5,5,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,111.2847127939042,30.696923856439046,527276.96,3397407.82,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0209,xiling_wujia,dianping,2026-04-14T21:07:14+08:00,2026-04-14T21:07:14+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别,夜经济",17,urban_planning,environment,满足,4,positive,0.73,medium,0.94,True,宜昌,relevant,餐饮服务,6,7,特色/地方风味餐厅,,T3,花果牛魔王高品质烤牛肉@埋点,ermalu,111.28032710485164,30.69661674533185,526856.87,3397372.71,花果牛魔王高品质烤牛肉,餐饮服务
e0210,xiling_wujia,xiaohongshu,2026-04-17T00:36:14+08:00,2026-04-17T00:36:14+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合,防汛",11,urban_renewal,culture,期待,5,positive,0.63,low,0.84,True,宜昌,relevant,政府机构及社会团体,2,0,地市级政府及事业单位,,T3,宜昌市人民政府,ermalu,111.28184209139864,30.694218316556483,527002.68,3397107.18,宜昌市人民政府,政府机构及社会团体
e0211,xiling_wujia,meituan,2026-04-14T00:43:19+08:00,2026-04-14T00:43:19+08:00,一般般,一般般,3,urban_planning,service,中性,3,neutral,0.24,medium,0.95,True,宜昌,relevant,交通设施服务,17,1,公交车站相关,,T3,市政府(公交站),ermalu,111.27861726224555,30.695001239789004,526693.5,3397193.2,市政府(公交站),交通设施服务
e0212,xiling_wujia,xiaohongshu,2026-04-17T20:20:00+08:00,2026-04-17T20:20:00+08:00,历史建筑修缮得很用心,"修缮,用心,建筑,历史",10,urban_operation,culture,期待,4,positive,0.79,low,0.89,True,宜昌,relevant,餐饮服务,2,1,特色/地方风味餐厅,,T3,花果牛魔王高品质烤牛肉@埋点,ermalu,111.28107951984846,30.696366835946655,526929.02,3397345.19,花果牛魔王高品质烤牛肉,餐饮服务
e0213,xiling_wujia,weibo,2026-04-12T21:01:42+08:00,2026-04-12T21:01:42+08:00,文物修缮太敷衍，丢了原味，可惜,"原味,修缮,敷衍,文物,可惜",15,urban_governance,culture,失望,5,negative,0.91,low,0.82,True,宜昌,relevant,交通设施服务,15,1,公共停车场,,T3,滨江公园地面停车场,ermalu,111.28242152998428,30.692397528823015,527058.7,3396905.45,滨江公园地面停车场,交通设施服务
