id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e0185,xiling_wujia,dianping,2026-05-01T21:16:10+08:00,2026-05-01T21:16:10+08:00,二马路春节人多挤死了，寸步难行,"二马路,挤死,寸步难行,人多,春节,五一",15,urban_governance,service,失望,5,negative,0.76,medium,0.86,True,宜昌,relevant,生活服务,3,3,电力营业厅,,T3,宜昌市国家电网供电局,ermalu,ermalu_oldstreet,111.2840705105108,30.693279628372608,527216.44,3397003.65,宜昌市国家电网供电局,生活服务
e0186,xiling_wujia,meituan,2026-05-03T01:57:37+08:00,2026-05-03T01:57:37+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足,五一",15,urban_governance,facility,喜爱,5,positive,0.87,medium,0.82,True,宜昌,relevant,休闲娱乐,4,0,酒吧,,T3,Sober.醒Club酒吧,ermalu,ermalu_oldstreet,111.28381841486845,30.694532236830252,527191.94,3397142.46,Sober.醒Club酒吧,休闲娱乐
e0187,xiling_wujia,xiaohongshu,2026-05-01T02:13:24+08:00,2026-05-01T02:13:24+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足",15,urban_operation,facility,满足,4,positive,0.87,high,0.87,True,宜昌,relevant,休闲娱乐,1,0,网吧,,T3,奥汀电竞,ermalu,ermalu_oldstreet,111.2818231959331,30.69572942008887,527000.45,3397274.7,奥汀电竞,休闲娱乐
e0188,xiling_wujia,meituan,2026-05-02T08:12:47+08:00,2026-05-02T08:12:47+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足",15,urban_renewal,culture,期待,4,positive,0.8,medium,0.99,True,宜昌,relevant,政府机构及社会团体,2,2,地市级政府及事业单位,,T3,宜昌市人民政府,ermalu,ermalu_oldstreet,111.28116618959893,30.6948050449589,526937.76,3397172.06,宜昌市人民政府,政府机构及社会团体
e0189,xiling_wujia,dianping,2026-05-06T01:21:58+08:00,2026-05-06T01:21:58+08:00,大南门滨江配老街看江景，绝了,"大南门,江景,老街,滨江",14,urban_operation,facility,满足,5,positive,1.0,high,0.8,True,宜昌,relevant,体育休闲服务,20,0,诊所,,T3,刘勇中医诊所,ermalu,ermalu_oldstreet,111.27871549005778,30.695922143285014,526702.66,3397295.32,刘勇中医诊所,体育休闲服务
e0190,xiling_wujia,meituan,2026-05-04T09:01:15+08:00,2026-05-04T09:01:15+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,满足,5,positive,0.65,high,0.95,True,宜昌,relevant,休闲娱乐,0,0,迪厅,,T3,花果牛魔王高品质烤牛肉@埋点,ermalu,ermalu_oldstreet,111.28003742652824,30.696655147545382,526829.1,3397376.9,夜上海舞厅,休闲娱乐
e0191,xiling_wujia,dianping,2026-05-01T09:39:14+08:00,2026-05-01T09:39:14+08:00,设双向四车道,"车道,双向",6,urban_operation,service,好奇,1,neutral,0.29,high,0.95,True,宜昌,relevant,交通设施服务,0,0,停车场相关,,T3,陶珠路停车场,ermalu,transit_hub,111.27844053646432,30.69714321508123,526675.98,3397430.63,陶珠路停车场,交通设施服务
e0192,xiling_wujia,dianping,2026-05-04T21:26:17+08:00,2026-05-04T21:26:17+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时,五一",11,urban_renewal,service,期待,5,positive,0.7,low,0.83,True,宜昌,relevant,生活服务,12,0,美容美发店,,T3,季域足道·采耳·SPA(陶珠路店),ermalu,ermalu_oldstreet,111.2783021197028,30.697810810185484,526662.53,3397504.61,季域足道·采耳·SPA(陶珠路店),生活服务
e0193,xiling_wujia,weibo,2026-05-02T07:34:41+08:00,2026-05-02T07:34:41+08:00,二马路开街垃圾满地没人扫,"开街,二马路,满地,垃圾,没人",12,urban_operation,culture,失望,5,negative,0.68,low,0.96,True,宜昌,relevant,交通设施服务,13,2,公交车站相关,,T3,解放路(公交站),ermalu,ermalu_oldstreet,111.28042411331651,30.69782600236033,526865.83,3397506.8,解放路(公交站),交通设施服务
e0194,xiling_wujia,weibo,2026-05-05T16:45:05+08:00,2026-05-05T16:45:05+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,culture,愤怒,5,negative,0.88,low,0.82,True,宜昌,relevant,住宿服务,0,1,宾馆酒店,,T3,宜昌丽锦快捷假日酒店,ermalu,general,111.2813132339205,30.69914312821767,526950.64,3397653.04,宜昌丽锦快捷假日酒店,住宿服务
e0195,xiling_wujia,meituan,2026-05-06T08:18:06+08:00,2026-05-06T08:18:06+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",16,urban_operation,environment,喜爱,5,positive,0.8,low,0.91,True,宜昌,relevant,金融保险服务,11,0,中国农业银行,,T3,宜昌解放路步行街@埋点,ermalu,ermalu_oldstreet,111.27956075683281,30.69850485740802,526782.93,3397581.86,中国农业银行(三峡西陵支行营业部),金融保险服务
e0196,xiling_wujia,meituan,2026-05-06T11:43:21+08:00,2026-05-06T11:43:21+08:00,解放路步行街逛着舒服，老字号都回来了,"解放路,步行街,老字号,舒服,回来,大南门",18,urban_governance,event,满足,4,positive,0.64,low,0.96,True,宜昌,relevant,生活服务,0,2,电力营业厅,,T3,宜昌市国家电网供电局,ermalu,ermalu_oldstreet,111.28461885237168,30.692474109652764,527269.21,3396914.48,宜昌市国家电网供电局,生活服务
e0197,xiling_wujia,dianping,2026-05-06T15:43:19+08:00,2026-05-06T15:43:19+08:00,红星路夜市噪音扰民，半夜还吵,"红星路,还吵,扰民,夜市,噪音",14,urban_renewal,service,愤怒,5,negative,0.77,low,0.97,True,宜昌,relevant,购物服务,10,4,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.27862925856734,30.700505685845407,526693.13,3397803.46,宜昌解放路步行街,购物服务
e0198,xiling_wujia,meituan,2026-05-03T07:12:46+08:00,2026-05-03T07:12:46+08:00,二马路施工围挡还在，走路不方便,"二马路,围挡,走路,施工,方便",15,urban_operation,environment,失望,4,negative,0.8,high,0.9,True,宜昌,relevant,金融保险服务,5,1,中国工商银行,,T3,中国工商银行(三峡云集支行),ermalu,ermalu_oldstreet,111.280975830525,30.69717737791062,526918.86,3397435.02,中国工商银行(三峡云集支行),金融保险服务
e0199,xiling_wujia,dianping,2026-05-05T13:59:03+08:00,2026-05-05T13:59:03+08:00,老字号保护得好，有传承,"老字号,传承,保护,文旅",11,urban_governance,culture,喜爱,5,positive,0.61,medium,0.95,True,宜昌,relevant,购物服务,1,2,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.28042009315396,30.70091034120363,526864.59,3397848.75,宜昌解放路步行街,购物服务
e0200,xiling_wujia,12345,2026-05-02T00:08:23+08:00,2026-05-02T00:08:23+08:00,滨江步道修好后遛弯舒服多了,"遛弯,滨江,修好,舒服",13,urban_operation,service,喜爱,5,positive,0.84,high,0.9,True,宜昌,relevant,风景名胜,10,1,公园,,T3,滨江公园,ermalu,riverside,111.28137341722123,30.692765943952107,526958.18,3396946.05,滨江公园,风景名胜
e0201,xiling_wujia,meituan,2026-05-06T07:26:23+08:00,2026-05-06T07:26:23+08:00,一般般,一般般,3,urban_governance,service,中性,1,neutral,0.44,low,0.96,True,宜昌,relevant,住宿服务,8,9,宾馆酒店,,T3,宜昌丽锦快捷假日酒店,ermalu,general,111.28197225002152,30.697955007387137,527014.11,3397521.47,宜昌丽锦快捷假日酒店,住宿服务
e0202,xiling_wujia,xiaohongshu,2026-05-06T02:06:11+08:00,2026-05-06T02:06:11+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌,游客",12,urban_operation,service,喜爱,4,positive,0.64,high,0.83,True,宜昌,relevant,餐饮服务,10,2,中餐厅,,T3,阿杜菜馆@埋点,ermalu,ermalu_oldstreet,111.28256865347878,30.696567209646034,527071.64,3397367.76,阿杜菜馆,餐饮服务
e0203,xiling_wujia,dianping,2026-05-03T11:47:34+08:00,2026-05-03T11:47:34+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢,大南门",16,urban_renewal,service,满足,5,positive,0.96,low,0.85,True,宜昌,relevant,住宿服务,3,3,宾馆酒店,,T3,枫林宛酒店(宜昌解放路美食街滨江店),ermalu,ermalu_oldstreet,111.2769926421085,30.699846496268876,526536.52,3397729.99,枫林宛酒店(宜昌解放路美食街滨江店),住宿服务
e0204,xiling_wujia,meituan,2026-05-04T06:42:17+08:00,2026-05-04T06:42:17+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越,文旅",12,urban_operation,facility,期待,5,positive,0.88,medium,0.99,True,宜昌,relevant,体育休闲服务,45,2,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,general,111.28426225709677,30.697219466191335,527233.71,3397440.48,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0205,xiling_wujia,xiaohongshu,2026-05-06T10:14:04+08:00,2026-05-06T10:14:04+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院,大南门",15,urban_operation,service,满足,5,positive,0.85,medium,0.93,True,宜昌,relevant,餐饮服务,11,1,特色/地方风味餐厅,,T3,二马路历史文化街区@埋点,ermalu,ermalu_oldstreet,111.28034206925773,30.6965132571702,526858.33,3397361.24,花果牛魔王高品质烤牛肉,餐饮服务
e0206,xiling_wujia,dianping,2026-05-02T15:48:03+08:00,2026-05-02T15:48:03+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌,五一",12,urban_operation,service,期待,5,positive,0.75,low,0.85,True,宜昌,relevant,政府机构及社会团体,2,0,地市级政府及事业单位,,T3,宜昌市人民政府,ermalu,ermalu_oldstreet,111.28206258642874,30.69447101754013,527023.74,3397135.24,宜昌市人民政府,政府机构及社会团体
e0207,xiling_wujia,xiaohongshu,2026-05-04T00:41:40+08:00,2026-05-04T00:41:40+08:00,宜昌站周边整治后有序多了,"宜昌,有序,整治,周边",12,urban_operation,event,喜爱,4,positive,0.9,high,0.93,True,宜昌,relevant,交通设施服务,8,22,公交车站相关,,T3,市政府(公交站),ermalu,transit_hub,111.27915811216225,30.694932246431964,526745.34,3397185.68,市政府(公交站),交通设施服务
e0208,xiling_wujia,dianping,2026-05-01T21:38:52+08:00,2026-05-01T21:38:52+08:00,红星路夜市烟火气十足，必须打卡,"红星路,打卡,夜市,烟火,十足",16,urban_operation,service,满足,5,positive,0.98,high,0.84,True,宜昌,relevant,餐饮服务,14,1,特色/地方风味餐厅,,T3,花果牛魔王高品质烤牛肉@埋点,ermalu,ermalu_oldstreet,111.2807045627742,30.69673631777299,526893.0,3397386.06,花果牛魔王高品质烤牛肉,餐饮服务
e0209,xiling_wujia,xiaohongshu,2026-05-02T09:42:50+08:00,2026-05-02T09:42:50+08:00,滨江公园散步看江景很惬意，环境真好,"江景,滨江,惬意,散步,公园",17,urban_governance,environment,满足,4,positive,0.73,low,0.88,True,宜昌,relevant,交通设施服务,0,10,公共停车场,,T3,滨江公园地面停车场,ermalu,riverside,111.28282009098447,30.69231418276533,527096.91,3396896.31,滨江公园地面停车场,交通设施服务
e0210,xiling_wujia,dianping,2026-05-03T10:05:35+08:00,2026-05-03T10:05:35+08:00,磨基山公园绿化做得漂亮,"磨基山,绿化,公园,漂亮,大南门",11,urban_renewal,environment,期待,4,positive,0.97,low,0.86,True,宜昌,relevant,交通设施服务,7,2,公共停车场,,T3,滨江公园地面停车场,ermalu,riverside,111.28311037202113,30.692265430853304,527124.74,3396890.97,滨江公园地面停车场,交通设施服务
e0211,xiling_wujia,meituan,2026-05-01T11:52:18+08:00,2026-05-01T11:52:18+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_renewal,service,期待,5,positive,0.69,high,0.82,True,宜昌,relevant,休闲娱乐,3,3,网吧,,T3,奥汀电竞,ermalu,ermalu_oldstreet,111.28194184324296,30.695340776544047,527011.92,3397231.64,奥汀电竞,休闲娱乐
e0212,xiling_wujia,dianping,2026-05-04T21:52:25+08:00,2026-05-04T21:52:25+08:00,老字号保护得好，有传承,"老字号,传承,保护",11,urban_operation,culture,满足,5,positive,0.83,medium,0.97,True,宜昌,relevant,体育休闲服务,1,0,三级甲等医院,,T3,宜昌市中心人民医院西陵院区体检中心,ermalu,ermalu_oldstreet,111.2822266273419,30.695486811867134,527039.17,3397247.9,宜昌市中心人民医院西陵院区体检中心,体育休闲服务
e0213,xiling_wujia,meituan,2026-05-06T22:12:55+08:00,2026-05-06T22:12:55+08:00,二马路文创市集热闹又有创意，点赞,"文创,点赞,二马路,市集,创意",12,urban_operation,facility,满足,5,positive,0.96,high,0.92,True,宜昌,relevant,休闲娱乐,3,3,网吧,,T3,二马路历史文化街区@埋点,ermalu,ermalu_oldstreet,111.28052443797702,30.69515979837306,526876.18,3397211.24,奥汀电竞,休闲娱乐
e0214,xiling_wujia,meituan,2026-05-01T06:36:59+08:00,2026-05-01T06:36:59+08:00,街区活动吸引很多人，有活力,"街区,活力,吸引,很多,活动",11,urban_operation,event,喜爱,4,positive,0.63,high,0.96,True,宜昌,relevant,生活服务,10,0,美容美发店,,T3,把把烧(恒大步行街店)@埋点,ermalu,ermalu_oldstreet,111.27883351185376,30.698122483761008,526713.36,3397539.29,季域足道·采耳·SPA(陶珠路店),生活服务
e0215,xiling_wujia,meituan,2026-05-05T18:26:49+08:00,2026-05-05T18:26:49+08:00,普通水平,"普通,水平",4,urban_renewal,service,中性,3,neutral,0.45,low,0.81,True,宜昌,relevant,体育休闲服务,9,4,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,general,111.28426193295388,30.69723525967026,527233.67,3397442.23,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0216,xiling_wujia,xiaohongshu,2026-05-02T14:28:39+08:00,2026-05-02T14:28:39+08:00,二马路春节人多挤死了，寸步难行,"二马路,挤死,寸步难行,人多,春节,文旅",15,urban_renewal,culture,愤怒,5,negative,0.65,medium,0.93,True,宜昌,relevant,体育休闲服务,4,3,整形美容,,T3,亚太美容医院,ermalu,ermalu_oldstreet,111.27944578573525,30.696712872082877,526772.41,3397383.16,亚太美容医院,体育休闲服务
e0217,xiling_wujia,12345,2026-05-03T16:10:33+08:00,2026-05-03T16:10:33+08:00,一般般,一般般,3,urban_operation,environment,中性,1,neutral,0.31,medium,0.97,True,宜昌,relevant,金融保险服务,1,3,银行,,T3,湖北银行(南湖支行),ermalu,general,111.28690093108908,30.693111867178096,527487.67,3396985.74,湖北银行(南湖支行),金融保险服务
e0218,xiling_wujia,12345,2026-05-04T01:54:00+08:00,2026-05-04T01:54:00+08:00,二马路开街后人气回来了，热闹得像过年,"开街,二马路,过年,人气,热闹",18,urban_renewal,facility,喜爱,4,positive,0.6,low,0.89,True,宜昌,relevant,休闲娱乐,17,6,酒吧,,T3,神话酒吧(大南门店),ermalu,ermalu_oldstreet,111.2752801516188,30.700764819674422,526372.21,3397831.39,神话酒吧(大南门店),休闲娱乐
e0219,xiling_wujia,meituan,2026-05-05T04:16:41+08:00,2026-05-05T04:16:41+08:00,二马路那边人挺多的,"二马路,那边",9,urban_renewal,service,中性,2,neutral,0.36,high,0.85,True,宜昌,relevant,商务住宅,0,0,住宅小区,,T3,紫晶城天御,ermalu,ermalu_oldstreet,111.276070572339,30.696943996934543,526448.98,3397407.98,紫晶城天御,商务住宅
e0220,xiling_wujia,meituan,2026-05-01T04:36:51+08:00,2026-05-01T04:36:51+08:00,二马路开街后人气回来了，热闹得像过年,"开街,二马路,过年,人气,热闹,文旅",18,urban_renewal,culture,喜爱,4,positive,0.77,medium,0.98,True,宜昌,relevant,体育休闲服务,12,0,整形美容,,T3,亚太美容医院,ermalu,ermalu_oldstreet,111.27955143226626,30.696729810306866,526782.52,3397385.06,亚太美容医院,体育休闲服务
e0221,xiling_wujia,xiaohongshu,2026-05-03T14:18:38+08:00,2026-05-03T14:18:38+08:00,二马路文创市集热闹又有创意，点赞,"文创,点赞,二马路,市集,创意",16,urban_operation,service,期待,5,positive,0.81,medium,0.9,True,宜昌,relevant,购物服务,0,6,步行街,,T3,恒大步行街,ermalu,ermalu_oldstreet,111.27777497157092,30.699773803222143,526611.49,3397722.11,恒大步行街,购物服务
e0222,xiling_wujia,dianping,2026-05-02T03:22:38+08:00,2026-05-02T03:22:38+08:00,二马路那边人挺多的,"二马路,那边,文旅",9,urban_renewal,environment,好奇,1,neutral,0.47,medium,0.88,True,宜昌,relevant,休闲娱乐,15,3,网吧,,T3,奥汀电竞,ermalu,ermalu_oldstreet,111.28063198622998,30.694977633389346,526886.53,3397191.07,奥汀电竞,休闲娱乐
e0223,xiling_wujia,meituan,2026-05-04T07:27:17+08:00,2026-05-04T07:27:17+08:00,路边的树被乱砍，心疼,"乱砍,心疼,路边",10,urban_governance,environment,失望,5,negative,0.7,medium,0.86,True,宜昌,relevant,交通设施服务,0,1,公共停车场,,T3,滨江公园地面停车场,ermalu,riverside,111.2826860479777,30.691935732876697,527084.18,3396854.32,滨江公园地面停车场,交通设施服务
e0224,xiling_wujia,xiaohongshu,2026-05-03T03:24:09+08:00,2026-05-03T03:24:09+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合",11,urban_operation,culture,期待,5,positive,0.81,medium,0.97,True,宜昌,relevant,交通设施服务,2,0,公交车站相关,,T3,市政府(公交站),ermalu,transit_hub,111.27983611502951,30.693982222027003,526810.56,3397080.52,市政府(公交站),交通设施服务
e0225,xiling_wujia,12345,2026-05-05T03:22:46+08:00,2026-05-05T03:22:46+08:00,二马路春节人多挤死了，寸步难行,"二马路,挤死,寸步难行,人多,春节",15,urban_operation,culture,失望,5,negative,0.97,low,0.83,True,宜昌,relevant,休闲娱乐,8,1,酒吧,,T3,山丘酒吧,ermalu,ermalu_oldstreet,111.27942683436844,30.695823801519985,526770.84,3397284.59,山丘酒吧,休闲娱乐
e0226,xiling_wujia,weibo,2026-05-03T04:37:20+08:00,2026-05-03T04:37:20+08:00,解放路一带焕新后很有活力,"焕新后,解放路,活力,一带",14,urban_operation,service,喜爱,5,positive,0.95,medium,0.81,True,宜昌,relevant,餐饮服务,9,0,中餐厅,,T3,瑜儿腊货馆@埋点,ermalu,ermalu_oldstreet,111.28443921027196,30.696024658956347,527251.0,3397308.06,瑜儿腊货馆,餐饮服务
e0227,xiling_wujia,meituan,2026-05-02T13:43:08+08:00,2026-05-02T13:43:08+08:00,二马路春节人多挤死了，寸步难行,"二马路,挤死,寸步难行,人多,春节,打卡",15,urban_operation,facility,失望,4,negative,0.64,medium,0.96,True,宜昌,relevant,商务住宅,1,4,住宅小区,,T3,紫晶城天御,ermalu,ermalu_oldstreet,111.27667923089109,30.697283283816162,526507.2,3397445.74,紫晶城天御,商务住宅
e0228,xiling_wujia,12345,2026-05-04T16:52:46+08:00,2026-05-04T16:52:46+08:00,BRT 专线快，通勤省时间,"通勤,BRT,专线,时间",13,urban_governance,facility,满足,5,positive,0.86,medium,0.8,True,宜昌,relevant,交通设施服务,12,9,公交车站相关,,T3,一马路(公交站),ermalu,transit_hub,111.28527384456464,30.691158587634458,527332.33,3396768.79,一马路(公交站),交通设施服务
e0229,xiling_wujia,weibo,2026-05-05T01:11:42+08:00,2026-05-05T01:11:42+08:00,夜市开市了，烟火气十足，热闹,"夜市,烟火,十足,开市,热闹",14,urban_operation,event,喜爱,4,positive,0.95,medium,0.89,True,宜昌,relevant,购物服务,0,0,步行街,,T3,宜昌解放路步行街,ermalu,ermalu_oldstreet,111.28047424822954,30.699749590444913,526870.1,3397720.07,宜昌解放路步行街,购物服务
e0230,xiling_wujia,weibo,2026-05-01T17:47:59+08:00,2026-05-01T17:47:59+08:00,宜昌站周边整治后有序多了,"宜昌,有序,整治,周边",12,urban_operation,facility,满足,5,positive,0.79,low,0.96,True,宜昌,relevant,交通设施服务,3,1,停车场相关,,T3,陶珠路停车场,ermalu,transit_hub,111.27835970230483,30.697084071181955,526668.25,3397424.05,陶珠路停车场,交通设施服务
e0231,xiling_wujia,weibo,2026-05-02T21:40:20+08:00,2026-05-02T21:40:20+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢,五一",16,urban_operation,service,满足,5,positive,0.85,medium,0.8,True,宜昌,relevant,休闲娱乐,9,13,酒吧,,T3,Sober.醒Club酒吧,ermalu,ermalu_oldstreet,111.28298337552013,30.694090042087797,527112.06,3397093.23,Sober.醒Club酒吧,休闲娱乐
e0232,xiling_wujia,dianping,2026-05-01T22:05:35+08:00,2026-05-01T22:05:35+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_operation,service,失望,4,negative,0.86,high,0.81,True,宜昌,relevant,体育休闲服务,13,3,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,general,111.28502085753799,30.697062731793164,527306.43,3397423.29,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0233,xiling_wujia,dianping,2026-05-05T09:47:47+08:00,2026-05-05T09:47:47+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_governance,service,喜爱,5,positive,0.76,low,0.9,True,宜昌,relevant,体育休闲服务,8,2,药房,,T3,圆心大药房(宜昌第一人民医院店),ermalu,general,111.28508271393828,30.69732188555463,527312.28,3397452.04,圆心大药房(宜昌第一人民医院店),体育休闲服务
e0234,xiling_wujia,dianping,2026-05-05T12:27:08+08:00,2026-05-05T12:27:08+08:00,解放路步行街逛着舒服，老字号都回来了,"解放路,步行街,老字号,舒服,回来",18,urban_operation,service,期待,5,positive,0.98,medium,0.83,True,宜昌,relevant,生活服务,0,9,美容美发店,,T3,季域足道·采耳·SPA(陶珠路店),ermalu,ermalu_oldstreet,111.27872365142822,30.69795033751186,526702.88,3397520.18,季域足道·采耳·SPA(陶珠路店),生活服务
e0235,xiling_wujia,dianping,2026-05-05T06:51:29+08:00,2026-05-05T06:51:29+08:00,文物修缮太敷衍，丢了原味，可惜,"原味,修缮,敷衍,文物,可惜",15,urban_operation,culture,失望,4,negative,0.6,high,0.79,True,宜昌,relevant,休闲娱乐,2,0,酒吧,,T3,Sober.醒Club酒吧,ermalu,ermalu_oldstreet,111.2826171165025,30.69449573603395,527076.86,3397138.12,Sober.醒Club酒吧,休闲娱乐
e0236,xiling_wujia,meituan,2026-05-06T00:27:52+08:00,2026-05-06T00:27:52+08:00,解放路步行街逛着舒服，老字号都回来了,"解放路,步行街,老字号,舒服,回来",18,urban_governance,event,满足,5,positive,0.85,medium,0.88,True,宜昌,relevant,金融保险服务,3,2,中国工商银行,,T3,中国工商银行(三峡云集支行),ermalu,ermalu_oldstreet,111.28164569075733,30.69692639661111,526983.11,3397407.36,中国工商银行(三峡云集支行),金融保险服务
e0237,xiling_wujia,dianping,2026-05-05T20:54:16+08:00,2026-05-05T20:54:16+08:00,空气清新，适合晨练,"晨练,空气清新,适合,五一",13,urban_renewal,environment,喜爱,5,positive,0.84,low,0.97,True,宜昌,relevant,休闲娱乐,23,0,迪厅,,T3,花果牛魔王高品质烤牛肉@埋点,ermalu,ermalu_oldstreet,111.28005504700019,30.696776265315943,526830.76,3397390.33,夜上海舞厅,休闲娱乐
e0238,xiling_wujia,meituan,2026-05-06T07:05:15+08:00,2026-05-06T07:05:15+08:00,二马路春节人多挤死了，寸步难行,"二马路,挤死,寸步难行,人多,春节",15,urban_operation,environment,愤怒,5,negative,0.77,medium,0.93,True,宜昌,relevant,生活服务,5,0,电力营业厅,,T3,宜昌市国家电网供电局,ermalu,ermalu_oldstreet,111.28450024352618,30.6928088744786,527257.75,3396951.56,宜昌市国家电网供电局,生活服务
e0239,xiling_wujia,dianping,2026-05-01T20:58:35+08:00,2026-05-01T20:58:35+08:00,二马路那边人挺多的,"二马路,那边",9,urban_governance,event,中性,2,neutral,0.44,low,0.96,True,宜昌,relevant,生活服务,5,1,电力营业厅,,T3,宜昌市国家电网供电局,ermalu,ermalu_oldstreet,111.28460491737165,30.693120520450062,527267.69,3396986.14,宜昌市国家电网供电局,生活服务
e0240,xiling_wujia,weibo,2026-05-05T03:34:19+08:00,2026-05-05T03:34:19+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_renewal,service,满足,5,positive,0.68,high,0.81,True,宜昌,relevant,科教文化服务,0,0,中学,,T3,宜昌市五中,ermalu,ermalu_oldstreet,111.28506787321652,30.694534699935186,527311.65,3397143.03,宜昌市五中,科教文化服务
e0241,xiling_wujia,dianping,2026-05-05T08:15:27+08:00,2026-05-05T08:15:27+08:00,BRT 快速公交准点，出行省心,"准点,BRT,公交,行省,快速,五一",15,urban_operation,event,满足,4,positive,0.84,high,0.83,True,宜昌,relevant,交通设施服务,2,6,公交车站相关,,T3,市政府(公交站),ermalu,transit_hub,111.27820444004126,30.694877916742282,526653.98,3397179.43,市政府(公交站),交通设施服务
e0242,xiling_wujia,12345,2026-05-05T22:08:07+08:00,2026-05-05T22:08:07+08:00,历史建筑修缮得很用心,"修缮,用心,建筑,历史",10,urban_governance,culture,满足,4,positive,0.71,high,0.8,True,宜昌,relevant,交通设施服务,22,1,公交车站相关,,T3,一马路(公交站),ermalu,transit_hub,111.28416443101453,30.692062781478956,527225.78,3396868.76,一马路(公交站),交通设施服务
e0243,xiling_wujia,meituan,2026-05-05T09:47:23+08:00,2026-05-05T09:47:23+08:00,老字号保护得好，有传承,"老字号,传承,保护,五一",11,urban_operation,culture,满足,4,positive,0.93,high,0.97,True,宜昌,relevant,休闲娱乐,2,6,酒吧,,T3,Sober.醒Club酒吧,ermalu,ermalu_oldstreet,111.28369639410178,30.69459896944845,527180.23,3397149.82,Sober.醒Club酒吧,休闲娱乐
e0244,xiling_wujia,xiaohongshu,2026-05-02T04:57:20+08:00,2026-05-02T04:57:20+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别",12,urban_operation,environment,喜爱,4,positive,0.67,high,0.93,True,宜昌,relevant,购物服务,32,5,步行街,,T3,恒大步行街,ermalu,ermalu_oldstreet,111.27813039227696,30.699928676289847,526645.5,3397739.37,恒大步行街,购物服务
e0245,xiling_wujia,meituan,2026-05-01T10:12:05+08:00,2026-05-01T10:12:05+08:00,红星路夜市噪音扰民，半夜还吵,"红星路,还吵,扰民,夜市,噪音",14,urban_governance,culture,愤怒,4,negative,0.76,low,0.98,True,宜昌,relevant,科教文化服务,0,0,小学,,T3,红星路小学,ermalu,ermalu_oldstreet,111.28266365922248,30.69363575138761,527081.56,3397042.79,红星路小学,科教文化服务
e0246,xiling_wujia,12345,2026-05-03T23:12:19+08:00,2026-05-03T23:12:19+08:00,历史建筑修缮得很用心,"修缮,用心,建筑,历史",10,urban_operation,culture,期待,5,positive,0.73,low,0.99,True,宜昌,relevant,政府机构及社会团体,8,14,地市级政府及事业单位,,T3,宜昌市人民政府,ermalu,ermalu_oldstreet,111.28144174542794,30.693887509489894,526964.42,3397070.4,宜昌市人民政府,政府机构及社会团体
e0247,xiling_wujia,xiaohongshu,2026-05-06T10:30:09+08:00,2026-05-06T10:30:09+08:00,大南门滨江配老街看江景，绝了,"大南门,江景,老街,滨江",14,urban_operation,culture,满足,5,positive,0.68,low,0.94,True,宜昌,relevant,休闲娱乐,3,1,酒吧,,T3,Nine.籁Whisky&cocktail bar,ermalu,ermalu_oldstreet,111.28231470524845,30.693061336029697,527048.28,3396979.02,Nine.籁Whisky&cocktail bar,休闲娱乐
