id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e0214,xiling_wujia,12345,2025-07-13T13:02:29+08:00,2025-07-13T13:02:29+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_governance,facility,失望,4,negative,0.84,high,0.79,True,宜昌,relevant,科教文化服务,1,3,中学,,T2,宜昌市第九中学,main,general,111.27160105278763,30.715957262517612,526015.67,3399514.85,宜昌市第九中学,科教文化服务
e0215,xiling_wujia,meituan,2025-07-16T11:32:14+08:00,2025-07-16T11:32:14+08:00,夷陵广场周边配套齐全，逛着方便,"夷陵,齐全,周边,配套,广场,打卡",15,urban_governance,facility,满足,4,positive,0.75,low,0.86,True,宜昌,relevant,科教文化服务,18,1,小学,,T2,宜昌市西陵区铁路坝小学,main,yiling_cbd,111.28930403363464,30.70840734874725,527713.54,3398682.06,宜昌市西陵区铁路坝小学,科教文化服务
e0216,xiling_wujia,dianping,2025-07-15T21:05:59+08:00,2025-07-15T21:05:59+08:00,一般般,一般般,3,urban_renewal,culture,中性,1,neutral,0.29,low,0.88,True,宜昌,relevant,体育休闲服务,4,0,综合医院,,T2,惠民医院,main,general,111.32909510095713,30.66532602098339,531539.3,3393916.36,惠民医院,体育休闲服务
e0217,xiling_wujia,12345,2025-07-12T15:17:23+08:00,2025-07-12T15:17:23+08:00,街区夜景漂亮，适合打卡,"打卡,夜景,街区,漂亮,适合,冷饮",11,urban_renewal,culture,满足,5,positive,0.77,high,0.85,True,宜昌,relevant,政府机构及社会团体,0,2,检察院,,T2,宜昌市人民检察院,main,general,111.36402489526846,30.641041712570544,534895.59,3391234.41,宜昌市人民检察院,政府机构及社会团体
e0218,xiling_wujia,meituan,2025-07-15T06:51:33+08:00,2025-07-15T06:51:33+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑,冷饮",13,urban_renewal,facility,愤怒,4,negative,0.78,medium,0.9,True,宜昌,relevant,政府机构及社会团体,18,2,验车场,,T2,宜昌市机动车检测中心,main,general,111.31933695707458,30.717179334240562,530587.75,3399662.37,宜昌市机动车检测中心,政府机构及社会团体
e0219,xiling_wujia,dianping,2025-07-12T18:45:28+08:00,2025-07-12T18:45:28+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_governance,service,喜爱,4,positive,0.91,medium,0.81,True,宜昌,relevant,风景名胜,10,5,纪念馆,,T2,宜昌大撤退纪念园,main,general,111.29070633580886,30.688070989305825,527853.71,3396427.82,宜昌大撤退纪念园,风景名胜
e0220,xiling_wujia,weibo,2025-07-16T01:38:54+08:00,2025-07-16T01:38:54+08:00,普通水平,"普通,水平,打卡",4,urban_renewal,environment,好奇,2,neutral,0.38,high,0.95,True,宜昌,relevant,休闲娱乐,14,0,网吧,,T2,等等电竞(港窑路店),main,general,111.3149120607848,30.691283405145946,530171.97,3396790.22,等等电竞(港窑路店),休闲娱乐
e0221,xiling_wujia,meituan,2025-07-16T11:51:25+08:00,2025-07-16T11:51:25+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活,打卡",11,urban_governance,service,满足,5,positive,0.83,medium,0.95,True,宜昌,relevant,休闲娱乐,5,6,游泳馆,,T2,宜健游泳健身俱乐部,main,general,111.3552517168694,30.657406979026167,534048.85,3393046.05,宜健游泳健身俱乐部,休闲娱乐
e0222,xiling_wujia,meituan,2025-07-14T06:27:13+08:00,2025-07-14T06:27:13+08:00,历史建筑修缮得很用心,"修缮,用心,建筑,历史",10,urban_renewal,culture,满足,4,positive,0.88,high,0.95,True,宜昌,relevant,金融保险服务,2,1,中国银行,,T2,中国银行(宜昌平湖支行),main,general,111.28471145577741,30.72042882990767,527270.22,3400013.7,中国银行(宜昌平湖支行),金融保险服务
e0223,xiling_wujia,weibo,2025-07-16T17:25:54+08:00,2025-07-16T17:25:54+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,facility,好奇,3,neutral,0.36,medium,0.93,True,宜昌,relevant,体育休闲服务,4,2,医疗保健服务场所,,T2,脊地脊柱·运动康复·整脊·体态·(湖北宜昌环球港店),main,zhongnan_road,111.32381778911477,30.679635058666243,531028.96,3395501.25,脊地脊柱·运动康复·整脊·体态·(湖北宜昌环球港店),体育休闲服务
e0224,xiling_wujia,dianping,2025-07-17T02:26:13+08:00,2025-07-17T02:26:13+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_governance,event,失望,4,negative,0.9,high,0.86,True,宜昌,relevant,生活服务,15,10,维修站点,,T2,千米手机电脑维修回收(上上城店),main,general,111.33367414111866,30.684900278241354,531971.69,3396087.75,千米手机电脑维修回收(上上城店),生活服务
e0225,xiling_wujia,xiaohongshu,2025-07-15T21:23:10+08:00,2025-07-15T21:23:10+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,service,失望,5,negative,0.86,medium,0.93,True,宜昌,relevant,商务住宅,3,1,住宅小区,,T2,九安城,main,general,111.343792708583,30.67593669040161,532944.27,3395096.92,九安城,商务住宅
e0226,xiling_wujia,dianping,2025-07-12T21:57:23+08:00,2025-07-12T21:57:23+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_governance,culture,愤怒,4,negative,0.77,medium,0.85,True,宜昌,relevant,购物服务,39,4,购物相关场所,,T2,大洋晶典,main,general,111.28660134608545,30.710570358644958,527454.03,3398921.2,大洋晶典,购物服务
e0227,xiling_wujia,dianping,2025-07-17T16:41:38+08:00,2025-07-17T16:41:38+08:00,设双向四车道,"车道,双向",6,urban_operation,service,中性,1,neutral,0.38,medium,0.82,True,宜昌,relevant,住宿服务,3,0,五星级宾馆,,T2,国宾花园酒店,main,residential,111.30835716184126,30.700121186029925,529541.25,3397768.28,国宾花园酒店,住宿服务
e0228,xiling_wujia,12345,2025-07-18T12:58:06+08:00,2025-07-18T12:58:06+08:00,水悦城节假日挤得想逃，太差,"水悦城,挤得,节假日,夜经济",13,urban_governance,service,失望,4,negative,0.83,low,0.91,True,宜昌,relevant,购物服务,1,2,超市,,T2,北山生活超市(东山店),main,shuiyuecheng,111.30601130251736,30.71042620935971,529313.39,3398910.13,北山生活超市(东山店),购物服务
e0229,xiling_wujia,dianping,2025-07-13T05:54:17+08:00,2025-07-13T05:54:17+08:00,价格普通,"普通,价格",4,urban_operation,service,中性,2,neutral,0.34,low,0.97,True,宜昌,relevant,住宿服务,0,5,宾馆酒店,,T2,金岛新悦酒店,main,general,111.28992572803735,30.717102314921288,527770.6,3399646.19,金岛新悦酒店,住宿服务
e0230,xiling_wujia,meituan,2025-07-13T03:41:49+08:00,2025-07-13T03:41:49+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢,夜经济",11,urban_planning,environment,失望,4,negative,0.63,low,0.97,True,宜昌,relevant,体育休闲服务,5,2,口腔医院,,T2,邵莉平口腔,main,general,111.35671925872812,30.639863562670943,534195.68,3391101.55,邵莉平口腔,体育休闲服务
e0231,xiling_wujia,dianping,2025-07-14T01:01:53+08:00,2025-07-14T01:01:53+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,event,期待,4,positive,0.9,medium,0.84,True,宜昌,relevant,商务住宅,0,5,住宅小区,,T2,时代印,main,general,111.35129715031974,30.640471665299497,533675.69,3391167.33,时代印,商务住宅
e0232,xiling_wujia,dianping,2025-07-17T19:34:09+08:00,2025-07-17T19:34:09+08:00,也就那样吧,"那样,夜经济",5,urban_renewal,culture,好奇,3,neutral,0.26,high,0.97,True,宜昌,relevant,风景名胜,3,3,公园,,T2,白龙公园,main,riverside,111.29635354561493,30.698360800615855,528391.78,3397570.01,白龙公园,风景名胜
e0233,xiling_wujia,dianping,2025-07-13T20:41:40+08:00,2025-07-13T20:41:40+08:00,兴发广场停车难，绕了三圈,"停车难,兴发,三圈,广场",12,urban_operation,environment,愤怒,5,negative,0.83,medium,0.97,True,宜昌,relevant,生活服务,5,2,生活服务场所,,T2,宜昌爱合口腔医院维乐口腔门诊部,main,zhongnan_road,111.32688624715631,30.679060317939516,531323.18,3395438.39,宜昌爱合口腔医院维乐口腔门诊部,生活服务
e0234,xiling_wujia,meituan,2025-07-14T03:15:27+08:00,2025-07-14T03:15:27+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显,年轻人",11,urban_governance,service,喜爱,5,positive,0.7,high,0.91,True,宜昌,relevant,商务住宅,18,8,住宅小区,,T2,墨池苑,main,general,111.27502164154258,30.703500143263547,526346.7,3398134.58,墨池苑,商务住宅
e0235,xiling_wujia,12345,2025-07-15T12:35:02+08:00,2025-07-15T12:35:02+08:00,店员热情周到，购物体验好,"热情周到,店员,购物,体验,冷饮",12,urban_operation,service,喜爱,4,positive,0.63,high,0.79,True,宜昌,relevant,科教文化服务,4,0,学校,,T2,宜昌市滋兰中小学,main,general,111.3348363669716,30.711203625219987,532074.35,3399004.2,宜昌市滋兰中小学,科教文化服务
e0236,xiling_wujia,xiaohongshu,2025-07-16T03:52:04+08:00,2025-07-16T03:52:04+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院,暑假",13,urban_renewal,service,期待,4,positive,0.98,high,0.83,True,宜昌,relevant,购物服务,0,0,购物相关场所,,T2,宜亚酒店(宜昌火车东站店),main,transit_hub,111.36733117218711,30.656449810675,535206.95,3392943.66,宜亚酒店(宜昌火车东站店),购物服务
e0237,xiling_wujia,weibo,2025-07-17T22:59:00+08:00,2025-07-17T22:59:00+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_renewal,service,愤怒,5,negative,0.91,high,0.8,True,宜昌,relevant,风景名胜,0,6,公园,,T2,桔山公园,main,riverside,111.29762688182309,30.734286243302353,528503.21,3401553.22,桔山公园,风景名胜
e0238,xiling_wujia,xiaohongshu,2025-07-15T05:49:21+08:00,2025-07-15T05:49:21+08:00,伍家发展快，变化大,"伍家,变化,发展,冷饮",9,urban_operation,service,期待,4,positive,0.69,medium,0.84,True,宜昌,relevant,购物服务,0,0,便民商店/便利店,,T2,北山生活超市(东门店),main,general,111.27760053838097,30.704281208368048,526593.55,3398221.78,北山生活超市(东门店),购物服务
e0239,xiling_wujia,12345,2025-07-14T06:17:51+08:00,2025-07-14T06:17:51+08:00,这条路修好后通畅多了，赞,"修好,通畅,这条",12,urban_operation,facility,满足,4,positive,0.82,low,0.95,True,宜昌,relevant,政府机构及社会团体,4,3,公司,,T2,宜昌市城区烟草专卖局,main,yiling_cbd,111.28942097583526,30.703520851148205,527726.14,3398140.35,宜昌市城区烟草专卖局,政府机构及社会团体
e0240,xiling_wujia,dianping,2025-07-15T19:09:58+08:00,2025-07-15T19:09:58+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便",18,urban_renewal,facility,满足,5,positive,0.74,medium,0.79,True,宜昌,relevant,休闲娱乐,7,1,体育休闲服务场所,,T2,北极光网咖(中南路店),main,zhongnan_road,111.32456345712816,30.674411201600577,531102.09,3394922.32,北极光网咖(中南路店),休闲娱乐
e0241,xiling_wujia,xiaohongshu,2025-07-17T01:49:25+08:00,2025-07-17T01:49:25+08:00,普普通通,"普普通通,打卡",4,urban_governance,facility,好奇,2,neutral,0.26,medium,0.93,True,宜昌,relevant,公司企业,18,0,公司,,T2,长江宜昌航道工程局,main,general,111.3124377890283,30.68181553861093,529937.83,3395739.9,长江宜昌航道工程局,公司企业
e0242,xiling_wujia,xiaohongshu,2025-07-18T06:37:27+08:00,2025-07-18T06:37:27+08:00,这家老字号味道正宗，强烈推荐,"老字号,强烈推荐,正宗,味道,这家",14,urban_operation,service,期待,4,positive,0.98,high,0.91,True,宜昌,relevant,科教文化服务,0,2,小学,,T2,东方红小学,main,general,111.28287845634853,30.706677027614123,527098.49,3398488.66,东方红小学,科教文化服务
e0243,xiling_wujia,meituan,2025-07-18T11:19:36+08:00,2025-07-18T11:19:36+08:00,没什么特别,"没什么,特别",5,urban_governance,facility,中性,3,neutral,0.42,low,0.96,True,宜昌,relevant,体育休闲服务,24,6,诊所,,T2,榕树家中医诊所(镜虹山庄店),main,general,111.32770206087814,30.667441718987625,531405.11,3394150.52,榕树家中医诊所(镜虹山庄店),体育休闲服务
e0244,xiling_wujia,dianping,2025-07-14T03:22:32+08:00,2025-07-14T03:22:32+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_planning,culture,期待,5,positive,0.7,low,0.86,True,宜昌,relevant,公司企业,18,1,公司,,T2,湖北景深安全技术有限公司,main,general,111.31860486237382,30.736991736794582,530511.39,3401858.69,湖北景深安全技术有限公司,公司企业
e0245,xiling_wujia,weibo,2025-07-19T20:22:40+08:00,2025-07-19T20:22:40+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路,夜经济",11,urban_operation,service,期待,5,positive,0.89,medium,0.88,True,宜昌,relevant,科教文化服务,10,1,科教文化场所,,T2,三峡大学工程训练中心,main,general,111.30499589352542,30.72119558032798,529212.88,3400103.81,三峡大学工程训练中心,科教文化服务
e0246,xiling_wujia,weibo,2025-07-18T06:42:00+08:00,2025-07-18T06:42:00+08:00,滨江江边有异味，怀疑排污,"异味,排污,滨江,江边,怀疑",12,urban_operation,service,愤怒,5,negative,0.84,medium,0.83,True,宜昌,relevant,商务住宅,10,0,商住两用楼宇,,T2,滨江广场,main,riverside,111.34694230827238,30.6411227031233,533258.01,3391238.21,滨江广场,商务住宅
e0247,xiling_wujia,meituan,2025-07-19T02:02:00+08:00,2025-07-19T02:02:00+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_governance,service,失望,5,negative,0.82,medium,0.96,True,宜昌,relevant,商务住宅,0,2,住宅小区,,T2,联投·玖玺台东区,main,general,111.33441635924866,30.68007792590037,532044.4,3395553.33,联投·玖玺台东区,商务住宅
e0248,xiling_wujia,meituan,2025-07-14T14:38:32+08:00,2025-07-14T14:38:32+08:00,水悦城节假日挤得想逃，太差,"水悦城,挤得,节假日",13,urban_governance,facility,愤怒,4,negative,0.71,high,0.92,True,宜昌,relevant,休闲娱乐,2,2,运动场所,,T2,文野体育篮球羽毛球乒乓球,main,shuiyuecheng,111.31467730764632,30.709310559403264,530143.87,3398788.74,文野体育篮球羽毛球乒乓球,休闲娱乐
e0249,xiling_wujia,meituan,2025-07-19T09:49:54+08:00,2025-07-19T09:49:54+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,满足,4,positive,0.65,low,0.92,True,宜昌,relevant,政府机构及社会团体,3,7,政府及社会团体相关,,T2,宜昌市民之家,main,general,111.30546783859823,30.689885868710977,529267.53,3396632.78,宜昌市民之家,政府机构及社会团体
e0250,xiling_wujia,dianping,2025-07-17T16:33:50+08:00,2025-07-17T16:33:50+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品",13,urban_operation,culture,愤怒,5,negative,0.8,low,0.97,True,宜昌,relevant,住宿服务,4,4,宾馆酒店,,T2,宜昌山山商务酒店,main,yiling_cbd,111.29262079200674,30.70124667304942,528033.34,3397889.02,宜昌山山商务酒店,住宿服务
e0251,xiling_wujia,meituan,2025-07-14T18:23:31+08:00,2025-07-14T18:23:31+08:00,空气清新，适合晨练,"晨练,空气清新,适合",9,urban_governance,environment,满足,5,positive,0.89,medium,0.84,True,宜昌,relevant,科教文化服务,2,4,科研机构,,T2,艾家嘴125地质队,main,general,111.33045326853347,30.663012419875503,531670.22,3393660.24,艾家嘴125地质队,科教文化服务
e0252,xiling_wujia,dianping,2025-07-14T12:55:02+08:00,2025-07-14T12:55:02+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_governance,event,满足,5,positive,0.79,high,0.81,True,宜昌,relevant,公司企业,5,1,公司,,T2,宜昌特锐德电气有限公司,main,general,111.31844788302459,30.73309683776412,530497.58,3401426.84,宜昌特锐德电气有限公司,公司企业
e0253,xiling_wujia,dianping,2025-07-14T12:02:28+08:00,2025-07-14T12:02:28+08:00,吾悦广场餐饮丰富，聚餐方便,"聚餐,餐饮,广场,方便,丰富,夜经济",13,urban_operation,service,满足,4,positive,0.82,medium,0.92,True,宜昌,relevant,交通设施服务,3,1,公共停车场,,T2,吾悦广场宜昌店地下停车场,main,wuyue_square,111.3283752155708,30.739449800938704,531446.26,3402133.9,吾悦广场宜昌店地下停车场,交通设施服务
e0254,xiling_wujia,meituan,2025-07-13T21:18:18+08:00,2025-07-13T21:18:18+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_operation,facility,喜爱,5,positive,0.99,medium,0.86,True,宜昌,relevant,政府机构及社会团体,2,0,政府及社会团体相关,,T2,中铁十二局,main,general,111.30964339246145,30.733768944300934,529654.17,3401498.99,中铁十二局,政府机构及社会团体
e0255,xiling_wujia,weibo,2025-07-15T03:59:59+08:00,2025-07-15T03:59:59+08:00,环球港品牌多，逛着舒服,"环球,舒服,品牌",11,urban_operation,service,喜爱,5,positive,0.79,high,0.82,True,宜昌,relevant,商务住宅,4,0,住宅小区,,T2,兴润·首府,main,zhongnan_road,111.32561995907896,30.68248610139877,531200.74,3395817.83,兴润·首府,商务住宅
e0256,xiling_wujia,weibo,2025-07-17T06:17:26+08:00,2025-07-17T06:17:26+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,喜爱,4,positive,0.78,high,0.93,True,宜昌,relevant,购物服务,2,1,家具建材综合市场,,T2,金东山家居建材广场,main,general,111.3199404287768,30.70190784047455,530650.39,3397969.46,金东山家居建材广场,购物服务
e0257,xiling_wujia,xiaohongshu,2025-07-16T16:09:41+08:00,2025-07-16T16:09:41+08:00,没什么亮点,"亮点,没什么",5,urban_operation,culture,好奇,3,neutral,0.37,medium,0.92,True,宜昌,relevant,住宿服务,2,3,宾馆酒店,,T2,金岛酒店(CBD滨江店),main,riverside,111.2754016854734,30.714470769685068,526380.13,3399350.93,金岛酒店(CBD滨江店),住宿服务
e0258,xiling_wujia,xiaohongshu,2025-07-19T01:31:04+08:00,2025-07-19T01:31:04+08:00,中南路施工吵死了，扰民,"吵死,扰民,南路,施工",11,urban_operation,culture,愤怒,5,negative,0.75,low,0.89,True,宜昌,relevant,购物服务,8,4,超市,,T2,永辉超市(湖北宜昌市宜昌兴发广场店),main,zhongnan_road,111.3246734618207,30.680221286584946,531110.77,3395566.48,永辉超市(湖北宜昌市宜昌兴发广场店),购物服务
e0259,xiling_wujia,dianping,2025-07-17T19:53:15+08:00,2025-07-17T19:53:15+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,culture,喜爱,5,positive,0.85,medium,0.9,True,宜昌,relevant,科教文化服务,7,0,小学,,T2,常刘路小学,main,general,111.29519220221098,30.725762646549803,528272.53,3400607.63,常刘路小学,科教文化服务
e0260,xiling_wujia,meituan,2025-07-16T05:56:55+08:00,2025-07-16T05:56:55+08:00,国贸逛了一圈,"国贸,一圈",6,urban_operation,environment,中性,2,neutral,0.49,high,0.84,True,宜昌,relevant,购物服务,0,0,普通商场,,T2,国贸南楼,main,yiling_cbd,111.29129182315063,30.70411939338913,527905.19,3398207.17,国贸南楼,购物服务
e0261,xiling_wujia,dianping,2025-07-19T19:29:46+08:00,2025-07-19T19:29:46+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,喜爱,4,positive,0.83,medium,0.82,True,宜昌,relevant,住宿服务,7,0,宾馆酒店,,T2,立交快捷酒店(宜昌桔城路店),main,general,111.36188347814326,30.65474465201677,534685.42,3392752.92,立交快捷酒店(宜昌桔城路店),住宿服务
e0262,xiling_wujia,12345,2025-07-19T13:15:48+08:00,2025-07-19T13:15:48+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时,冷饮",13,urban_operation,service,愤怒,5,negative,0.63,low,0.98,True,宜昌,relevant,金融保险服务,1,0,中国工商银行,,T2,中国工商银行(葛洲坝支行),main,general,111.2875868604618,30.727454920420044,527543.63,3400793.35,中国工商银行(葛洲坝支行),金融保险服务
e0263,xiling_wujia,dianping,2025-07-18T12:26:49+08:00,2025-07-18T12:26:49+08:00,没什么特别,"没什么,特别",5,urban_operation,service,中性,1,neutral,0.4,medium,0.89,True,宜昌,relevant,体育休闲服务,0,3,医疗保健服务场所,,T2,宜昌市中心血站(大连路),main,general,111.31362507597518,30.70229178914594,530045.25,3398010.32,宜昌市中心血站(大连路),体育休闲服务
e0264,xiling_wujia,12345,2025-07-13T12:31:29+08:00,2025-07-13T12:31:29+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,service,愤怒,5,negative,0.9,high,0.86,True,宜昌,relevant,风景名胜,16,0,旅游景点,,T2,葛洲坝船闸景区,main,general,111.28452664137079,30.731388569864983,527249.43,3401228.71,葛洲坝船闸景区,风景名胜
e0265,xiling_wujia,xiaohongshu,2025-07-19T18:02:03+08:00,2025-07-19T18:02:03+08:00,没什么特别,"没什么,特别,年轻人",5,urban_renewal,facility,中性,3,neutral,0.3,low,0.93,True,宜昌,relevant,公司企业,2,0,建筑公司,,T2,湖北益通建设股份有限公司,main,general,111.33588217284176,30.740120997325487,532164.93,3402210.45,湖北益通建设股份有限公司,公司企业
e0266,xiling_wujia,weibo,2025-07-19T15:33:28+08:00,2025-07-19T15:33:28+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_governance,environment,愤怒,5,negative,0.74,medium,0.93,True,宜昌,relevant,商务住宅,3,1,住宅小区,,T2,花艳小区,main,residential,111.39461357967966,30.65146925551845,537823.79,3392400.35,花艳小区,商务住宅
e0267,xiling_wujia,xiaohongshu,2025-07-16T10:18:01+08:00,2025-07-16T10:18:01+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活,冷饮",11,urban_operation,culture,期待,5,positive,0.79,medium,0.84,True,宜昌,relevant,科教文化服务,22,17,科研机构,,T2,艾家嘴125地质队,main,general,111.32966423012299,30.664003464835975,531594.27,3393769.89,艾家嘴125地质队,科教文化服务
e0268,xiling_wujia,meituan,2025-07-19T05:09:38+08:00,2025-07-19T05:09:38+08:00,没什么亮点,"亮点,没什么,夜经济",5,urban_operation,service,中性,1,neutral,0.24,low,0.96,True,宜昌,relevant,住宿服务,8,5,宾馆酒店,,T2,颐和尚景生态酒店(东山店),main,general,111.32386241654497,30.714406067483846,531022.12,3399356.16,颐和尚景生态酒店(东山店),住宿服务
e0269,xiling_wujia,meituan,2025-07-18T15:04:20+08:00,2025-07-18T15:04:20+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_operation,environment,满足,4,positive,0.76,low,0.83,True,宜昌,relevant,风景名胜,0,9,风景名胜,,T2,楠苑公园,main,riverside,111.31067255384065,30.702487756535813,529762.34,3398031.26,楠苑公园,风景名胜
e0270,xiling_wujia,dianping,2025-07-16T02:30:43+08:00,2025-07-16T02:30:43+08:00,设双向四车道,"车道,双向",6,urban_operation,service,好奇,3,neutral,0.24,high,0.81,True,宜昌,relevant,商务住宅,8,5,住宅小区,,T2,双子星座,main,general,111.29555744727803,30.717069074877074,528310.05,3399643.91,双子星座,商务住宅
e0271,xiling_wujia,weibo,2025-07-12T18:10:45+08:00,2025-07-12T18:10:45+08:00,街区活动吸引很多人，有活力,"街区,活力,吸引,很多,活动",13,urban_governance,event,喜爱,4,positive,0.91,low,0.89,True,宜昌,relevant,体育休闲服务,6,3,药房,,T2,益丰大药房(广福堂西陵后路分店),main,yiling_cbd,111.28739854525337,30.70732697137309,527531.31,3398561.82,益丰大药房(广福堂西陵后路分店),体育休闲服务
e0272,xiling_wujia,meituan,2025-07-18T08:20:40+08:00,2025-07-18T08:20:40+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_governance,facility,满足,5,positive,0.92,low,0.87,True,宜昌,relevant,体育休闲服务,5,3,口腔医院,,T2,邵莉平口腔,main,general,111.35700206178436,30.63953664393907,534222.9,3391065.4,邵莉平口腔,体育休闲服务
e0273,xiling_wujia,dianping,2025-07-17T03:20:54+08:00,2025-07-17T03:20:54+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_operation,culture,满足,5,positive,0.76,medium,0.79,True,宜昌,relevant,商务住宅,6,4,商务写字楼,,T2,cbd恒基国际,main,general,111.2851172444096,30.710754551916505,527311.81,3398941.26,cbd恒基国际,商务住宅
e0274,xiling_wujia,dianping,2025-07-15T03:58:23+08:00,2025-07-15T03:58:23+08:00,公交站牌更新了，线路清楚多了,"公交站,线路,更新,清楚,打卡",14,urban_renewal,facility,喜爱,5,positive,0.92,medium,0.83,True,宜昌,relevant,科教文化服务,2,0,科研机构,,T2,艾家嘴125地质队,main,general,111.33050676786429,30.66453103266499,531674.85,3393828.62,艾家嘴125地质队,科教文化服务
e0275,xiling_wujia,12345,2025-07-19T05:06:41+08:00,2025-07-19T05:06:41+08:00,水悦城餐饮上菜慢服务差，失望,"水悦城,上菜,餐饮,失望,服务",14,urban_operation,service,愤怒,5,negative,0.82,low,0.98,True,宜昌,relevant,住宿服务,13,5,宾馆酒店,,T2,宜海宾馆,main,shuiyuecheng,111.3127170877901,30.70969781571366,529955.98,3398831.15,宜海宾馆,住宿服务
e0276,xiling_wujia,weibo,2025-07-13T20:02:13+08:00,2025-07-13T20:02:13+08:00,老字号保护得好，有传承,"老字号,传承,保护,冷饮",11,urban_operation,culture,喜爱,5,positive,0.97,low,0.94,True,宜昌,relevant,金融保险服务,0,0,中国建设银行,,T2,中国建设银行(中南路支行),main,zhongnan_road,111.32158366797782,30.6700006275062,530817.94,3394432.52,中国建设银行(中南路支行),金融保险服务
e0277,xiling_wujia,xiaohongshu,2025-07-16T22:19:04+08:00,2025-07-16T22:19:04+08:00,就这样吧,"这样,暑假",4,urban_operation,culture,好奇,2,neutral,0.23,high,0.87,True,宜昌,relevant,政府机构及社会团体,11,3,政府及社会团体相关,,T2,中铁十二局,main,general,111.30917866712875,30.73272475370901,529609.98,3401383.1,中铁十二局,政府机构及社会团体
e0278,xiling_wujia,dianping,2025-07-18T23:44:54+08:00,2025-07-18T23:44:54+08:00,没什么特别,"没什么,特别,夜经济",5,urban_governance,service,好奇,3,neutral,0.42,low,0.91,True,宜昌,relevant,住宿服务,16,2,住宿服务相关,,T2,宜昌途优民宿,main,general,111.37636365879975,30.622254783779717,536085.37,3389155.51,宜昌途优民宿,住宿服务
e0279,xiling_wujia,xiaohongshu,2025-07-14T10:33:50+08:00,2025-07-14T10:33:50+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_governance,service,失望,5,negative,0.66,high,0.81,True,宜昌,relevant,交通设施服务,13,2,公交车站相关,,T2,移动通信大楼(公交站),main,transit_hub,111.31125805197497,30.70449314448588,529817.81,3398253.74,移动通信大楼(公交站),交通设施服务
e0280,xiling_wujia,meituan,2025-07-19T21:35:30+08:00,2025-07-19T21:35:30+08:00,没什么特别,"没什么,特别",5,urban_operation,facility,中性,1,neutral,0.28,high,0.93,True,宜昌,relevant,休闲娱乐,21,9,商务住宅相关,,T2,维也纳国际酒店(宜昌中南路兴发广场店),main,zhongnan_road,111.32196586133674,30.682735695086773,530850.52,3395844.49,维也纳国际酒店(宜昌中南路兴发广场店),休闲娱乐
