id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e0336,xiling_wujia,dianping,2025-02-05T01:22:45+08:00,2025-02-05T01:22:45+08:00,没什么特别,"没什么,特别,拥挤",5,urban_operation,facility,中性,3,neutral,0.4,high,0.79,True,宜昌,relevant,交通设施服务,5,4,公共停车场,,T1,环球港地下停车场,main,zhongnan_road,111.3239456875748,30.67922548433555,531041.35,3395455.88,环球港地下停车场,交通设施服务
e0337,xiling_wujia,meituan,2025-02-04T06:32:10+08:00,2025-02-04T06:32:10+08:00,快递丢件了客服推诿扯皮,"丢件,扯皮,快递,推诿,客服,年货",11,urban_operation,service,愤怒,4,negative,0.95,medium,0.83,True,宜昌,relevant,科教文化服务,2,1,小学,,T1,宜昌市珠海路小学,main,shuiyuecheng,111.31165287996049,30.712749504081643,529853.09,3399169.19,宜昌市珠海路小学,科教文化服务
e0338,xiling_wujia,12345,2025-02-02T05:14:37+08:00,2025-02-02T05:14:37+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时,春节",13,urban_operation,environment,愤怒,4,negative,0.95,medium,0.78,True,宜昌,relevant,政府机构及社会团体,10,2,验车场,,T1,万民机动车检测站,main,general,111.36365970811909,30.66841139759244,534850.76,3394268.63,万民机动车检测站,政府机构及社会团体
e0339,xiling_wujia,12345,2025-02-09T13:12:05+08:00,2025-02-09T13:12:05+08:00,停车场收费贵还找不到位，真坑,"真坑,停车场,收费,到位,开街",14,urban_operation,facility,失望,4,negative,0.93,medium,0.88,True,宜昌,relevant,住宿服务,0,2,住宿服务相关,,T1,宜昌A梦民宿-阿诺(运河公园分店),main,riverside,111.31515836058462,30.68505628983449,530197.51,3396099.92,宜昌A梦民宿-阿诺(运河公园分店),住宿服务
e0340,xiling_wujia,dianping,2025-02-07T21:20:25+08:00,2025-02-07T21:20:25+08:00,感觉一般,"感觉,一般",4,urban_renewal,service,中性,2,neutral,0.35,high,0.98,True,宜昌,relevant,住宿服务,3,11,宾馆酒店,,T1,宜昌美特酒店,main,general,111.30900505608437,30.68525334730779,529607.85,3396120.12,宜昌美特酒店,住宿服务
e0341,xiling_wujia,dianping,2025-02-06T19:15:20+08:00,2025-02-06T19:15:20+08:00,水悦城品牌全，周末逛着舒服,"水悦城,周末,舒服,品牌",13,urban_renewal,culture,喜爱,4,positive,0.68,high,0.96,True,宜昌,relevant,住宿服务,0,2,宾馆酒店,,T1,宜海宾馆,main,shuiyuecheng,111.31240162481971,30.710575048972967,529925.49,3398928.32,宜海宾馆,住宿服务
e0342,xiling_wujia,12345,2025-02-05T17:43:49+08:00,2025-02-05T17:43:49+08:00,价格普通,"普通,价格",4,urban_operation,culture,中性,3,neutral,0.24,low,0.91,True,宜昌,relevant,购物服务,0,7,超市,,T1,北山生活超市(东山店),main,shuiyuecheng,111.30669937227081,30.710815858054485,529379.18,3398953.51,北山生活超市(东山店),购物服务
e0343,xiling_wujia,weibo,2025-02-09T21:03:42+08:00,2025-02-09T21:03:42+08:00,社区医院服务态度很好，点赞,"点赞,服务态度,社区,医院,拥挤",13,urban_governance,service,满足,4,positive,0.88,medium,0.97,True,宜昌,relevant,住宿服务,10,4,宾馆酒店,,T1,立交快捷酒店(宜昌桔城路店),main,general,111.36072411760867,30.655559933704144,534574.01,3392842.95,立交快捷酒店(宜昌桔城路店),住宿服务
e0344,xiling_wujia,12345,2025-02-01T21:02:31+08:00,2025-02-01T21:02:31+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_governance,service,失望,5,negative,0.85,medium,0.86,True,宜昌,relevant,科教文化服务,14,5,科研机构,,T1,宜昌电力勘测设计院,main,general,111.32495160090382,30.671320345770017,531140.28,3394579.76,宜昌电力勘测设计院,科教文化服务
e0345,xiling_wujia,dianping,2025-02-02T09:12:52+08:00,2025-02-02T09:12:52+08:00,国贸逛了一圈,"国贸,一圈",6,urban_renewal,environment,好奇,2,neutral,0.26,low,0.88,True,宜昌,relevant,金融保险服务,1,0,金融保险机构,,T1,湖北省鑫之诚财务咨询有限公司,main,yiling_cbd,111.29322916083409,30.702713236663243,528091.19,3398051.76,湖北省鑫之诚财务咨询有限公司,金融保险服务
e0346,xiling_wujia,meituan,2025-02-06T09:27:04+08:00,2025-02-06T09:27:04+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,service,愤怒,5,negative,0.72,medium,0.78,True,宜昌,relevant,住宿服务,3,3,住宿服务相关,,T1,宜昌途优民宿,main,general,111.38018758318971,30.623363445334434,536451.59,3389279.65,宜昌途优民宿,住宿服务
e0347,xiling_wujia,xiaohongshu,2025-02-03T06:23:07+08:00,2025-02-03T06:23:07+08:00,新修的滨江绿道走起来很舒服，规划得不错,"新修,绿道,滨江,舒服,不错,拥挤",19,urban_operation,facility,喜爱,5,positive,0.62,low,0.9,True,宜昌,relevant,商务住宅,31,4,住宅小区,,T1,兴润·首府,main,zhongnan_road,111.32486420289251,30.682326622693605,531128.37,3395799.94,兴润·首府,商务住宅
e0348,xiling_wujia,dianping,2025-02-02T10:55:27+08:00,2025-02-02T10:55:27+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,culture,失望,5,negative,0.95,medium,0.97,True,宜昌,relevant,购物服务,3,0,购物相关场所,,T1,熊大生活购物广场,main,general,111.32398654586828,30.668840168352027,531048.59,3394304.53,熊大生活购物广场,购物服务
e0349,xiling_wujia,weibo,2025-02-02T20:21:10+08:00,2025-02-02T20:21:10+08:00,宜昌站周边整治后有序多了,"宜昌,有序,整治,周边,年货",12,urban_operation,service,满足,4,positive,1.0,medium,0.79,True,宜昌,relevant,交通设施服务,5,0,公交车站相关,,T1,仁和医院(公交站),main,transit_hub,111.3485196663132,30.647702880799123,533406.95,3391968.19,仁和医院(公交站),交通设施服务
e0350,xiling_wujia,dianping,2025-02-02T07:32:53+08:00,2025-02-02T07:32:53+08:00,小区绿化维护得好，住着舒心,"舒心,绿化,小区,维护",13,urban_operation,environment,期待,5,positive,0.81,high,0.87,True,宜昌,relevant,政府机构及社会团体,0,0,地市级政府及事业单位,,T1,宜昌市委,main,general,111.30053919075563,30.69937811814367,528792.48,3397683.86,宜昌市委,政府机构及社会团体
e0351,xiling_wujia,12345,2025-02-05T17:10:44+08:00,2025-02-05T17:10:44+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑,春节",13,urban_governance,service,愤怒,4,negative,0.84,medium,0.89,True,宜昌,relevant,政府机构及社会团体,12,3,检察院,,T1,宜昌市人民检察院,main,general,111.3625789122997,30.640713626382528,534757.09,3391197.59,宜昌市人民检察院,政府机构及社会团体
e0352,xiling_wujia,12345,2025-02-03T03:05:13+08:00,2025-02-03T03:05:13+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路,人多",11,urban_governance,service,满足,5,positive,0.75,medium,0.89,True,宜昌,relevant,体育休闲服务,5,2,医疗保健服务场所,,T1,宜昌政阳诊所,main,general,111.34403775102977,30.6494583368971,532976.74,3392161.48,宜昌政阳诊所,体育休闲服务
e0353,xiling_wujia,weibo,2025-02-05T04:46:09+08:00,2025-02-05T04:46:09+08:00,万达广场交通便利，逛街省心,"万达,逛街,省心,便利,广场",13,urban_governance,facility,喜爱,4,positive,0.82,high,0.86,True,宜昌,relevant,金融保险服务,14,0,农村商业银行,,T1,三峡农商银行(大公桥支行),main,wanda_plaza,111.30100597644409,30.684105013947665,528841.74,3395990.73,三峡农商银行(大公桥支行),金融保险服务
e0354,xiling_wujia,meituan,2025-02-07T14:10:00+08:00,2025-02-07T14:10:00+08:00,普通水平,"普通,水平",4,urban_governance,environment,中性,1,neutral,0.43,medium,0.89,True,宜昌,relevant,科教文化服务,0,2,图书馆,,T1,伍家岗区图书馆,main,riverside,111.36462601314005,30.65178005394573,534949.35,3392425.1,伍家岗区图书馆,科教文化服务
e0355,xiling_wujia,weibo,2025-02-05T20:22:17+08:00,2025-02-05T20:22:17+08:00,没什么亮点,"亮点,没什么",5,urban_operation,culture,中性,3,neutral,0.28,medium,0.87,True,宜昌,relevant,交通设施服务,8,0,公交车站相关,,T1,宜昌汽车客运中心站(公交站),main,transit_hub,111.37103048002673,30.660389168523885,535560.07,3393381.56,宜昌汽车客运中心站(公交站),交通设施服务
e0356,xiling_wujia,meituan,2025-02-07T01:25:02+08:00,2025-02-07T01:25:02+08:00,公交站牌更新了，线路清楚多了,"公交站,线路,更新,清楚,人多",14,urban_planning,facility,满足,5,positive,0.66,low,0.94,True,宜昌,relevant,休闲娱乐,1,0,垂钓园,,T1,兵哥垂钓,main,general,111.44611648822578,30.669795063675632,542752.34,3394450.51,兵哥垂钓,休闲娱乐
e0357,xiling_wujia,meituan,2025-02-04T08:59:57+08:00,2025-02-04T08:59:57+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_governance,service,满足,5,positive,0.71,low,0.92,True,宜昌,relevant,金融保险服务,6,1,招商银行,,T1,招商银行(宜昌西陵支行),main,general,111.286976948776,30.71144879819975,527489.76,3399018.68,招商银行(宜昌西陵支行),金融保险服务
e0358,xiling_wujia,meituan,2025-02-02T06:16:25+08:00,2025-02-02T06:16:25+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_planning,facility,愤怒,4,negative,1.0,medium,0.89,True,宜昌,relevant,购物服务,16,0,综合市场,,T1,三峡文化城,main,general,111.31939821331868,30.697060895937554,530599.97,3397431.96,三峡文化城,购物服务
e0359,xiling_wujia,weibo,2025-02-01T20:34:26+08:00,2025-02-01T20:34:26+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_operation,service,失望,5,negative,0.67,high,0.81,True,宜昌,relevant,金融保险服务,12,5,中国工商银行,,T1,中国工商银行(铁路坝支行),main,yiling_cbd,111.28674683837411,30.705495273276174,527469.4,3398358.59,中国工商银行(铁路坝支行),金融保险服务
e0360,xiling_wujia,weibo,2025-02-08T05:21:05+08:00,2025-02-08T05:21:05+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_governance,environment,失望,4,negative,0.67,low,0.98,True,宜昌,relevant,生活服务,3,2,邮政速递,,T1,中国邮政(杨岔路邮政支局),main,general,111.31990285832784,30.672909903907268,530655.95,3394754.6,中国邮政(杨岔路邮政支局),生活服务
e0361,xiling_wujia,dianping,2025-02-02T04:01:51+08:00,2025-02-02T04:01:51+08:00,也就那样吧,那样,5,urban_governance,service,好奇,1,neutral,0.34,high,0.79,True,宜昌,relevant,交通设施服务,3,2,公交车站相关,,T1,十中(公交站),main,transit_hub,111.30435633432727,30.68390998713852,529162.83,3395969.98,十中(公交站),交通设施服务
e0362,xiling_wujia,xiaohongshu,2025-02-07T19:20:31+08:00,2025-02-07T19:20:31+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品",13,urban_governance,culture,愤怒,5,negative,0.95,low,0.83,True,宜昌,relevant,商务住宅,7,0,住宅小区,,T1,均瑶御景天地,main,general,111.33990207697886,30.722749184932578,532555.73,3400285.67,均瑶御景天地,商务住宅
e0363,xiling_wujia,dianping,2025-02-04T05:46:23+08:00,2025-02-04T05:46:23+08:00,夷陵广场周边配套齐全，逛着方便,"夷陵,齐全,周边,配套,广场,拥挤",15,urban_governance,service,满足,5,positive,0.95,high,0.87,True,宜昌,relevant,政府机构及社会团体,18,1,政府机关相关,,T1,宜昌市西陵区人民政府政务服务中心,main,yiling_cbd,111.29066336486362,30.70827713201729,527843.79,3398667.96,宜昌市西陵区人民政府政务服务中心,政府机构及社会团体
e0364,xiling_wujia,weibo,2025-02-08T03:18:04+08:00,2025-02-08T03:18:04+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_governance,service,喜爱,5,positive,0.79,low,0.98,True,宜昌,relevant,政府机构及社会团体,3,0,公安警察,,T1,宜昌市公安局伍家岗区分局,main,general,111.36371907477572,30.67268835668226,534854.91,3394742.81,宜昌市公安局伍家岗区分局,政府机构及社会团体
e0365,xiling_wujia,weibo,2025-02-04T02:24:48+08:00,2025-02-04T02:24:48+08:00,路边的树被乱砍，心疼,"乱砍,心疼,路边",10,urban_operation,environment,失望,4,negative,0.7,low,0.83,True,宜昌,relevant,公司企业,25,1,公司,,T1,宜昌天美国际化妆品有限公司,main,general,111.30869697298812,30.736479061941385,529562.71,3401799.2,宜昌天美国际化妆品有限公司,公司企业
e0366,xiling_wujia,meituan,2025-02-08T01:50:01+08:00,2025-02-08T01:50:01+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_governance,service,愤怒,4,negative,0.77,high,0.97,True,宜昌,relevant,休闲娱乐,0,1,游乐场,,T1,宜昌欢乐世界,main,general,111.37994255343078,30.641597289794486,536421.26,3391301.06,宜昌欢乐世界,休闲娱乐
e0367,xiling_wujia,12345,2025-02-01T03:37:57+08:00,2025-02-01T03:37:57+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_governance,service,失望,4,negative,0.88,medium,0.82,True,宜昌,relevant,住宿服务,5,3,四星级宾馆,,T1,丽橙水晶酒店(宜昌星光天地店),main,general,111.29929616596607,30.69630114016367,528674.31,3397342.42,丽橙水晶酒店(宜昌星光天地店),住宿服务
e0368,xiling_wujia,dianping,2025-02-09T07:56:01+08:00,2025-02-09T07:56:01+08:00,宜昌站周边整治后有序多了,"宜昌,有序,整治,周边,年货",12,urban_operation,service,期待,4,positive,0.74,low,0.87,True,宜昌,relevant,交通设施服务,8,1,公交车站相关,,T1,宜昌中心医院(公交站),main,transit_hub,111.29881976747825,30.687994770489567,528631.12,3396421.41,宜昌中心医院(公交站),交通设施服务
e0369,xiling_wujia,dianping,2025-02-05T22:17:32+08:00,2025-02-05T22:17:32+08:00,设双向四车道,"车道,双向,开街",6,urban_governance,facility,中性,1,neutral,0.49,medium,0.79,True,宜昌,relevant,交通设施服务,18,2,专用停车场,,T1,宜昌东站员工停车场,main,transit_hub,111.36184218519001,30.6624378629754,534678.71,3393605.81,宜昌东站员工停车场,交通设施服务
e0370,xiling_wujia,dianping,2025-02-06T10:33:00+08:00,2025-02-06T10:33:00+08:00,宜昌站周边整治后有序多了,"宜昌,有序,整治,周边",12,urban_governance,culture,喜爱,4,positive,0.92,medium,0.91,True,宜昌,relevant,交通设施服务,3,3,公共停车场,,T1,宜昌市中心人民医院停车场,main,transit_hub,111.30123372213407,30.6860144186031,528863.0,3396202.48,宜昌市中心人民医院停车场,交通设施服务
e0371,xiling_wujia,meituan,2025-02-03T00:06:09+08:00,2025-02-03T00:06:09+08:00,普通水平,"普通,水平",4,urban_planning,service,好奇,3,neutral,0.33,low,0.82,True,宜昌,relevant,金融保险服务,8,2,银行,,T1,汉口银行(伍家岗支行),main,general,111.35689517671219,30.655020152230694,534207.2,3392781.93,汉口银行(伍家岗支行),金融保险服务
e0372,xiling_wujia,dianping,2025-02-02T14:09:19+08:00,2025-02-02T14:09:19+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_governance,facility,愤怒,5,negative,0.66,medium,0.82,True,宜昌,relevant,金融保险服务,2,1,中国工商银行,,T1,中国工商银行(伍家岗支行营业室),main,general,111.34314800261717,30.64858454719565,532891.75,3392064.35,中国工商银行(伍家岗支行营业室),金融保险服务
e0373,xiling_wujia,xiaohongshu,2025-02-04T16:31:16+08:00,2025-02-04T16:31:16+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时,春节",13,urban_operation,facility,愤怒,4,negative,0.69,low,0.99,True,宜昌,relevant,政府机构及社会团体,17,1,地市级政府及事业单位,,T1,宜昌市商务局,main,general,111.3050863107894,30.708368364428058,529225.4,3398681.74,宜昌市商务局,政府机构及社会团体
e0374,xiling_wujia,dianping,2025-02-08T12:55:33+08:00,2025-02-08T12:55:33+08:00,CBD 停车费贵得离谱，抢钱,"CBD,贵得,停车费,抢钱,离谱",14,urban_governance,event,失望,5,negative,0.64,medium,0.88,True,宜昌,relevant,科教文化服务,2,0,成人教育,,T1,宜昌市广播电视大学,main,yiling_cbd,111.28972398206577,30.701606260113916,527755.72,3397928.16,宜昌市广播电视大学,科教文化服务
e0375,xiling_wujia,meituan,2025-02-04T14:51:06+08:00,2025-02-04T14:51:06+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,service,愤怒,5,negative,0.7,low,0.81,True,宜昌,relevant,商务住宅,3,3,住宅小区,,T1,中建·宜昌之星,main,general,111.34884285651134,30.639546668232313,533440.74,3391064.05,中建·宜昌之星,商务住宅
e0376,xiling_wujia,xiaohongshu,2025-02-07T21:06:39+08:00,2025-02-07T21:06:39+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_renewal,environment,期待,5,positive,0.84,medium,0.8,True,宜昌,relevant,科教文化服务,12,2,小学,,T1,刘家大堰小学,main,general,111.29172740369948,30.71548415129483,527943.65,3399467.23,刘家大堰小学,科教文化服务
e0377,xiling_wujia,dianping,2025-02-02T11:38:30+08:00,2025-02-02T11:38:30+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_governance,culture,愤怒,4,negative,0.68,medium,0.85,True,宜昌,relevant,商务住宅,1,0,住宅小区,,T1,月亮湾,main,general,111.34822758241258,30.67263338630556,533370.39,3394732.01,月亮湾,商务住宅
e0378,xiling_wujia,xiaohongshu,2025-02-01T20:03:33+08:00,2025-02-01T20:03:33+08:00,感觉一般,"感觉,一般,开街",4,urban_governance,event,好奇,1,neutral,0.26,medium,0.89,True,宜昌,relevant,体育休闲服务,1,9,眼科医院,,T1,宜昌爱尔东山眼科医院,main,general,111.28954803554295,30.709722577747065,527736.54,3398827.94,宜昌爱尔东山眼科医院,体育休闲服务
e0379,xiling_wujia,xiaohongshu,2025-02-05T05:17:57+08:00,2025-02-05T05:17:57+08:00,夜间道路标识反光清晰，开车省心,"省心,反光,标识,开车,夜间",15,urban_operation,facility,满足,5,positive,0.82,high,0.86,True,宜昌,relevant,政府机构及社会团体,27,0,交通管理机构,,T1,宜昌市公安局交通警察支队西陵大队云集中队,main,general,111.28963300424579,30.695010570852613,527748.89,3397196.91,宜昌市公安局交通警察支队西陵大队云集中队,政府机构及社会团体
e0380,xiling_wujia,dianping,2025-02-03T22:11:45+08:00,2025-02-03T22:11:45+08:00,没什么特别,"没什么,特别",5,urban_operation,service,好奇,2,neutral,0.21,medium,0.79,True,宜昌,relevant,休闲娱乐,1,1,电影院,,T1,潇湘国际影城(湖北宜昌店),main,wuyi_square,111.35719138404617,30.653653977468956,534236.08,3392630.56,潇湘国际影城(湖北宜昌店),休闲娱乐
e0381,xiling_wujia,dianping,2025-02-02T20:20:35+08:00,2025-02-02T20:20:35+08:00,大洋百货活动多，周末人气旺,"大洋,百货,周末,人气,活动",13,urban_governance,service,喜爱,4,positive,0.81,high,0.83,True,宜昌,relevant,休闲娱乐,1,4,网吧,,T1,聚众电竞网咖,main,yiling_cbd,111.29132510940333,30.707432670613475,527907.43,3398574.51,聚众电竞网咖,休闲娱乐
e0382,xiling_wujia,dianping,2025-02-02T13:14:26+08:00,2025-02-02T13:14:26+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_governance,service,失望,4,negative,0.79,high,0.93,True,宜昌,relevant,购物服务,17,2,生活服务场所,,T1,万悦健康城,main,general,111.27809691942305,30.705115810979006,526640.87,3398314.43,万悦健康城,购物服务
e0383,xiling_wujia,xiaohongshu,2025-02-04T15:19:17+08:00,2025-02-04T15:19:17+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_governance,service,满足,5,positive,0.97,low,0.92,True,宜昌,relevant,商务住宅,5,0,住宅小区,,T1,宜化新天地,main,general,111.34266294072002,30.660023043055205,532841.39,3393332.33,宜化新天地,商务住宅
e0384,xiling_wujia,12345,2025-02-04T21:49:17+08:00,2025-02-04T21:49:17+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_governance,culture,期待,5,positive,0.76,low,0.83,True,宜昌,relevant,住宿服务,12,1,住宿服务相关,,T1,宜昌青竹民宿,main,general,111.3116640173347,30.677794008544875,529864.92,3395293.85,宜昌青竹民宿,住宿服务
e0385,xiling_wujia,xiaohongshu,2025-02-09T13:16:56+08:00,2025-02-09T13:16:56+08:00,施工噪音半夜还在响，扰民,"扰民,噪音,半夜,施工",12,urban_operation,facility,失望,5,negative,0.6,medium,0.95,True,宜昌,relevant,生活服务,4,3,物流速递,,T1,老周物流公司,main,general,111.3108292916746,30.752814911240847,529761.89,3403610.85,老周物流公司,生活服务
e0386,xiling_wujia,dianping,2025-02-08T01:51:04+08:00,2025-02-08T01:51:04+08:00,江边垃圾没人清理，味道难闻,"难闻,江边,垃圾,清理,味道",13,urban_operation,environment,愤怒,4,negative,0.82,medium,0.94,True,宜昌,relevant,商务住宅,13,7,住宅小区,,T1,御景名宅,main,wanda_plaza,111.29980335453328,30.68482739914712,528726.3,3396070.51,御景名宅,商务住宅
e0387,xiling_wujia,dianping,2025-02-01T02:47:02+08:00,2025-02-01T02:47:02+08:00,万达广场交通便利，逛街省心,"万达,逛街,省心,便利,广场",13,urban_operation,service,期待,4,positive,0.62,high,0.84,True,宜昌,relevant,餐饮服务,7,5,四川菜(川菜),,T1,重庆坨坨牛肉馆,main,wanda_plaza,111.30368042620894,30.68593950700133,529097.46,3396194.8,重庆坨坨牛肉馆,餐饮服务
e0388,xiling_wujia,dianping,2025-02-01T23:41:18+08:00,2025-02-01T23:41:18+08:00,营业十二小时,"十二,营业,小时",6,urban_renewal,service,中性,2,neutral,0.25,low,0.92,True,宜昌,relevant,商务住宅,1,12,住宅小区,,T1,宏峰上上城3期,main,general,111.33446840378136,30.68887050900515,532046.49,3396528.13,宏峰上上城3期,商务住宅
e0389,xiling_wujia,dianping,2025-02-04T19:15:55+08:00,2025-02-04T19:15:55+08:00,万达影城排队半小时，体验极差,"万达,极差,影城,半小时,排队,人多",14,urban_operation,event,愤怒,5,negative,0.97,low,0.87,True,宜昌,relevant,休闲娱乐,6,0,电影院,,T1,万达影城(宜昌万达广场店),main,wanda_plaza,111.30236260299043,30.681816773730088,528972.42,3395737.4,万达影城(宜昌万达广场店),休闲娱乐
e0390,xiling_wujia,dianping,2025-02-05T22:05:45+08:00,2025-02-05T22:05:45+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,facility,失望,5,negative,0.66,low,0.8,True,宜昌,relevant,科教文化服务,1,10,小学,,T1,葛洲坝实验小学,main,general,111.29155105082181,30.727300573847618,527923.35,3400777.22,葛洲坝实验小学,科教文化服务
e0391,xiling_wujia,meituan,2025-02-04T18:23:48+08:00,2025-02-04T18:23:48+08:00,中南路施工吵死了，扰民,"吵死,扰民,南路,施工",11,urban_governance,facility,失望,4,negative,0.81,medium,0.98,True,宜昌,relevant,休闲娱乐,8,0,网吧,,T1,大麦电竞(中南路长江广场店),main,zhongnan_road,111.3263227212565,30.67920978941841,531269.13,3395454.8,大麦电竞(中南路长江广场店),休闲娱乐
e0392,xiling_wujia,meituan,2025-02-05T17:48:27+08:00,2025-02-05T17:48:27+08:00,井盖松动没人处理，差点绊倒,"井盖,绊倒,松动,差点,处理",13,urban_governance,facility,愤怒,5,negative,0.97,high,0.9,True,宜昌,relevant,餐饮服务,4,2,海鲜酒楼,,T1,老蔡甲鱼馆(港窑路中心店),main,general,111.30856225402533,30.684191052705234,529565.75,3396002.24,老蔡甲鱼馆(港窑路中心店),餐饮服务
e0393,xiling_wujia,dianping,2025-02-01T07:56:28+08:00,2025-02-01T07:56:28+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_renewal,service,满足,5,positive,0.65,medium,0.96,True,宜昌,relevant,生活服务,4,6,洗浴推拿场所,,T1,川沐城市微度假(西陵店),main,general,111.26704519710168,30.71219232492303,525580.27,3399096.4,川沐城市微度假(西陵店),生活服务
e0394,xiling_wujia,12345,2025-02-09T19:02:12+08:00,2025-02-09T19:02:12+08:00,万达餐饮上菜慢服务差，失望,"万达,上菜,餐饮,失望,服务",13,urban_governance,facility,失望,5,negative,0.9,medium,0.81,True,宜昌,relevant,餐饮服务,0,3,餐饮相关,,T1,宜昌富力皇冠假日酒店,main,wanda_plaza,111.30296926068094,30.681741214474155,529030.57,3395729.18,宜昌富力皇冠假日酒店,餐饮服务
e0395,xiling_wujia,xiaohongshu,2025-02-04T15:06:22+08:00,2025-02-04T15:06:22+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌,春节",12,urban_renewal,service,喜爱,5,positive,0.68,high,0.79,True,宜昌,relevant,住宿服务,6,1,四星级宾馆,,T1,丽橙水晶酒店(宜昌星光天地店),main,general,111.29758114090909,30.69709488514774,528509.77,3397429.98,丽橙水晶酒店(宜昌星光天地店),住宿服务
e0396,xiling_wujia,xiaohongshu,2025-02-03T22:59:20+08:00,2025-02-03T22:59:20+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_operation,facility,失望,5,negative,0.7,high,0.93,True,宜昌,relevant,购物服务,3,0,维修站点,,T1,华为授权服务中心(宜昌伍家岗),main,general,111.34417648974488,30.643396314800114,532992.1,3391489.46,华为授权服务中心(宜昌伍家岗),购物服务
e0397,xiling_wujia,xiaohongshu,2025-02-01T13:18:24+08:00,2025-02-01T13:18:24+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_governance,facility,期待,5,positive,0.73,high,0.87,True,宜昌,relevant,餐饮服务,34,0,中餐厅,,T1,陕西裤带面(夷陵大道店),main,general,111.2946703304792,30.68934356276212,528233.15,3396569.89,陕西裤带面(夷陵大道店),餐饮服务
e0398,xiling_wujia,12345,2025-02-02T18:04:40+08:00,2025-02-02T18:04:40+08:00,邻居们相处融洽，社区氛围好,"邻居们,融洽,相处,氛围,社区,年货",13,urban_governance,culture,喜爱,5,positive,0.95,high,0.94,True,宜昌,relevant,体育休闲服务,3,4,卫生院,,T1,西陵区西陵社区卫生服务中心,main,residential,111.29480024261304,30.7116177193771,528239.11,3399039.35,西陵区西陵社区卫生服务中心,体育休闲服务
e0399,xiling_wujia,meituan,2025-02-05T20:38:03+08:00,2025-02-05T20:38:03+08:00,万达广场品牌全，逛着舒服,"万达,舒服,广场,品牌",12,urban_operation,service,满足,5,positive,0.72,high,0.91,True,宜昌,relevant,生活服务,15,3,公园景点售票处,,T1,三峡人家风景区船进售票处,main,general,111.28960901930775,30.739868511162875,527733.75,3402170.09,三峡人家风景区船进售票处,生活服务
e0400,xiling_wujia,weibo,2025-02-04T11:30:25+08:00,2025-02-04T11:30:25+08:00,普普通通,"普普通通,年货",4,urban_renewal,culture,中性,2,neutral,0.43,high,0.9,True,宜昌,relevant,商务住宅,9,1,住宅小区,,T1,大都上善谷,main,general,111.32917824475713,30.684700619397635,531540.97,3396064.34,大都上善谷,商务住宅
e0401,xiling_wujia,dianping,2025-02-08T01:28:21+08:00,2025-02-08T01:28:21+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便",18,urban_governance,facility,满足,4,positive,0.86,low,0.95,True,宜昌,relevant,购物服务,0,2,建材五金市场,,T1,易中建材家装大世界,main,general,111.32772841690293,30.730431484775377,531387.24,3401133.9,易中建材家装大世界,购物服务
