id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,narrative_zone,topic,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type,score,polarity,l2_confidence,emotion_type,category,target_type,target_detail
e03866,yichang,dianping,2025-02-05T10:39:20+08:00,2025-02-05T10:39:20+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_planning,environment,愤怒,1.0,negative,1.0,high,0.623,True,点军区,relevant,风景名胜,0,2,,,T1,中南路街心花园,core,zhongnan_road,general,停车难,111.3241,30.6809,531050.94,3.395646e+06,中南路街心花园,风景名胜,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e03867,yichang,meituan,2025-02-06T05:38:10+08:00,2025-02-06T05:38:10+08:00,广场舞噪音扰民，没法休息,"扰民,噪音,没法,广场,休息",12,urban_planning,environment,失望,1.0,negative,1.0,low,0.615,True,点军区,relevant,风景名胜,6,4,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.324,30.6806,531042.3,3.3956055e+06,中南路街心花园,风景名胜,0.13,Very Negative,0.12,失望厌恶,失望厌恶,,
e03868,yichang,weibo,2025-02-07T12:27:22+08:00,2025-02-07T12:27:22+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢",11,urban_planning,environment,失望,1.0,negative,1.0,high,0.606,True,点军区,relevant,风景名胜,14,1,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3231,30.6802,530962.0,3.395565e+06,中南路街心花园,风景名胜,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e03869,yichang,12345,2025-02-05T14:21:49+08:00,2025-02-05T14:21:49+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_planning,environment,愤怒,0.68,negative,0.68,high,0.609,True,点军区,relevant,风景名胜,3,3,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3241,30.6806,531059.5,3.3956132e+06,中南路街心花园,风景名胜,0.26,Negative,0.13,不满抱怨,不满抱怨,,
e03870,yichang,meituan,2025-02-02T21:02:47+08:00,2025-02-02T21:02:47+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_planning,environment,期待,1.0,positive,1.0,high,0.637,True,点军区,relevant,风景名胜,9,3,,,T1,中南路街心花园,core,zhongnan_road,general,,111.3239,30.6802,531036.7,3.3955638e+06,中南路街心花园,风景名胜,0.94,Very Positive,0.12,期待建议,期待建议,,
e03871,yichang,dianping,2025-02-02T18:27:31+08:00,2025-02-02T18:27:31+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_planning,environment,失望,1.0,negative,1.0,high,0.61,True,点军区,relevant,风景名胜,0,0,,,T1,中南路街心花园,core,zhongnan_road,general,停车难,111.3233,30.6801,530984.2,3.3955485e+06,中南路街心花园,风景名胜,0.1,Very Negative,0.13,不满抱怨,不满抱怨,,
e03872,yichang,xiaohongshu,2025-02-02T19:06:38+08:00,2025-02-02T19:06:38+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位",18,urban_planning,environment,愤怒,0.86,negative,0.86,low,0.645,True,点军区,relevant,风景名胜,7,0,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3231,30.6809,530959.8,3.395636e+06,中南路街心花园,风景名胜,0.17,Very Negative,0.18,不满抱怨,不满抱怨,,
e03873,yichang,dianping,2025-02-04T00:39:12+08:00,2025-02-04T00:39:12+08:00,希望多建几个这样的口袋公园，推窗见绿,"多建,推窗,口袋,公园,希望",18,urban_planning,environment,中性,1.0,neutral,1.0,high,0.64,True,点军区,relevant,风景名胜,7,8,,,T1,中南路街心花园,core,zhongnan_road,commercial,口袋公园,111.3234,30.6803,530989.6,3.3955722e+06,中南路街心花园,风景名胜,0.94,Very Positive,0.18,期待建议,期待建议,,
e03874,yichang,dianping,2025-02-01T19:44:02+08:00,2025-02-01T19:44:02+08:00,路边的树被乱砍，心疼,"乱砍,心疼,路边",10,urban_planning,environment,愤怒,1.0,negative,1.0,low,0.596,True,点军区,relevant,风景名胜,0,0,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3232,30.6802,530972.4,3.3955685e+06,中南路街心花园,风景名胜,0.01,Very Negative,0.1,不满抱怨,不满抱怨,,
e03875,yichang,12345,2025-02-09T04:50:05+08:00,2025-02-09T04:50:05+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,service,失望,1.0,negative,1.0,low,0.588,True,点军区,relevant,风景名胜,12,3,,,T1,中南路街心花园,core,zhongnan_road,general,停车难,111.3237,30.6812,531019.8,3.3956788e+06,中南路街心花园,风景名胜,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e03876,yichang,dianping,2025-02-04T01:55:59+08:00,2025-02-04T01:55:59+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位",18,urban_planning,environment,失望,0.86,negative,0.86,medium,0.638,True,点军区,relevant,风景名胜,46,3,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3236,30.6803,531005.7,3.3955708e+06,中南路街心花园,风景名胜,0.17,Very Negative,0.18,不满抱怨,不满抱怨,,
e03877,yichang,weibo,2025-02-02T08:58:03+08:00,2025-02-02T08:58:03+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_planning,environment,愤怒,0.68,negative,0.68,high,0.616,True,点军区,relevant,风景名胜,11,2,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3236,30.6803,531011.9,3.395578e+06,中南路街心花园,风景名胜,0.26,Negative,0.13,不满抱怨,不满抱怨,,
e03878,yichang,meituan,2025-02-09T19:11:58+08:00,2025-02-09T19:11:58+08:00,小区绿化维护得好，住着舒心,"舒心,绿化,小区,维护",13,urban_planning,environment,满足,0.88,positive,0.88,low,0.589,True,点军区,relevant,风景名胜,7,0,,,T1,中南路街心花园,core,zhongnan_road,general,,111.3239,30.6802,531033.1,3.395565e+06,中南路街心花园,风景名胜,0.84,Very Positive,0.13,喜悦满意,喜悦满意,,
e03879,yichang,meituan,2025-02-08T11:50:45+08:00,2025-02-08T11:50:45+08:00,转角遇到的口袋公园，遛娃歇脚刚好,"转角,歇脚,刚好,口袋,公园",16,urban_planning,environment,中性,1.0,neutral,1.0,high,0.63,True,点军区,relevant,风景名胜,6,1,,,T1,中南路街心花园,core,zhongnan_road,commercial,口袋公园,111.3239,30.6806,531032.94,3.3956065e+06,中南路街心花园,风景名胜,0.94,Very Positive,0.16,喜悦满意,喜悦满意,,
e03880,yichang,dianping,2025-02-09T18:53:21+08:00,2025-02-09T18:53:21+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_renewal,service,愤怒,1.0,negative,1.0,high,0.615,True,点军区,relevant,风景名胜,13,2,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3232,30.6808,530969.5,3.3956348e+06,中南路街心花园,风景名胜,0.0,Very Negative,0.11,不满抱怨,不满抱怨,,
e03881,yichang,meituan,2025-02-05T13:45:06+08:00,2025-02-05T13:45:06+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_planning,environment,满足,1.0,positive,1.0,medium,0.602,True,点军区,relevant,风景名胜,8,0,,,T1,中南路街心花园,core,zhongnan_road,general,,111.3238,30.6809,531029.6,3.3956382e+06,中南路街心花园,风景名胜,0.9,Very Positive,0.11,喜悦满意,喜悦满意,,
e03882,yichang,xiaohongshu,2025-02-05T20:20:27+08:00,2025-02-05T20:20:27+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_operation,service,失望,0.68,negative,0.68,low,0.593,True,点军区,relevant,风景名胜,7,7,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3242,30.6805,531064.9,3.395593e+06,中南路街心花园,风景名胜,0.26,Negative,0.13,不满抱怨,不满抱怨,,
e03883,yichang,meituan,2025-02-05T04:50:06+08:00,2025-02-05T04:50:06+08:00,没什么亮点,"亮点,没什么",5,urban_planning,environment,中性,0.284,neutral,0.284,medium,0.638,True,点军区,relevant,风景名胜,17,4,,,T1,中南路街心花园,core,zhongnan_road,commercial,,111.3242,30.6802,531063.75,3.395566e+06,中南路街心花园,风景名胜,0.44,Neutral,0.05,其他,其他,,
e03884,yichang,meituan,2025-02-07T13:06:35+08:00,2025-02-07T13:06:35+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_planning,environment,失望,0.68,negative,0.68,low,0.622,True,点军区,relevant,风景名胜,1,4,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3234,30.681,530992.56,3.3956475e+06,中南路街心花园,风景名胜,0.26,Negative,0.13,不满抱怨,不满抱怨,,
e03885,yichang,meituan,2025-02-06T15:33:29+08:00,2025-02-06T15:33:29+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位",18,urban_planning,environment,愤怒,0.86,negative,0.86,medium,0.604,True,点军区,relevant,风景名胜,0,4,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3232,30.6806,530969.0,3.395604e+06,中南路街心花园,风景名胜,0.17,Very Negative,0.18,不满抱怨,不满抱怨,,
e03886,yichang,12345,2025-02-09T15:46:35+08:00,2025-02-09T15:46:35+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑",11,urban_planning,environment,失望,1.0,negative,1.0,low,0.64,True,点军区,relevant,风景名胜,0,0,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3245,30.6807,531094.0,3.3956235e+06,中南路街心花园,风景名胜,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e03887,yichang,dianping,2025-02-02T08:10:48+08:00,2025-02-02T08:10:48+08:00,国贸商圈品牌全，逛着舒服,"商圈,国贸,舒服,品牌",12,urban_planning,environment,满足,1.0,positive,1.0,low,0.635,True,点军区,relevant,风景名胜,5,2,,,T1,中南路街心花园,core,zhongnan_road,commercial,,111.3232,30.6808,530969.9,3.3956348e+06,中南路街心花园,风景名胜,0.98,Very Positive,0.12,喜悦满意,喜悦满意,,
e03888,yichang,meituan,2025-02-03T18:04:55+08:00,2025-02-03T18:04:55+08:00,路边的树被乱砍，心疼,"乱砍,心疼,路边",10,urban_planning,environment,愤怒,1.0,negative,1.0,high,0.616,True,点军区,relevant,风景名胜,1,2,,,T1,中南路街心花园,core,zhongnan_road,general,停车难,111.3236,30.6813,531009.25,3.395688e+06,中南路街心花园,风景名胜,0.01,Very Negative,0.1,不满抱怨,不满抱怨,,
e03889,yichang,meituan,2025-02-06T10:07:00+08:00,2025-02-06T10:07:00+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位",18,urban_planning,environment,愤怒,0.86,negative,0.86,low,0.589,True,点军区,relevant,风景名胜,11,2,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3242,30.6805,531070.2,3.3956e+06,中南路街心花园,风景名胜,0.17,Very Negative,0.18,不满抱怨,不满抱怨,,
e03890,yichang,weibo,2025-02-01T06:36:12+08:00,2025-02-01T06:36:12+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_planning,environment,失望,0.68,negative,0.68,low,0.588,True,点军区,relevant,风景名胜,0,11,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.324,30.6806,531043.4,3.3956085e+06,中南路街心花园,风景名胜,0.26,Negative,0.13,不满抱怨,不满抱怨,,
e03891,yichang,dianping,2025-02-08T08:14:29+08:00,2025-02-08T08:14:29+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位",18,urban_planning,environment,愤怒,0.86,negative,0.86,medium,0.625,True,点军区,relevant,风景名胜,3,1,,,T1,中南路街心花园,core,zhongnan_road,commercial,停车难,111.3246,30.6809,531101.56,3.3956415e+06,中南路街心花园,风景名胜,0.17,Very Negative,0.18,不满抱怨,不满抱怨,,
e03903,yichang,meituan,2025-02-04T14:29:51+08:00,2025-02-04T14:29:51+08:00,二马路开街后人气回来了，热闹得像过年,"开街,二马路,过年,人气,热闹",18,urban_operation,service,满足,0.5,positive,0.5,low,0.645,True,宜昌,relevant,餐饮服务,32,3,特色/地方风味餐厅,,T1,花果牛魔王高品质烤牛肉,core,ermalu_oldstreet,ermawu,网红,111.2808,30.6964,526906.7,3.3973508e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.65,Positive,0.18,其他,其他,,
e03904,yichang,weibo,2025-02-03T00:14:11+08:00,2025-02-03T00:14:11+08:00,二马路文创市集热闹又有创意，点赞,"文创,点赞,二马路,市集,创意",16,urban_operation,service,满足,1.0,positive,1.0,low,0.638,True,宜昌,relevant,金融保险服务,16,1,中国工商银行,,T1,中国工商银行(三峡云集支行),core,ermalu_oldstreet,ermawu,大南门,111.2814,30.6963,526958.4,3.39734e+06,中国工商银行(三峡云集支行),金融保险服务,1.0,Very Positive,0.16,喜悦满意,喜悦满意,,
e03905,yichang,12345,2025-02-05T16:58:54+08:00,2025-02-05T16:58:54+08:00,违规占道停车屡禁不止，执法力度远远不够,"屡禁不止,远远不够,停车,执法,违规",19,urban_governance,environment,失望,1.0,negative,1.0,medium,0.618,True,宜昌,relevant,餐饮服务,17,4,特色/地方风味餐厅,,T1,花果牛魔王高品质烤牛肉,core,ermalu_oldstreet,ermawu,占道停车,111.2806,30.6963,526881.25,3.3973335e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.06,Very Negative,0.19,不满抱怨,不满抱怨,,
e03906,yichang,meituan,2025-02-03T17:42:14+08:00,2025-02-03T17:42:14+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_operation,service,喜爱,0.76,positive,0.76,low,0.58,True,宜昌,relevant,休闲娱乐,29,0,酒吧,,T1,山丘酒吧,core,ermalu_oldstreet,ermawu,大南门,111.2799,30.696,526816.6,3.3973035e+06,山丘酒吧,休闲娱乐,0.78,Positive,0.16,期待建议,期待建议,,
e03907,yichang,xiaohongshu,2025-02-05T11:00:24+08:00,2025-02-05T11:00:24+08:00,大南门夜市噪音扰民,"大南门,扰民,夜市,噪音",9,urban_renewal,service,愤怒,1.0,negative,1.0,high,0.622,True,宜昌,relevant,购物服务,18,6,特色商业街,,T1,二马路历史文化街区,core,ermalu_oldstreet,ermawu,,111.2803,30.6959,526854.44,3.3972958e+06,二马路历史文化街区,购物服务,0.14,Very Negative,0.09,失望厌恶,失望厌恶,,
e03908,yichang,meituan,2025-02-07T06:22:08+08:00,2025-02-07T06:22:08+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_planning,environment,满足,0.76,positive,0.76,high,0.646,True,点军区,relevant,风景名胜,1,1,,,T1,欧阳修公园,core,ermalu_oldstreet,ermawu,,111.2802,30.6969,526848.75,3.397403e+06,欧阳修公园,风景名胜,0.78,Positive,0.16,期待建议,期待建议,,
e03909,yichang,meituan,2025-02-02T08:27:09+08:00,2025-02-02T08:27:09+08:00,二马路春节人多挤死了，寸步难行,"二马路,挤死,寸步难行,人多,春节",15,urban_planning,environment,愤怒,0.78,negative,0.78,medium,0.622,True,点军区,relevant,风景名胜,1,5,,,T1,欧阳修公园,core,ermalu_oldstreet,ermawu,,111.281,30.697,526922.06,3.397416e+06,欧阳修公园,风景名胜,0.21,Negative,0.15,不满抱怨,不满抱怨,,
e03910,yichang,xiaohongshu,2025-02-05T08:36:55+08:00,2025-02-05T08:36:55+08:00,占道经营叠占道停车，管理部门到下班点就没人,"下班,停车,没人,经营,部门",21,urban_governance,facility,失望,0.9,negative,0.9,medium,0.649,True,宜昌,relevant,餐饮服务,1,7,特色/地方风味餐厅,,T1,花果牛魔王高品质烤牛肉,core,ermalu_oldstreet,ermawu,占道停车,111.2811,30.6962,526930.6,3.3973298e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.15,Very Negative,0.21,不满抱怨,不满抱怨,,
e03911,yichang,meituan,2025-02-08T17:37:44+08:00,2025-02-08T17:37:44+08:00,普通水平,"普通,水平",4,urban_operation,service,中性,0.298,neutral,0.298,low,0.641,True,点军区,relevant,风景名胜,0,4,,,T1,欧阳修公园,core,ermalu_oldstreet,ermawu,,111.2805,30.6969,526873.56,3.3974058e+06,欧阳修公园,风景名胜,0.43,Neutral,0.04,其他,其他,,
e03912,yichang,meituan,2025-02-04T13:46:45+08:00,2025-02-04T13:46:45+08:00,就这样吧,这样,4,urban_operation,service,中性,0.242,neutral,0.242,high,0.648,True,宜昌,relevant,餐饮服务,3,1,特色/地方风味餐厅,,T1,花果牛魔王高品质烤牛肉,core,ermalu_oldstreet,ermawu,,111.2801,30.6965,526837.94,3.3973558e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.53,Neutral,0.04,其他,其他,,
e03913,yichang,12345,2025-02-07T15:02:37+08:00,2025-02-07T15:02:37+08:00,商业街车位配建不够，车全挤到路面上,"配建,车全,商业街,车位,路面",17,urban_planning,facility,失望,0.38,negative,0.38,high,0.641,True,点军区,relevant,风景名胜,2,0,,,T1,欧阳修公园,core,ermalu_oldstreet,ermawu,占道停车,111.2809,30.6968,526913.0,3.3973918e+06,欧阳修公园,风景名胜,0.41,Neutral,0.17,其他,其他,,
e03914,yichang,12345,2025-02-04T23:33:25+08:00,2025-02-04T23:33:25+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_governance,culture,满足,0.76,positive,0.76,medium,0.646,True,宜昌,relevant,餐饮服务,4,0,特色/地方风味餐厅,,T1,花果牛魔王高品质烤牛肉,core,ermalu_oldstreet,ermawu,网红,111.2809,30.6963,526911.25,3.3973418e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.78,Positive,0.16,期待建议,期待建议,,
e03915,yichang,dianping,2025-02-05T23:33:01+08:00,2025-02-05T23:33:01+08:00,新修的滨江绿道走起来很舒服，规划得不错,"新修,绿道,滨江,舒服,不错",19,urban_renewal,facility,期待,0.86,positive,0.86,low,0.613,True,宜昌,relevant,休闲娱乐,9,0,网吧,,T1,奥汀电竞,core,ermalu_oldstreet,ermawu,大南门,111.281,30.6959,526924.7,3.3972895e+06,奥汀电竞,休闲娱乐,0.83,Very Positive,0.19,喜悦满意,喜悦满意,,
e03916,yichang,meituan,2025-02-01T07:24:23+08:00,2025-02-01T07:24:23+08:00,小微绿地虽小，却是城市温度的体现,"小微,虽小,绿地,温度,体现",16,urban_planning,facility,中性,0.46,neutral,0.46,low,0.638,True,点军区,relevant,风景名胜,0,5,,,T1,欧阳修公园,core,ermalu_oldstreet,ermawu,口袋公园,111.2811,30.6968,526927.3,3.3973955e+06,欧阳修公园,风景名胜,0.63,Positive,0.16,其他,其他,,
e03917,yichang,meituan,2025-02-04T06:27:07+08:00,2025-02-04T06:27:07+08:00,没什么特别,"没什么,特别",5,urban_operation,culture,中性,0.256,neutral,0.256,high,0.64,True,宜昌,relevant,餐饮服务,12,3,特色/地方风味餐厅,,T1,花果牛魔王高品质烤牛肉,core,ermalu_oldstreet,ermawu,社区营造,111.2809,30.6966,526911.0,3.3973742e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.46,Neutral,0.05,其他,其他,,
e03918,yichang,xiaohongshu,2025-02-07T11:40:06+08:00,2025-02-07T11:40:06+08:00,小微绿地虽小，却是城市温度的体现,"小微,虽小,绿地,温度,体现",16,urban_operation,service,好奇,0.46,neutral,0.46,high,0.647,True,点军区,relevant,风景名胜,5,1,,,T1,欧阳修公园,core,ermalu_oldstreet,ermawu,口袋公园,111.2813,30.6969,526953.44,3.3974085e+06,欧阳修公园,风景名胜,0.63,Positive,0.16,其他,其他,,
e03919,yichang,xiaohongshu,2025-02-05T11:00:12+08:00,2025-02-05T11:00:12+08:00,二马路文创市集热闹又有创意，点赞,"文创,点赞,二马路,市集,创意",16,urban_operation,service,喜爱,1.0,positive,1.0,high,0.619,True,宜昌,relevant,金融保险服务,6,0,中国工商银行,,T1,中国工商银行(三峡云集支行),core,ermalu_oldstreet,ermawu,网红,111.2815,30.6962,526964.9,3.397332e+06,中国工商银行(三峡云集支行),金融保险服务,1.0,Very Positive,0.16,喜悦满意,喜悦满意,,
e03920,yichang,meituan,2025-02-08T07:38:09+08:00,2025-02-08T07:38:09+08:00,盲道全被占道停车占了，无障碍形同虚设,"盲道,无障碍,形同虚设,停车",18,urban_renewal,environment,愤怒,0.92,negative,0.92,low,0.613,True,点军区,relevant,风景名胜,7,14,,,T1,欧阳修公园,core,ermalu_oldstreet,ermawu,占道停车,111.281,30.6968,526921.5,3.3973938e+06,欧阳修公园,风景名胜,0.14,Very Negative,0.18,不满抱怨,不满抱怨,,
e03921,yichang,xiaohongshu,2025-02-05T04:52:47+08:00,2025-02-05T04:52:47+08:00,没什么亮点,"亮点,没什么",5,urban_planning,environment,中性,0.284,neutral,0.284,medium,0.614,True,点军区,relevant,风景名胜,1,1,,,T1,欧阳修公园,core,ermalu_oldstreet,ermawu,老街改造,111.2809,30.6972,526916.1,3.3974325e+06,欧阳修公园,风景名胜,0.44,Neutral,0.05,其他,其他,,
e03922,yichang,xiaohongshu,2025-02-08T06:17:59+08:00,2025-02-08T06:17:59+08:00,文创市集周末很火，氛围好,"文创,很火,市集,氛围,周末",12,urban_operation,event,满足,1.0,positive,1.0,low,0.6,True,宜昌,relevant,体育休闲服务,6,1,整形美容,,T1,亚太美容医院,core,ermalu_oldstreet,ermawu,大南门,111.2798,30.6966,526802.2,3.3973672e+06,亚太美容医院,体育休闲服务,0.95,Very Positive,0.12,喜悦满意,喜悦满意,,
e03923,yichang,weibo,2025-02-04T07:22:40+08:00,2025-02-04T07:22:40+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_operation,service,喜爱,0.76,positive,0.76,high,0.63,True,宜昌,relevant,餐饮服务,11,19,特色/地方风味餐厅,,T1,花果牛魔王高品质烤牛肉,core,ermalu_oldstreet,ermawu,大南门,111.2811,30.6967,526927.25,3.3973795e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.78,Positive,0.16,期待建议,期待建议,,
e03924,yichang,weibo,2025-02-07T02:52:59+08:00,2025-02-07T02:52:59+08:00,滨江公园散步看江景很惬意，环境真好,"江景,滨江,惬意,散步,公园",17,urban_planning,environment,满足,1.0,positive,1.0,high,0.613,True,点军区,relevant,风景名胜,10,4,,,T1,欧阳修公园,core,ermalu_oldstreet,ermawu,,111.2801,30.6967,526830.3,3.397387e+06,欧阳修公园,风景名胜,1.0,Very Positive,0.17,喜悦满意,喜悦满意,,
e03925,yichang,meituan,2025-02-01T00:34:24+08:00,2025-02-01T00:34:24+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_operation,service,喜爱,0.76,positive,0.76,low,0.655,True,宜昌,relevant,购物服务,6,1,特色商业街,,T1,二马路历史文化街区,core,ermalu_oldstreet,ermawu,大南门,111.2802,30.6961,526843.44,3.39731e+06,二马路历史文化街区,购物服务,0.78,Positive,0.16,期待建议,期待建议,,
e03926,yichang,weibo,2025-02-06T03:33:06+08:00,2025-02-06T03:33:06+08:00,大南门改造完很有老宜昌味道，喜欢,"大南门,宜昌,味道,改造,喜欢",16,urban_operation,service,期待,0.76,positive,0.76,medium,0.631,True,宜昌,relevant,餐饮服务,1,3,特色/地方风味餐厅,,T1,花果牛魔王高品质烤牛肉,core,ermalu_oldstreet,ermawu,大南门,111.281,30.6964,526918.44,3.3973495e+06,花果牛魔王高品质烤牛肉,餐饮服务,0.78,Positive,0.16,期待建议,期待建议,,
e03927,yichang,12345,2025-02-09T14:41:11+08:00,2025-02-09T14:41:11+08:00,国庆活动办得热闹喜庆,"办得,喜庆,热闹,国庆,活动",10,urban_operation,event,期待,0.92,positive,0.92,low,0.634,True,宜昌,relevant,休闲娱乐,8,5,网吧,,T1,奥汀电竞,core,ermalu_oldstreet,ermawu,,111.2814,30.696,526960.1,3.3973065e+06,奥汀电竞,休闲娱乐,0.86,Very Positive,0.1,喜悦满意,喜悦满意,,
e03928,yichang,weibo,2025-02-01T23:05:05+08:00,2025-02-01T23:05:05+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_renewal,facility,失望,1.0,negative,1.0,medium,0.467,True,宜昌,relevant,城市生活,2,0,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,general,,111.4222,30.5297,540518.6,3.3789132e+06,,central_outer,0.02,Very Negative,0.14,不满抱怨,不满抱怨,,
e03929,yichang,xiaohongshu,2025-02-09T04:37:17+08:00,2025-02-09T04:37:17+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,满足,1.0,positive,1.0,high,0.478,True,猇亭区,relevant,公司企业,1,0,公司企业,,T1,公司·猇亭区042,central_outer,general,general,,111.4224,30.5306,540535.06,3.379009e+06,公司·猇亭区042,公司企业,0.99,Very Positive,0.11,期待建议,期待建议,,
e03930,yichang,meituan,2025-02-09T00:18:26+08:00,2025-02-09T00:18:26+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢",11,urban_planning,environment,愤怒,1.0,negative,1.0,medium,0.426,True,宜昌,relevant,城市生活,13,1,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,general,,111.4223,30.5297,540524.3,3.3789108e+06,,central_outer,0.07,Very Negative,0.11,不满抱怨,不满抱怨,,
e03931,yichang,dianping,2025-02-03T00:50:45+08:00,2025-02-03T00:50:45+08:00,没什么亮点,"亮点,没什么",5,urban_operation,service,中性,0.284,neutral,0.284,medium,0.481,True,猇亭区,relevant,公司企业,1,4,公司企业,,T1,公司·猇亭区042,central_outer,general,general,,111.4228,30.5304,540571.8,3.3789878e+06,公司·猇亭区042,公司企业,0.44,Neutral,0.05,其他,其他,,
e03932,yichang,xiaohongshu,2025-02-07T18:05:05+08:00,2025-02-07T18:05:05+08:00,云集路红绿灯等待太长，堵成一锅粥,"堵成,一锅粥,红绿灯,云集,等待",16,urban_governance,facility,愤怒,0.68,negative,0.68,high,0.458,True,猇亭区,relevant,交通设施服务,1,0,交通设施服务,,T1,充电站·猇亭区1529,central_outer,transit_hub,traffic,,111.4215,30.5301,540449.2,3.3789598e+06,充电站·猇亭区1529,交通设施服务,0.26,Negative,0.16,焦虑担忧,焦虑担忧,,
e03933,yichang,meituan,2025-02-09T08:14:26+08:00,2025-02-09T08:14:26+08:00,普通,普通,2,urban_operation,service,好奇,0.242,neutral,0.242,low,0.467,True,猇亭区,relevant,生活服务,1,0,生活服务,,T1,家政·猇亭区2499,central_outer,general,general,,111.423,30.5304,540597.1,3.3789902e+06,家政·猇亭区2499,生活服务,0.53,Neutral,0.02,其他,其他,,
e03934,yichang,meituan,2025-02-09T10:30:29+08:00,2025-02-09T10:30:29+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_operation,service,愤怒,1.0,negative,1.0,high,0.614,True,宜昌,relevant,金融保险服务,4,0,农村商业银行,,T1,三峡农商银行(临江溪支行),core,general,general,,111.3628,30.6309,534782.56,3.3901078e+06,三峡农商银行(临江溪支行),金融保险服务,0.01,Very Negative,0.14,不满抱怨,不满抱怨,,
