id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,narrative_zone,topic,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e09977,yichang,dianping,2025-02-04T19:30:03+08:00,2025-02-04T19:30:03+08:00,路边的树被乱砍，心疼,"乱砍,心疼,路边",10,urban_planning,environment,失望,1.0,negative,0.79,low,0.646,True,点军区,relevant,风景名胜,20,7,,,T1,中南路街心花园,core,zhongnan_road,general,停车难,111.32780373870746,30.679504018151956,531410.95,3395487.83,中南路街心花园,风景名胜
e09978,yichang,xiaohongshu,2025-02-03T21:19:40+08:00,2025-02-03T21:19:40+08:00,这片城区配套越来越完善了,"这片,城区,配套,完善,越来越",12,urban_planning,environment,喜爱,1.0,positive,0.87,high,0.651,True,点军区,relevant,风景名胜,0,3,,,T1,中南路街心花园,core,zhongnan_road,general,,111.32640864208938,30.679027758176726,531277.42,3395434.64,中南路街心花园,风景名胜
e09979,yichang,12345,2025-02-08T15:09:24+08:00,2025-02-08T15:09:24+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_planning,environment,愤怒,1.0,negative,0.75,high,0.664,True,点军区,relevant,风景名胜,8,0,,,T1,中南路街心花园,core,zhongnan_road,general,停车难,111.32657026259035,30.678869311681733,531292.96,3395417.12,中南路街心花园,风景名胜
e09980,yichang,dianping,2025-02-08T16:28:58+08:00,2025-02-08T16:28:58+08:00,东山大道早晚高峰堵得寸步难行,"堵得,寸步难行,东山,早晚,大道",14,urban_planning,environment,愤怒,1.0,negative,0.86,low,0.602,True,点军区,relevant,风景名胜,2,5,,,T1,中南路街心花园,core,zhongnan_road,traffic,停车难,111.3275367443507,30.678827450136385,531385.59,3395412.75,中南路街心花园,风景名胜
e09981,yichang,12345,2025-02-02T10:03:39+08:00,2025-02-02T10:03:39+08:00,没什么亮点,"亮点,没什么",5,urban_planning,environment,好奇,1.0,neutral,0.28,medium,0.649,True,点军区,relevant,风景名胜,7,0,,,T1,中南路街心花园,core,zhongnan_road,general,规划绿地,111.32759716845047,30.679524997216298,531391.15,3395490.1,中南路街心花园,风景名胜
e09982,yichang,dianping,2025-02-08T23:35:54+08:00,2025-02-08T23:35:54+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_renewal,service,期待,1.0,positive,0.94,low,0.651,True,点军区,relevant,风景名胜,4,5,,,T1,中南路街心花园,core,zhongnan_road,general,,111.32816943753832,30.679217036440228,531446.09,3395456.12,中南路街心花园,风景名胜
e09983,yichang,meituan,2025-02-05T02:37:39+08:00,2025-02-05T02:37:39+08:00,就这样吧,这样,4,urban_planning,environment,好奇,1.0,neutral,0.3,low,0.622,True,点军区,relevant,风景名胜,24,16,,,T1,中南路街心花园,core,zhongnan_road,traffic,,111.32724657503552,30.67848706175779,531357.89,3395374.93,中南路街心花园,风景名胜
e09984,yichang,12345,2025-02-07T23:38:42+08:00,2025-02-07T23:38:42+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活,年货",11,urban_planning,environment,喜爱,1.0,positive,0.74,medium,0.643,True,点军区,relevant,风景名胜,2,1,,,T1,中南路街心花园,core,zhongnan_road,general,,111.32773615668903,30.67920483067459,531404.57,3395454.65,中南路街心花园,风景名胜
e09985,yichang,12345,2025-02-08T04:43:41+08:00,2025-02-08T04:43:41+08:00,感觉一般,"感觉,一般,人多",4,urban_operation,facility,中性,1.0,neutral,0.21,high,0.675,True,点军区,relevant,风景名胜,45,0,,,T1,中南路街心花园,core,zhongnan_road,general,盼BRT,111.32691278017523,30.679312990975603,531325.64,3395466.41,中南路街心花园,风景名胜
e09986,yichang,meituan,2025-02-05T16:31:19+08:00,2025-02-05T16:31:19+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑,年货",13,urban_planning,environment,失望,1.0,negative,0.94,high,0.629,True,点军区,relevant,风景名胜,4,0,,,T1,中南路街心花园,core,zhongnan_road,general,停车难,111.32663352612444,30.678550830858896,531299.13,3395381.83,中南路街心花园,风景名胜
e09987,yichang,dianping,2025-02-05T23:26:18+08:00,2025-02-05T23:26:18+08:00,口袋公园让老城区有了呼吸感，赞,"老城区,口袋,公园,呼吸,春节",15,urban_governance,facility,好奇,1.0,neutral,0.22,high,0.627,True,点军区,relevant,风景名胜,13,0,,,T1,中南路街心花园,core,zhongnan_road,traffic,口袋公园,111.32797009545108,30.678833164063587,531427.11,3395413.51,中南路街心花园,风景名胜
e09988,yichang,xiaohongshu,2025-02-04T16:02:36+08:00,2025-02-04T16:02:36+08:00,江边垃圾没人清理，味道难闻,"难闻,江边,垃圾,清理,味道",13,urban_planning,environment,失望,1.0,negative,0.94,high,0.643,True,点军区,relevant,风景名胜,0,2,,,T1,中南路街心花园,core,zhongnan_road,traffic,停车难,111.32789290044373,30.678465937073522,531419.83,3395372.77,中南路街心花园,风景名胜
e09989,yichang,meituan,2025-02-06T01:41:05+08:00,2025-02-06T01:41:05+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望,年货",13,urban_renewal,facility,失望,1.0,negative,0.69,medium,0.625,True,点军区,relevant,风景名胜,15,2,,,T1,中南路街心花园,core,zhongnan_road,general,停车难,111.32647617854077,30.67873911343115,531283.99,3395402.66,中南路街心花园,风景名胜
e09990,yichang,xiaohongshu,2025-02-03T05:00:03+08:00,2025-02-03T05:00:03+08:00,东山大道早晚高峰堵得寸步难行,"堵得,寸步难行,东山,早晚,大道",14,urban_planning,environment,愤怒,1.0,negative,0.78,medium,0.643,True,点军区,relevant,风景名胜,1,1,,,T1,中南路街心花园,core,zhongnan_road,traffic,停车难,111.3275045808186,30.67901942835865,531382.44,3395434.03,中南路街心花园,风景名胜
e09991,yichang,meituan,2025-02-04T00:49:00+08:00,2025-02-04T00:49:00+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显,年货",11,urban_planning,environment,期待,1.0,positive,0.91,low,0.659,True,点军区,relevant,风景名胜,12,0,,,T1,中南路街心花园,core,zhongnan_road,general,,111.32663689904274,30.67884450918996,531299.35,3395414.39,中南路街心花园,风景名胜
e09992,yichang,meituan,2025-02-02T22:15:21+08:00,2025-02-02T22:15:21+08:00,云集路红绿灯等待太长，堵成一锅粥,"堵成,一锅粥,红绿灯,云集,等待,拥挤",16,urban_planning,environment,失望,1.0,negative,0.67,low,0.664,True,点军区,relevant,风景名胜,21,0,,,T1,中南路街心花园,core,zhongnan_road,traffic,停车难,111.32722141051666,30.67872916298162,531355.4,3395401.77,中南路街心花园,风景名胜
e09993,yichang,xiaohongshu,2025-02-07T08:46:02+08:00,2025-02-07T08:46:02+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑",11,urban_planning,environment,愤怒,1.0,negative,0.75,low,0.651,True,点军区,relevant,风景名胜,5,0,,,T1,中南路街心花园,core,zhongnan_road,traffic,停车难,111.32736658516019,30.67899637564282,531369.23,3395431.43,中南路街心花园,风景名胜
e09994,yichang,meituan,2025-02-09T15:52:03+08:00,2025-02-09T15:52:03+08:00,,,0,,,,0.1,,0.0,,0.464,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.32074677042748,30.240263842158207,530872.92,3346791.24,,background
e09995,yichang,xiaohongshu,2025-02-01T10:46:46+08:00,2025-02-01T10:46:46+08:00,,,0,,,,0.1,,0.0,,0.428,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.31972016597392,30.239661482113426,530774.29,3346724.19,,background
e09996,yichang,12345,2025-02-02T04:59:58+08:00,2025-02-02T04:59:58+08:00,磨基山公园绿化漂亮，登高看全城,"磨基山,登高,绿化,全城,公园",15,urban_operation,environment,喜爱,0.233,positive,0.67,medium,0.46,True,宜昌,relevant,城市生活,6,0,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,riverside,,111.46594628495404,30.69590683895991,544640.68,3397353.13,,central_outer
e09997,yichang,xiaohongshu,2025-02-09T17:26:43+08:00,2025-02-09T17:26:43+08:00,文创产品同质化严重，没意思,"文创,同质化,没意思,严重,产品",13,urban_operation,culture,愤怒,0.233,negative,0.68,high,0.464,True,龙泉,relevant,科教文化服务,8,0,科教文化服务,,T1,培训中心·龙泉084,central_outer,general,riverside,,111.46544673736159,30.695868524768994,544592.84,3397348.69,培训中心·龙泉084,科教文化服务
e09998,yichang,dianping,2025-02-04T02:27:33+08:00,2025-02-04T02:27:33+08:00,,,0,,,,0.1,,0.0,,0.442,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.68715912341074,30.43529229455974,566010.94,3368568.74,,background
e09999,yichang,dianping,2025-02-09T18:33:38+08:00,2025-02-09T18:33:38+08:00,夜市噪音扰民，投诉不断,"扰民,夜市,噪音,投诉,不断",11,urban_operation,event,愤怒,0.583,negative,0.68,high,0.478,True,小溪塔,relevant,体育休闲服务,6,4,体育休闲服务,,T1,健身房·小溪塔989,central_outer,general,venue,,111.24784561404314,30.77630875305088,523725.42,3406200.48,健身房·小溪塔989,体育休闲服务
e10000,yichang,meituan,2025-02-08T03:43:36+08:00,2025-02-08T03:43:36+08:00,,,0,,,,0.1,,0.0,,0.438,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.75800876299688,30.83977226557635,572514.84,3413456.09,,background
e10001,yichang,weibo,2025-02-06T02:37:13+08:00,2025-02-06T02:37:13+08:00,,,0,,,,0.25,,0.0,,0.421,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.14651441529053,31.096788938685936,513978.61,3441714.57,,background
e10002,yichang,weibo,2025-02-06T00:19:44+08:00,2025-02-06T00:19:44+08:00,,,0,,,,0.25,,0.0,,0.444,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.14590215086,31.097583436019995,513920.07,3441802.58,,background
e10003,yichang,xiaohongshu,2025-02-01T03:53:07+08:00,2025-02-01T03:53:07+08:00,,,0,,,,0.25,,0.0,,0.459,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.14608771657096,31.097539051797035,513937.79,3441797.69,,background
e10004,yichang,meituan,2025-02-01T03:05:27+08:00,2025-02-01T03:05:27+08:00,,,0,,,,0.1,,0.0,,0.471,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.49487871912574,30.678362686579963,547421.2,3395419.95,,background
e10005,yichang,meituan,2025-02-07T07:10:06+08:00,2025-02-07T07:10:06+08:00,,,0,,,,0.1,,0.0,,0.425,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.77247498910351,30.42307235140278,574216.16,3367266.87,,background
e10006,yichang,dianping,2025-02-07T20:44:45+08:00,2025-02-07T20:44:45+08:00,,,0,,,,0.417,,0.0,,0.482,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.20235979042964,31.292302825954273,519267.04,3463400.19,,background
e10007,yichang,dianping,2025-02-09T09:41:50+08:00,2025-02-09T09:41:50+08:00,,,0,,,,0.417,,0.0,,0.43,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.20087825617556,31.29163275149779,519126.11,3463325.64,,background
e10008,yichang,dianping,2025-02-09T12:03:47+08:00,2025-02-09T12:03:47+08:00,,,0,,,,0.417,,0.0,,0.472,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.20185092576276,31.29222495891934,519218.61,3463391.47,,background
e10009,yichang,meituan,2025-02-05T21:26:10+08:00,2025-02-05T21:26:10+08:00,,,0,,,,0.417,,0.0,,0.461,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.2016886160256,31.29115789899233,519203.37,3463273.13,,background
e10010,yichang,meituan,2025-02-05T02:34:02+08:00,2025-02-05T02:34:02+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_renewal,service,愤怒,0.233,negative,0.77,low,0.426,True,宜昌,relevant,城市生活,0,1,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,general,,111.13926090891087,30.660721345132544,513346.87,3393367.94,,central_outer
e10011,yichang,12345,2025-02-02T04:10:35+08:00,2025-02-02T04:10:35+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为",11,urban_operation,service,愤怒,0.233,negative,0.94,medium,0.477,True,宜昌,relevant,城市生活,5,4,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,general,,111.13791967878221,30.66039248034643,513218.37,3393331.32,,central_outer
e10012,yichang,weibo,2025-02-05T12:26:14+08:00,2025-02-05T12:26:14+08:00,小区绿化维护得好，住着舒心,"舒心,绿化,小区,维护",13,urban_renewal,service,满足,0.933,positive,0.94,high,0.473,True,点军区,relevant,商务住宅,2,11,商务住宅,,T1,花园小区·点军区336,central_outer,general,residential,,111.17875438145012,30.6760052713094,517129.27,3395067.73,花园小区·点军区336,商务住宅
e10013,yichang,weibo,2025-02-04T13:52:31+08:00,2025-02-04T13:52:31+08:00,物业不作为，投诉没人理,"人理,投诉,物业,作为,人多",11,urban_renewal,service,愤怒,0.933,negative,0.64,high,0.46,True,点军区,relevant,商务住宅,14,0,商务住宅,,T1,花园小区·点军区336,central_outer,general,residential,,111.17915602476991,30.676270446675495,517167.71,3395097.19,花园小区·点军区336,商务住宅
e10014,yichang,weibo,2025-02-05T00:53:50+08:00,2025-02-05T00:53:50+08:00,感觉一般,"感觉,一般",4,urban_operation,service,中性,0.467,neutral,0.33,medium,0.473,True,点军区,relevant,购物服务,0,0,购物服务,,T1,农贸市场·点军区1114,central_outer,general,commercial,业态,111.17815583509868,30.67557539074243,517071.98,3395019.98,农贸市场·点军区1114,购物服务
e10015,yichang,xiaohongshu,2025-02-08T07:48:07+08:00,2025-02-08T07:48:07+08:00,商圈餐饮排队两小时，体验差,"商圈,餐饮,排队,体验,小时",13,urban_operation,service,愤怒,0.933,negative,0.64,low,0.488,True,点军区,relevant,购物服务,2,8,购物服务,,T1,农贸市场·点军区1114,central_outer,general,commercial,,111.17765109882599,30.675747901190352,517023.59,3395039.03,农贸市场·点军区1114,购物服务
e10016,yichang,meituan,2025-02-08T17:54:35+08:00,2025-02-08T17:54:35+08:00,,,0,,,,0.1,,0.0,,0.441,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,110.95061301057868,30.838630669147925,495275.41,3413084.66,,background
e10017,yichang,dianping,2025-02-03T16:59:18+08:00,2025-02-03T16:59:18+08:00,,,0,,,,0.1,,0.0,,0.424,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.47758248376995,30.121381390440817,546024.24,3333665.21,,background
e10018,yichang,meituan,2025-02-01T05:42:57+08:00,2025-02-01T05:42:57+08:00,,,0,,,,0.1,,0.0,,0.451,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.4788533765501,30.121034572083886,546146.88,3333627.27,,background
e10019,yichang,dianping,2025-02-07T03:02:48+08:00,2025-02-07T03:02:48+08:00,设双向四车道,"车道,双向",6,urban_operation,service,好奇,0.175,neutral,0.24,low,0.434,True,宜昌,relevant,城市生活,2,6,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,general,,111.52658890647395,30.921347662422075,550333.05,3422373.09,,central_outer
e10020,yichang,dianping,2025-02-06T07:03:49+08:00,2025-02-06T07:03:49+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_planning,environment,喜爱,0.35,positive,0.89,low,0.464,True,宜昌,relevant,城市生活,2,0,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,general,,111.52680220991489,30.92206400883078,550353.07,3422452.61,,central_outer
e10021,yichang,dianping,2025-02-06T03:57:16+08:00,2025-02-06T03:57:16+08:00,普通水平,"普通,水平,春节",4,urban_governance,service,好奇,0.175,neutral,0.41,medium,0.477,True,宜昌,relevant,城市生活,1,2,,,T1,2025-02 春节·二马路一期开街爆满,central_outer,general,general,,111.52633718216441,30.922019794757347,550308.64,3422447.5,,central_outer
e10022,yichang,dianping,2025-02-05T09:59:19+08:00,2025-02-05T09:59:19+08:00,,,0,,,,0.1,,0.0,,0.475,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.03961387879573,30.833406322997448,503789.86,3412505.08,,background
e10023,yichang,xiaohongshu,2025-02-08T15:33:27+08:00,2025-02-08T15:33:27+08:00,,,0,,,,0.1,,0.0,,0.478,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.08988965364485,30.855814073907005,508597.74,3414992.14,,background
e10024,yichang,12345,2025-02-03T06:04:52+08:00,2025-02-03T06:04:52+08:00,,,0,,,,0.417,,0.0,,0.427,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.05031889505456,30.84047509968731,504813.65,3413289.19,,background
e10025,yichang,meituan,2025-02-08T02:07:22+08:00,2025-02-08T02:07:22+08:00,,,0,,,,0.417,,0.0,,0.457,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.05141813202731,30.84021896772882,504918.82,3413260.84,,background
e10026,yichang,meituan,2025-02-09T01:02:42+08:00,2025-02-09T01:02:42+08:00,,,0,,,,0.417,,0.0,,0.486,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.0509345558983,30.841350022659768,504872.5,3413386.21,,background
e10027,yichang,dianping,2025-02-08T23:30:44+08:00,2025-02-08T23:30:44+08:00,,,0,,,,0.417,,0.0,,0.437,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.0500448827016,30.841109633879313,504787.41,3413359.52,,background
e10028,yichang,dianping,2025-02-01T11:08:39+08:00,2025-02-01T11:08:39+08:00,,,0,,,,0.417,,0.0,,0.44,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.05122871164068,30.84035097953946,504900.69,3413275.46,,background
e10029,yichang,xiaohongshu,2025-02-08T17:31:18+08:00,2025-02-08T17:31:18+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,facility,愤怒,0.467,negative,0.9,low,0.538,True,宜昌,relevant,城市生活,6,0,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.37011651870117,30.624161074405073,535485.7,3389364.86,,core
e10030,yichang,meituan,2025-02-01T13:00:10+08:00,2025-02-01T13:00:10+08:00,营业十二小时,"十二,营业,小时",6,urban_planning,facility,好奇,0.233,neutral,0.23,medium,0.556,True,宜昌,relevant,城市生活,4,5,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,盼BRT,111.36977680207956,30.624064747959757,535453.16,3389354.07,,core
e10031,yichang,dianping,2025-02-09T10:37:50+08:00,2025-02-09T10:37:50+08:00,这家店服务态度差，不会再来了,"服务态度,再来,这家,不会",14,urban_renewal,service,愤怒,0.467,negative,0.8,high,0.574,True,宜昌,relevant,城市生活,8,7,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.37079667204375,30.62397102938656,535550.98,3389344.01,,core
e10032,yichang,weibo,2025-02-09T08:19:14+08:00,2025-02-09T08:19:14+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工,春节",12,urban_renewal,service,失望,0.467,negative,0.66,high,0.569,True,宜昌,relevant,城市生活,3,1,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,,111.37065957444173,30.624995452383505,535537.46,3389457.53,,core
e10033,yichang,meituan,2025-02-09T14:59:51+08:00,2025-02-09T14:59:51+08:00,没什么特别,"没什么,特别",5,urban_planning,facility,好奇,0.233,neutral,0.4,high,0.565,True,宜昌,relevant,城市生活,22,3,,,T1,2025-02 春节·二马路一期开街爆满,core,general,general,盼BRT,111.37106083170865,30.624825483946854,535575.99,3389438.82,,core
e10034,yichang,xiaohongshu,2025-02-04T16:09:09+08:00,2025-02-04T16:09:09+08:00,营业十二小时,"十二,营业,小时",6,urban_operation,service,好奇,0.408,neutral,0.34,low,0.591,True,宜昌,relevant,金融保险服务,5,2,银行,,T1,湖北银行(白龙岗支行),core,general,general,,111.29932878548892,30.6983415676734,528676.83,3397568.64,湖北银行(白龙岗支行),金融保险服务
e10035,yichang,meituan,2025-02-04T22:09:13+08:00,2025-02-04T22:09:13+08:00,伍家发展快，变化大,"伍家,变化,发展",9,urban_operation,service,期待,0.817,positive,0.87,medium,0.601,True,宜昌,relevant,金融保险服务,3,3,银行,,T1,湖北银行(白龙岗支行),core,general,general,,111.29819976532154,30.69766455340372,528568.87,3397493.29,湖北银行(白龙岗支行),金融保险服务
e10036,yichang,meituan,2025-02-05T10:56:40+08:00,2025-02-05T10:56:40+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工",12,urban_operation,service,失望,0.817,negative,0.71,high,0.556,True,宜昌,relevant,金融保险服务,2,0,银行,,T1,湖北银行(白龙岗支行),core,general,general,,111.29938824897103,30.697665767186514,528682.73,3397493.73,湖北银行(白龙岗支行),金融保险服务
e10037,yichang,dianping,2025-02-04T00:31:22+08:00,2025-02-04T00:31:22+08:00,感觉一般,"感觉,一般",4,urban_operation,environment,好奇,0.408,neutral,0.41,low,0.604,True,宜昌,relevant,风景名胜,2,1,公园,,T1,白龙公园,core,general,park_plaza,,111.29871306042853,30.698771358840396,528617.71,3397616.13,白龙公园,风景名胜
e10038,yichang,12345,2025-02-02T19:07:16+08:00,2025-02-02T19:07:16+08:00,社区物业响应及时，点赞,"点赞,社区,响应,物业,及时",11,urban_governance,service,满足,1.0,positive,0.99,medium,0.478,True,小溪塔,relevant,商务住宅,30,5,商务住宅,,T1,公寓·小溪塔265,central_outer,residential,residential,,111.28937342138931,30.766981610387536,527703.42,3405175.95,公寓·小溪塔265,商务住宅
e10039,yichang,12345,2025-02-04T10:17:39+08:00,2025-02-04T10:17:39+08:00,没什么特别,"没什么,特别",5,urban_planning,facility,好奇,0.583,neutral,0.42,low,0.455,True,小溪塔,relevant,住宿服务,20,1,住宿服务,,T1,商务酒店·小溪塔846,central_outer,general,commercial,,111.29015668371778,30.766301567722117,527778.61,3405100.75,商务酒店·小溪塔846,住宿服务
e10040,yichang,weibo,2025-02-08T11:00:12+08:00,2025-02-08T11:00:12+08:00,江水有异味，怀疑有排污,"异味,排污,江水,怀疑,开街",11,urban_operation,environment,失望,1.0,negative,0.88,low,0.462,True,小溪塔,relevant,风景名胜,13,1,风景名胜,,T1,景区·小溪塔382,central_outer,general,park_plaza,,111.2896915881685,30.766517035000433,527734.02,3405124.53,景区·小溪塔382,风景名胜
e10041,yichang,meituan,2025-02-09T14:45:49+08:00,2025-02-09T14:45:49+08:00,小区噪音大，影响休息,"噪音,小区,休息,影响",10,urban_renewal,service,愤怒,1.0,negative,0.85,low,0.44,True,小溪塔,relevant,商务住宅,11,1,商务住宅,,T1,公寓·小溪塔265,central_outer,residential,residential,,111.28961374439463,30.76655911373265,527726.55,3405129.17,公寓·小溪塔265,商务住宅
e10042,yichang,dianping,2025-02-06T12:53:38+08:00,2025-02-06T12:53:38+08:00,就这样吧,"这样,人多",4,urban_operation,service,好奇,0.583,neutral,0.31,low,0.469,True,小溪塔,relevant,住宿服务,24,2,住宿服务,,T1,商务酒店·小溪塔846,central_outer,general,commercial,业态,111.28979761856625,30.766266506393748,527744.24,3405096.78,商务酒店·小溪塔846,住宿服务
e10043,yichang,12345,2025-02-02T07:49:42+08:00,2025-02-02T07:49:42+08:00,,,0,,,,0.1,,0.0,,0.461,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,110.7482280543693,31.236952788763936,476014.33,3457272.96,,background
e10044,yichang,meituan,2025-02-01T17:54:07+08:00,2025-02-01T17:54:07+08:00,,,0,,,,0.1,,0.0,,0.433,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.85948146305876,30.829297034189917,582231.47,3412364.92,,background
e10045,yichang,xiaohongshu,2025-02-04T13:23:52+08:00,2025-02-04T13:23:52+08:00,,,0,,,,0.167,,0.0,,0.477,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,110.88496501000652,30.883958280598243,489000.38,3418114.62,,background
e10046,yichang,weibo,2025-02-08T21:52:52+08:00,2025-02-08T21:52:52+08:00,,,0,,,,0.167,,0.0,,0.43,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,110.8845396576205,30.884383724191053,488959.76,3418161.83,,background
e10047,yichang,xiaohongshu,2025-02-01T09:48:27+08:00,2025-02-01T09:48:27+08:00,,,0,,,,0.333,,0.0,,0.46,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,110.9558254672737,30.828455212636243,495773.61,3411956.33,,background
e10048,yichang,weibo,2025-02-07T20:08:27+08:00,2025-02-07T20:08:27+08:00,,,0,,,,0.333,,0.0,,0.467,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,110.95638169951847,30.828604116097836,495826.83,3411972.82,,background
e10049,yichang,meituan,2025-02-08T01:09:41+08:00,2025-02-08T01:09:41+08:00,,,0,,,,0.333,,0.0,,0.439,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,110.95541528832378,30.827821564883067,495734.34,3411886.1,,background
e10050,yichang,meituan,2025-02-07T16:10:34+08:00,2025-02-07T16:10:34+08:00,,,0,,,,0.333,,0.0,,0.465,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,110.95629515099004,30.828361655213385,495818.54,3411945.94,,background
e10051,yichang,dianping,2025-02-03T08:45:10+08:00,2025-02-03T08:45:10+08:00,城区绿化提升明显，舒服,"绿化,城区,舒服,提升,明显",11,urban_operation,service,期待,0.117,positive,0.93,medium,0.461,True,生物产业园,relevant,金融保险服务,6,0,金融保险服务,,T1,储蓄所·生物产业园557,central_outer,general,general,,111.39961143639319,30.67630165661971,538293.05,3395155.09,储蓄所·生物产业园557,金融保险服务
e10052,yichang,dianping,2025-02-08T08:19:03+08:00,2025-02-08T08:19:03+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,喜爱,0.117,positive,0.66,medium,0.462,True,生物产业园,relevant,金融保险服务,8,6,金融保险服务,,T1,储蓄所·生物产业园557,central_outer,general,general,,111.3985483638172,30.675405900006908,538191.53,3395055.42,储蓄所·生物产业园557,金融保险服务
e10053,yichang,dianping,2025-02-03T03:01:46+08:00,2025-02-03T03:01:46+08:00,,,0,,,,0.333,,0.0,,0.472,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.62912484637263,30.38840752764897,560464.74,3363338.53,,background
e10054,yichang,meituan,2025-02-01T13:10:33+08:00,2025-02-01T13:10:33+08:00,,,0,,,,0.333,,0.0,,0.445,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.62922984133496,30.388130670157945,560475.0,3363307.89,,background
e10055,yichang,dianping,2025-02-05T09:12:34+08:00,2025-02-05T09:12:34+08:00,,,0,,,,0.333,,0.0,,0.446,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.62921870953697,30.388801800948965,560473.52,3363382.29,,background
e10056,yichang,12345,2025-02-05T11:00:20+08:00,2025-02-05T11:00:20+08:00,,,0,,,,0.333,,0.0,,0.463,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.62978577081529,30.388220670301685,560528.37,3363318.16,,background
e10057,yichang,xiaohongshu,2025-02-04T12:53:21+08:00,2025-02-04T12:53:21+08:00,,,0,,,,0.1,,0.0,,0.435,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,110.59818329818022,30.6245859479787,461475.13,3389422.39,,background
e10058,yichang,weibo,2025-02-05T13:35:52+08:00,2025-02-05T13:35:52+08:00,,,0,,,,0.5,,0.0,,0.475,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.20732931124394,31.106115415673624,519778.89,3442757.87,,background
e10059,yichang,meituan,2025-02-04T08:17:45+08:00,2025-02-04T08:17:45+08:00,,,0,,,,0.5,,0.0,,0.443,True,宜昌,,,0,0,,,T1,,outside_cc,general,,,111.20645932060785,31.106476145689587,519695.82,3442797.71,,background
