id_e,scope,source,created_at,publish_time,text,keywords,text_length,domain,element,primary_emotion,emotion_intensity,polarity_hint,intensity,urban_value,l1_confidence,has_location,location_mentioned,relevance,relevance_category,like_count,comment_count,tags,url,time_label,area_seed,area_tag,zone,narrative_zone,topic,lon,lat,x_cgcs2000,y_cgcs2000,spatial_hotspot,spatial_type
e05880,yichang,meituan,2026-05-04T20:25:47+08:00,2026-05-04T20:25:47+08:00,就这样吧,这样,4,urban_operation,event,中性,1.0,neutral,0.27,low,0.457,True,猇亭区,relevant,体育休闲服务,0,6,体育休闲服务,,T3,体育馆·猇亭区624,central_outer,general,venue,,111.42376682636615,30.529566673043487,540669.03,3378895.93,体育馆·猇亭区624,体育休闲服务
e05881,yichang,dianping,2026-05-01T20:55:43+08:00,2026-05-01T20:55:43+08:00,灯光秀很震撼，点赞,"点赞,震撼,灯光",9,urban_operation,event,满足,1.0,positive,0.97,high,0.45,True,猇亭区,relevant,体育休闲服务,10,2,体育休闲服务,,T3,体育馆·猇亭区624,central_outer,general,venue,夜经济,111.42389441028516,30.5295675247537,540681.28,3378896.07,体育馆·猇亭区624,体育休闲服务
e05882,yichang,12345,2026-05-01T02:26:21+08:00,2026-05-01T02:26:21+08:00,就这样吧,这样,4,urban_governance,facility,好奇,1.0,neutral,0.41,low,0.487,True,猇亭区,relevant,交通设施服务,5,1,交通设施服务,,T3,客运站·猇亭区1073,central_outer,transit_hub,traffic,,111.4246103295415,30.53004582936613,540749.78,3378949.35,客运站·猇亭区1073,交通设施服务
e05883,yichang,xiaohongshu,2026-05-03T07:35:33+08:00,2026-05-03T07:35:33+08:00,解放路天桥修好了，过街安全,"解放路,天桥,修好,安全",13,urban_governance,facility,满足,1.0,positive,0.63,high,0.476,True,猇亭区,relevant,交通设施服务,8,0,交通设施服务,,T3,客运站·猇亭区487,central_outer,transit_hub,traffic,,111.42425205087898,30.53059324341509,540715.17,3379009.91,客运站·猇亭区487,交通设施服务
e05884,yichang,xiaohongshu,2026-05-04T04:46:44+08:00,2026-05-04T04:46:44+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时",14,urban_planning,service,期待,1.0,positive,0.66,high,0.464,True,猇亭区,relevant,生活服务,4,0,生活服务,,T3,家政·猇亭区2499,central_outer,general,general,,111.42402394646614,30.53063130338682,540693.26,3379014.05,家政·猇亭区2499,生活服务
e05885,yichang,meituan,2026-05-04T11:37:58+08:00,2026-05-04T11:37:58+08:00,,,0,,,,0.1,,0.0,,0.421,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.51052829051092,31.275396073515154,548617.24,3461620.44,,background
e05886,yichang,meituan,2026-05-02T07:36:37+08:00,2026-05-02T07:36:37+08:00,普通,普通,2,urban_operation,service,中性,1.0,neutral,0.41,medium,0.564,True,宜昌,relevant,餐饮服务,11,5,快餐厅,,T3,砂锅家族(西江康城店),core,general,commercial,业态调整,111.31810943690918,30.690488659816683,530478.56,3396702.97,砂锅家族(西江康城店),餐饮服务
e05887,yichang,meituan,2026-05-02T09:08:40+08:00,2026-05-02T09:08:40+08:00,学校新换了课桌椅，孩子们开心,"课桌椅,新换,开心,学校,孩子",14,urban_operation,service,满足,1.0,positive,0.68,low,0.56,True,宜昌,relevant,餐饮服务,12,1,快餐厅,,T3,砂锅家族(西江康城店),core,general,commercial,,111.31828880002303,30.690044600497167,530495.89,3396653.79,砂锅家族(西江康城店),餐饮服务
e05888,yichang,dianping,2026-05-02T05:20:35+08:00,2026-05-02T05:20:35+08:00,感觉一般,"感觉,一般",4,urban_operation,service,好奇,1.0,neutral,0.3,high,0.587,True,宜昌,relevant,餐饮服务,1,4,快餐厅,,T3,成都麻椒肥肠锅(鑫怡翠园A区店),core,general,commercial,业态调整,111.31765569047451,30.69000329310722,530435.24,3396649.04,成都麻椒肥肠锅(鑫怡翠园A区店),餐饮服务
e05889,yichang,meituan,2026-05-03T13:41:06+08:00,2026-05-03T13:41:06+08:00,没什么特别,"没什么,特别,文旅",5,urban_operation,service,好奇,1.0,neutral,0.38,medium,0.558,True,宜昌,relevant,餐饮服务,7,0,快餐厅,,T3,砂锅家族(西江康城店),core,general,commercial,,111.31850910101703,30.6903130301944,530516.91,3396683.61,砂锅家族(西江康城店),餐饮服务
e05890,yichang,dianping,2026-05-03T04:35:40+08:00,2026-05-03T04:35:40+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,service,期待,1.0,positive,0.65,low,0.537,True,宜昌,relevant,城市生活,9,8,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.31907715408032,30.68995010650192,530571.45,3396643.53,,core
e05891,yichang,dianping,2026-05-06T10:59:57+08:00,2026-05-06T10:59:57+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,event,期待,1.0,positive,0.77,low,0.586,True,宜昌,relevant,城市生活,3,0,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.31857651958201,30.689294200986513,530523.69,3396570.68,,core
e05892,yichang,dianping,2026-05-01T08:12:31+08:00,2026-05-01T08:12:31+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,service,愤怒,1.0,negative,0.81,low,0.576,True,宜昌,relevant,城市生活,1,0,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.31913722904142,30.689801301472414,530577.26,3396627.05,,core
e05893,yichang,dianping,2026-05-06T12:18:49+08:00,2026-05-06T12:18:49+08:00,施工扬尘太大，不敢开窗,"扬尘,开窗,施工,太大,不敢,大南门",11,urban_operation,environment,失望,1.0,negative,0.77,high,0.55,True,宜昌,relevant,城市生活,18,13,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.31873948640136,30.68980314277904,530539.15,3396627.14,,core
e05894,yichang,weibo,2026-05-06T20:39:09+08:00,2026-05-06T20:39:09+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_governance,facility,期待,1.0,positive,0.66,low,0.551,True,宜昌,relevant,城市生活,2,2,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.31869477545695,30.689682432478342,530534.9,3396613.75,,core
e05895,yichang,dianping,2026-05-02T16:06:06+08:00,2026-05-02T16:06:06+08:00,西陵停车难到崩溃，绕一小时,"停车难,西陵,崩溃,小时",13,urban_renewal,service,失望,1.0,negative,0.92,high,0.544,True,宜昌,relevant,城市生活,1,5,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.31778319944564,30.68974598063312,530447.54,3396620.55,,core
e05896,yichang,meituan,2026-05-06T03:38:49+08:00,2026-05-06T03:38:49+08:00,餐厅上菜慢，菜都凉了,"上菜,餐厅,打卡",10,urban_operation,service,失望,1.0,negative,0.85,high,0.595,True,宜昌,relevant,餐饮服务,5,0,快餐厅,,T3,成都麻椒肥肠锅(鑫怡翠园A区店),core,general,commercial,底商空置冷清,111.31762535588572,30.6903268208991,530432.23,3396684.9,成都麻椒肥肠锅(鑫怡翠园A区店),餐饮服务
e05897,yichang,meituan,2026-05-02T02:56:01+08:00,2026-05-02T02:56:01+08:00,夷陵广场周边停车太难，绕三圈找不到位,"三圈,夷陵,太难,停车,到位,五一",18,urban_operation,service,失望,1.0,negative,0.94,low,0.601,True,宜昌,relevant,餐饮服务,1,2,快餐厅,,T3,成都麻椒肥肠锅(鑫怡翠园A区店),core,general,commercial,,111.31747612692945,30.69029252029501,530417.95,3396681.06,成都麻椒肥肠锅(鑫怡翠园A区店),餐饮服务
e05898,yichang,dianping,2026-05-04T09:44:22+08:00,2026-05-04T09:44:22+08:00,物业服务到位，响应及时,"服务到位,响应,物业,及时",11,urban_operation,service,喜爱,1.0,positive,0.88,high,0.553,True,宜昌,relevant,餐饮服务,6,7,快餐厅,,T3,砂锅家族(西江康城店),core,general,commercial,网红,111.31855996575618,30.690119231852474,530521.85,3396662.14,砂锅家族(西江康城店),餐饮服务
e05899,yichang,xiaohongshu,2026-05-03T02:32:00+08:00,2026-05-03T02:32:00+08:00,国贸商圈品牌全，逛着舒服,"商圈,国贸,舒服,品牌",12,urban_operation,service,满足,1.0,positive,0.6,low,0.58,True,宜昌,relevant,餐饮服务,6,0,快餐厅,,T3,砂锅家族(西江康城店),core,general,commercial,网红,111.31833334859556,30.690364381146125,530500.06,3396689.26,砂锅家族(西江康城店),餐饮服务
e05900,yichang,meituan,2026-05-04T12:59:12+08:00,2026-05-04T12:59:12+08:00,西陵这边生活方便，喜欢,"西陵,这边,方便,喜欢,生活",11,urban_operation,facility,喜爱,1.0,positive,0.97,high,0.544,True,宜昌,relevant,城市生活,7,5,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.31783895265748,30.689958032949416,530452.82,3396644.07,,core
e05901,yichang,xiaohongshu,2026-05-03T00:38:03+08:00,2026-05-03T00:38:03+08:00,一般水平,"水平,一般",4,urban_operation,culture,中性,1.0,neutral,0.38,high,0.578,True,宜昌,relevant,城市生活,4,0,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.31864557535216,30.68977032868612,530530.16,3396623.48,,core
e05902,yichang,xiaohongshu,2026-05-02T05:56:30+08:00,2026-05-02T05:56:30+08:00,公厕翻新后干净整洁，维护得很好,"公厕,翻新,整洁,干净,维护",15,urban_operation,facility,满足,1.0,positive,0.66,low,0.536,True,宜昌,relevant,餐饮服务,11,12,快餐厅,,T3,砂锅家族(西江康城店),core,general,commercial,,111.31793893238753,30.690608661369765,530462.19,3396716.23,砂锅家族(西江康城店),餐饮服务
e05903,yichang,meituan,2026-05-02T15:20:01+08:00,2026-05-02T15:20:01+08:00,国贸商圈品牌全，逛着舒服,"商圈,国贸,舒服,品牌,游客",12,urban_operation,service,期待,1.0,positive,0.82,low,0.574,True,宜昌,relevant,餐饮服务,0,6,快餐厅,,T3,成都麻椒肥肠锅(鑫怡翠园A区店),core,general,commercial,网红,111.31776634611603,30.68991211637871,530445.87,3396638.96,成都麻椒肥肠锅(鑫怡翠园A区店),餐饮服务
e05904,yichang,dianping,2026-05-01T23:48:10+08:00,2026-05-01T23:48:10+08:00,国贸商圈品牌全，逛着舒服,"商圈,国贸,舒服,品牌",12,urban_operation,service,满足,1.0,positive,0.89,medium,0.599,True,宜昌,relevant,餐饮服务,1,0,快餐厅,,T3,成都麻椒肥肠锅(鑫怡翠园A区店),core,general,commercial,,111.31741785301779,30.6901640790346,530412.4,3396666.8,成都麻椒肥肠锅(鑫怡翠园A区店),餐饮服务
e05905,yichang,dianping,2026-05-03T04:41:13+08:00,2026-05-03T04:41:13+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望,大南门",13,urban_governance,service,愤怒,1.0,negative,0.78,high,0.537,True,宜昌,relevant,城市生活,4,4,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.3178657470451,30.690036824720085,530455.36,3396652.81,,core
e05906,yichang,12345,2026-05-01T13:06:28+08:00,2026-05-01T13:06:28+08:00,这段路烂得不像话，半年没人修,"没人修,不像话,这段,半年",14,urban_operation,service,失望,1.0,negative,0.84,high,0.594,True,宜昌,relevant,城市生活,5,0,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,general,,111.31812894652387,30.689942867820697,530480.61,3396642.47,,core
e05907,yichang,meituan,2026-05-06T07:44:20+08:00,2026-05-06T07:44:20+08:00,城区施工吵死了，半夜还轰,"吵死,半夜,城区,施工,大南门",12,urban_planning,environment,失望,1.0,negative,0.61,low,0.565,True,点军区,relevant,风景名胜,2,1,,,T3,欧阳修公园,core,general,general,停车难,111.27926345665446,30.702034146238123,526753.47,3397973.06,欧阳修公园,风景名胜
e05908,yichang,weibo,2026-05-05T08:58:47+08:00,2026-05-05T08:58:47+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑",13,urban_planning,environment,愤怒,1.0,negative,0.73,low,0.542,True,点军区,relevant,风景名胜,2,0,,,T3,欧阳修公园,core,general,general,,111.27876857720666,30.70242983998831,526705.95,3398016.81,欧阳修公园,风景名胜
e05909,yichang,dianping,2026-05-05T02:31:59+08:00,2026-05-05T02:31:59+08:00,街道两旁的银杏秋天特别美,"银杏,秋天,两旁,街道,特别",12,urban_planning,environment,喜爱,1.0,positive,0.78,low,0.632,True,点军区,relevant,风景名胜,5,2,,,T3,欧阳修公园,core,general,general,,111.27818264811374,30.702601000367537,526649.77,3398035.65,欧阳修公园,风景名胜
e05910,yichang,xiaohongshu,2026-05-05T23:39:29+08:00,2026-05-05T23:39:29+08:00,城区道路修好后通畅多了,"修好,通畅,城区,道路",11,urban_planning,environment,期待,1.0,positive,0.69,high,0.576,True,点军区,relevant,风景名胜,2,1,,,T3,欧阳修公园,core,general,general,,111.27843486610878,30.70194437751255,526674.12,3397962.91,欧阳修公园,风景名胜
e05911,yichang,dianping,2026-05-02T13:39:48+08:00,2026-05-02T13:39:48+08:00,便利店 24 小时营业，方便,"24,便利店,营业,方便,小时,大南门",14,urban_operation,service,喜爱,1.0,positive,0.9,high,0.644,True,点军区,relevant,风景名胜,16,9,,,T3,欧阳修公园,core,general,general,,111.27845739799878,30.702803194245632,526676.04,3398058.13,欧阳修公园,风景名胜
e05912,yichang,xiaohongshu,2026-05-01T08:49:23+08:00,2026-05-01T08:49:23+08:00,江滩改造后面貌一新，很赞,"江滩,面貌一新,很赞,改造",12,urban_planning,environment,喜爱,1.0,positive,0.7,high,0.587,True,点军区,relevant,风景名胜,23,3,,,T3,欧阳修公园,core,general,commercial,,111.27949730284581,30.702067073086152,526775.86,3397976.77,欧阳修公园,风景名胜
e05913,yichang,dianping,2026-05-06T01:28:39+08:00,2026-05-06T01:28:39+08:00,空气清新，适合晨练,"晨练,空气清新,适合,大南门",9,urban_planning,environment,期待,1.0,positive,0.88,high,0.594,True,点军区,relevant,风景名胜,7,0,,,T3,欧阳修公园,core,general,general,,111.27952006837697,30.70285589403104,526777.83,3398064.22,欧阳修公园,风景名胜
e05914,yichang,xiaohongshu,2026-05-02T22:04:56+08:00,2026-05-02T22:04:56+08:00,没什么亮点,"亮点,没什么",5,urban_planning,environment,好奇,1.0,neutral,0.37,low,0.571,True,点军区,relevant,风景名胜,26,0,,,T3,欧阳修公园,core,general,general,规划绿地,111.27908052726525,30.70193014049297,526735.97,3397961.49,欧阳修公园,风景名胜
e05915,yichang,xiaohongshu,2026-05-06T20:05:02+08:00,2026-05-06T20:05:02+08:00,口袋公园让老城区有了呼吸感，赞,"老城区,口袋,公园,呼吸",15,urban_governance,service,好奇,1.0,neutral,0.44,high,0.643,True,点军区,relevant,风景名胜,1,0,,,T3,欧阳修公园,core,general,general,口袋公园,111.27946383500839,30.70301020725652,526772.4,3398081.32,欧阳修公园,风景名胜
e05916,yichang,xiaohongshu,2026-05-04T14:50:27+08:00,2026-05-04T14:50:27+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便,打卡",18,urban_operation,facility,喜爱,1.0,positive,0.83,medium,0.643,True,点军区,relevant,风景名胜,9,2,,,T3,欧阳修公园,core,general,general,,111.27814725612097,30.7028176951492,526646.32,3398059.66,欧阳修公园,风景名胜
e05917,yichang,dianping,2026-05-04T11:24:49+08:00,2026-05-04T11:24:49+08:00,普普通通,普普通通,4,urban_planning,environment,中性,1.0,neutral,0.49,medium,0.612,True,点军区,relevant,风景名胜,0,5,,,T3,欧阳修公园,core,general,general,规划绿地,111.27851986178781,30.702613258882486,526682.07,3398037.09,欧阳修公园,风景名胜
e05918,yichang,dianping,2026-05-04T04:56:31+08:00,2026-05-04T04:56:31+08:00,下水道臭气熏天没人管，失望,"臭气熏天,没人管,下水道,失望",13,urban_planning,environment,愤怒,1.0,negative,0.9,high,0.589,True,点军区,relevant,风景名胜,0,0,,,T3,欧阳修公园,core,general,general,,111.27854067835364,30.702915355388853,526683.98,3398070.58,欧阳修公园,风景名胜
e05919,yichang,xiaohongshu,2026-05-02T21:15:47+08:00,2026-05-02T21:15:47+08:00,没什么特别,"没什么,特别,文旅",5,urban_planning,environment,好奇,1.0,neutral,0.25,high,0.574,True,点军区,relevant,风景名胜,11,3,,,T3,欧阳修公园,core,general,general,,111.27847253739618,30.702459780485928,526677.58,3398020.06,欧阳修公园,风景名胜
e05920,yichang,12345,2026-05-06T04:58:30+08:00,2026-05-06T04:58:30+08:00,江滩改造后面貌一新，很赞,"江滩,面貌一新,很赞,改造",12,urban_planning,environment,期待,1.0,positive,0.96,high,0.646,True,点军区,relevant,风景名胜,5,8,,,T3,欧阳修公园,core,general,traffic,,111.27840302901609,30.703001377283012,526670.77,3398080.09,欧阳修公园,风景名胜
e05921,yichang,xiaohongshu,2026-05-04T19:04:38+08:00,2026-05-04T19:04:38+08:00,,,0,,,,0.333,,0.0,,0.467,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.4261505813533,30.429507704215748,540939.65,3367804.05,,background
e05922,yichang,meituan,2026-05-06T01:58:33+08:00,2026-05-06T01:58:33+08:00,,,0,,,,0.333,,0.0,,0.448,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.42587795318737,30.429468973682955,540913.48,3367799.65,,background
e05923,yichang,dianping,2026-05-04T14:24:43+08:00,2026-05-04T14:24:43+08:00,,,0,,,,0.333,,0.0,,0.429,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.42624735095377,30.4286652694078,540949.3,3367710.69,,background
e05924,yichang,dianping,2026-05-05T01:58:01+08:00,2026-05-05T01:58:01+08:00,伍家堵车堵到怀疑人生，太差,"伍家,堵车,人生,怀疑,文旅",13,urban_operation,service,愤怒,0.117,negative,0.89,high,0.445,True,宜昌,relevant,城市生活,1,0,,,T3,2026-05 五一·大南门建成文旅爆满,central_outer,general,general,,111.56804362647264,30.396697902226787,554589.56,3364226.58,,central_outer
e05925,yichang,meituan,2026-05-01T23:01:50+08:00,2026-05-01T23:01:50+08:00,,,0,,,,0.1,,0.0,,0.448,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,110.91754722511934,30.693337563338805,492100.32,3396978.53,,background
e05926,yichang,dianping,2026-05-02T09:04:47+08:00,2026-05-02T09:04:47+08:00,,,0,,,,0.1,,0.0,,0.46,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.44609090758466,30.26806923989531,542925.72,3349914.36,,background
e05927,yichang,weibo,2026-05-03T15:40:04+08:00,2026-05-03T15:40:04+08:00,,,0,,,,0.1,,0.0,,0.476,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,110.91272952305775,30.73989223608859,491642.76,3402140.15,,background
e05928,yichang,meituan,2026-05-03T20:33:05+08:00,2026-05-03T20:33:05+08:00,,,0,,,,0.1,,0.0,,0.45,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,110.58986077441759,30.743218358047017,460725.23,3402577.5,,background
e05929,yichang,weibo,2026-05-05T07:57:29+08:00,2026-05-05T07:57:29+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便,打卡",18,urban_governance,facility,满足,0.233,positive,0.85,low,0.439,True,宜昌,relevant,城市生活,1,3,,,T3,2026-05 五一·大南门建成文旅爆满,central_outer,general,riverside,,111.34997763281899,30.79033280187816,533497.36,3407781.38,,central_outer
e05930,yichang,dianping,2026-05-02T07:53:50+08:00,2026-05-02T07:53:50+08:00,文创市集热闹又有创意，点赞,"文创,点赞,市集,创意,热闹",13,urban_operation,culture,期待,0.233,positive,0.99,medium,0.482,True,小溪塔,relevant,科教文化服务,3,6,科教文化服务,,T3,学院·小溪塔1038,central_outer,general,riverside,,111.35049346379859,30.790981893924105,533546.51,3407853.5,学院·小溪塔1038,科教文化服务
e05931,yichang,dianping,2026-05-02T10:58:35+08:00,2026-05-02T10:58:35+08:00,,,0,,,,0.1,,0.0,,0.434,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,110.7972564184054,30.779222410608956,480592.64,3406514.82,,background
e05932,yichang,weibo,2026-05-05T06:04:46+08:00,2026-05-05T06:04:46+08:00,,,0,,,,0.25,,0.0,,0.47,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.71728732813493,30.860773245090847,568604.18,3415758.78,,background
e05933,yichang,meituan,2026-05-04T01:03:44+08:00,2026-05-04T01:03:44+08:00,,,0,,,,0.25,,0.0,,0.479,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.71676653754838,30.86034304778326,568554.67,3415710.76,,background
e05934,yichang,dianping,2026-05-01T04:55:55+08:00,2026-05-01T04:55:55+08:00,,,0,,,,0.25,,0.0,,0.438,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.7174692238313,30.86002056713926,568622.11,3415675.44,,background
e05935,yichang,dianping,2026-05-04T20:48:43+08:00,2026-05-04T20:48:43+08:00,,,0,,,,0.25,,0.0,,0.424,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.71795550207874,30.860215921754875,568668.48,3415697.4,,background
e05936,yichang,dianping,2026-05-06T00:12:19+08:00,2026-05-06T00:12:19+08:00,,,0,,,,0.25,,0.0,,0.459,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.67272824077469,30.709070458120223,564443.35,3398913.06,,background
e05937,yichang,meituan,2026-05-03T23:35:56+08:00,2026-05-03T23:35:56+08:00,,,0,,,,0.25,,0.0,,0.483,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.67260609350535,30.709569380606393,564431.32,3398968.3,,background
e05938,yichang,xiaohongshu,2026-05-06T19:49:32+08:00,2026-05-06T19:49:32+08:00,,,0,,,,0.25,,0.0,,0.468,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.67222307873251,30.70882439967515,564395.12,3398885.49,,background
e05939,yichang,dianping,2026-05-03T01:28:10+08:00,2026-05-03T01:28:10+08:00,,,0,,,,0.25,,0.0,,0.438,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.67265291792596,30.708569980829665,564436.47,3398857.52,,background
e05940,yichang,weibo,2026-05-04T21:56:19+08:00,2026-05-04T21:56:19+08:00,,,0,,,,0.25,,0.0,,0.476,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.67147806421531,30.708619721799295,564323.89,3398862.37,,background
e05941,yichang,meituan,2026-05-01T23:51:02+08:00,2026-05-01T23:51:02+08:00,,,0,,,,0.25,,0.0,,0.475,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.40682693469022,31.195074706129084,538774.54,3452673.78,,background
e05942,yichang,dianping,2026-05-05T07:34:06+08:00,2026-05-05T07:34:06+08:00,,,0,,,,0.25,,0.0,,0.426,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.4065262224319,31.19527912070147,538745.8,3452696.34,,background
e05943,yichang,12345,2026-05-01T09:43:25+08:00,2026-05-01T09:43:25+08:00,,,0,,,,0.25,,0.0,,0.456,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.01516472515908,31.23648607878839,501444.71,3457193.99,,background
e05944,yichang,meituan,2026-05-04T04:59:08+08:00,2026-05-04T04:59:08+08:00,,,0,,,,0.25,,0.0,,0.453,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.01577000387321,31.23635274308747,501502.38,3457179.21,,background
e05945,yichang,weibo,2026-05-05T12:10:30+08:00,2026-05-05T12:10:30+08:00,,,0,,,,0.25,,0.0,,0.477,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.01501641396285,31.235838933462933,501430.59,3457122.24,,background
e05946,yichang,dianping,2026-05-03T17:46:32+08:00,2026-05-03T17:46:32+08:00,,,0,,,,0.25,,0.0,,0.432,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.01458938466034,31.23612730759866,501389.9,3457154.2,,background
e05947,yichang,xiaohongshu,2026-05-06T14:11:07+08:00,2026-05-06T14:11:07+08:00,,,0,,,,0.25,,0.0,,0.472,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.01415600110474,31.236176015683203,501348.61,3457159.6,,background
e05948,yichang,weibo,2026-05-04T13:03:45+08:00,2026-05-04T13:03:45+08:00,,,0,,,,0.167,,0.0,,0.433,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,112.00195125610105,30.760347383,595931.44,3404833.69,,background
e05949,yichang,dianping,2026-05-05T14:13:42+08:00,2026-05-05T14:13:42+08:00,,,0,,,,0.167,,0.0,,0.424,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,112.00280193792857,30.760053289395035,596013.18,3404801.81,,background
e05950,yichang,xiaohongshu,2026-05-05T13:24:39+08:00,2026-05-05T13:24:39+08:00,,,0,,,,0.167,,0.0,,0.45,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,112.00301069349447,30.76052261282061,596032.7,3404854.02,,background
e05951,yichang,dianping,2026-05-04T17:09:09+08:00,2026-05-04T17:09:09+08:00,,,0,,,,0.167,,0.0,,0.428,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.61999855049382,30.9628631811349,559235.99,3427021.89,,background
e05952,yichang,xiaohongshu,2026-05-04T09:42:48+08:00,2026-05-04T09:42:48+08:00,,,0,,,,0.1,,0.0,,0.474,True,宜昌,,,0,0,,,T3,,outside_cc,general,,,111.8804926089706,30.779323861803096,584285.41,3406839.92,,background
e05953,yichang,xiaohongshu,2026-05-05T02:03:12+08:00,2026-05-05T02:03:12+08:00,充电桩坏了好几个一直没人修,"没人修,充电,好几个,一直,游客",13,urban_governance,facility,失望,1.0,negative,0.99,low,0.564,True,宜昌,relevant,交通设施服务,2,5,快速公交站,,T3,黄河路(快速公交站),core,general,traffic,,111.2997320599273,30.735317509345325,528704.51,3401668.09,黄河路(快速公交站),交通设施服务
e05954,yichang,xiaohongshu,2026-05-04T22:43:34+08:00,2026-05-04T22:43:34+08:00,价格普通,"普通,价格",4,urban_governance,facility,好奇,0.525,neutral,0.49,medium,0.547,True,宜昌,relevant,交通设施服务,2,6,快速公交站,,T3,黄河路(快速公交站),core,general,traffic,,111.29976509210083,30.73530300211538,528707.68,3401666.49,黄河路(快速公交站),交通设施服务
e05955,yichang,meituan,2026-05-02T05:23:03+08:00,2026-05-02T05:23:03+08:00,一般水平,"水平,一般",4,urban_governance,facility,中性,0.525,neutral,0.48,high,0.601,True,宜昌,relevant,交通设施服务,0,3,快速公交站,,T3,黄河路(快速公交站),core,general,traffic,,111.30029889135712,30.734585631255143,528759.01,3401587.1,黄河路(快速公交站),交通设施服务
e05956,yichang,weibo,2026-05-04T02:59:58+08:00,2026-05-04T02:59:58+08:00,东山大道早晚高峰堵得寸步难行,"堵得,寸步难行,东山,早晚,大道",14,urban_governance,facility,失望,1.0,negative,0.88,high,0.574,True,宜昌,relevant,交通设施服务,0,6,快速公交站,,T3,黄河路(快速公交站),core,general,traffic,红绿灯,111.30000989609769,30.734902225026918,528731.24,3401622.12,黄河路(快速公交站),交通设施服务
e05957,yichang,weibo,2026-05-04T06:42:49+08:00,2026-05-04T06:42:49+08:00,运河公园整治后水清了，舒服,"后水清,整治,舒服,运河,公园",13,urban_governance,culture,喜爱,1.0,positive,0.89,low,0.529,True,宜昌,relevant,城市生活,3,1,,,T3,2026-05 五一·大南门建成文旅爆满,core,general,riverside,,111.30084030749336,30.735814008145166,528810.5,3401723.42,,core
e05958,yichang,meituan,2026-05-06T10:10:02+08:00,2026-05-06T10:10:02+08:00,BRT 快速公交准点又方便，出行省心,"准点,BRT,公交,行省,方便",18,urban_governance,facility,喜爱,1.0,positive,0.65,medium,0.585,True,宜昌,relevant,交通设施服务,14,0,快速公交站,,T3,黄河路(快速公交站),core,general,riverside,,111.3009064100404,30.734774675201987,528817.14,3401608.21,黄河路(快速公交站),交通设施服务
